Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,1040845.0000000001,68353.99999999965,0.57,177098.99999999997,9321.00000000003
2021-01-11,3.57,1109198.9999999998,68353.99999999965,0.6,186420.0,9321.00000000003
2021-01-12,3.87,1202409.0,93210.00000000023,0.63,195741.0,9321.0
2021-01-13,4.28,1329796.0000000002,127387.00000000023,0.64,198848.0,3107.0
2021-01-14,4.74,1472718.0000000002,142922.0,0.65,201955.00000000003,3107.000000000029
2021-01-15,5.24,1628068.0,155349.99999999977,0.66,205062.0,3106.999999999971
2021-01-16,5.68,1764776.0,136708.0,0.66,205062.0,0.0
2021-01-17,5.96,1851772.0,86996.0,0.66,205062.0,0.0
2021-01-18,6.26,1944982.0,93210.0,0.67,208169.0,3107.0
2021-01-19,6.76,2100332.0,155350.0,0.68,211276.00000000003,3107.000000000029
2021-01-20,7.29,2265003.0,164671.0,0.68,211276.00000000003,0.0
2021-01-21,7.89,2451423.0,186420.0,0.68,211276.00000000003,0.0
2021-01-22,8.59,2668913.0,217490.0,0.69,214383.0,3106.999999999971
2021-01-23,9.31,2892617.0,223704.0,0.69,214383.0,0.0
2021-01-24,9.64,2995148.0,102531.0,0.69,214383.0,0.0
2021-01-25,10.05,3122535.0,127387.0,0.69,214383.0,0.0
2021-01-26,10.5,3262350.0,139815.0,0.7,217489.99999999997,3106.999999999971
2021-01-27,10.96,3405272.0,142922.0,0.7,217489.99999999997,0.0
2021-01-28,11.57,3594799.0,189527.0,0.7,217489.99999999997,0.0
2021-01-29,12.28,3815395.9999999995,220596.99999999953,0.7,217489.99999999997,0.0
2021-01-30,13.16,4088812.0,273416.00000000047,0.72,223704.0,6214.000000000029
2021-01-31,13.63,4234841.0,146029.0,0.72,223704.0,0.0
2021-02-01,14.14,4393298.0,158457.0,0.73,226811.0,3107.0
2021-02-02,14.69,4564183.0,170885.0,0.73,226811.0,0.0
2021-02-03,15.38,4778566.000000001,214383.00000000093,0.74,229918.0,3107.0
2021-02-04,16.08,4996055.999999999,217489.99999999814,0.74,229918.0,0.0
2021-02-05,16.81,5222867.0,226811.00000000093,0.75,233025.0,3107.0
2021-02-06,17.62,5474534.000000001,251667.00000000093,0.75,233025.0,0.0
2021-02-07,18.02,5598814.0,124279.99999999907,0.75,233025.0,0.0
2021-02-08,18.54,5760377.999999999,161563.99999999907,0.76,236132.0,3107.0
2021-02-09,19.15,5949904.999999999,189527.0,0.76,236132.0,0.0
2021-02-10,19.81,6154967.0,205062.00000000093,0.77,239239.0,3107.0
2021-02-11,20.54,6381778.0,226811.0,0.78,242346.00000000003,3107.000000000029
2021-02-12,21.34,6630338.0,248560.0,0.78,242346.00000000003,0.0
2021-02-13,22.08,6860256.0,229918.0,0.79,245453.00000000003,3107.0
2021-02-14,22.43,6969001.0,108745.0,0.79,245453.00000000003,0.0
2021-02-15,22.84,7096388.0,127387.0,0.8,248560.0,3106.999999999971
2021-02-16,23.37,7261059.000000001,164671.00000000093,0.82,254773.99999999997,6213.999999999971
2021-02-17,24.08,7481656.0,220596.99999999907,0.84,260987.99999999997,6214.0
2021-02-18,24.74,7686717.999999999,205061.99999999907,0.86,267202.0,6214.000000000029
2021-02-19,25.29,7857603.0,170885.00000000093,0.89,276523.0,9321.0
2021-02-20,25.78,8009846.000000001,152243.00000000093,0.9,279630.00000000006,3107.000000000058
2021-02-21,25.99,8075092.999999999,65246.99999999814,0.92,285844.0,6213.999999999942
2021-02-22,26.27,8162089.0,86996.00000000093,0.94,292057.99999999994,6213.999999999942
2021-02-23,26.75,8311225.000000001,149136.00000000093,0.98,304486.0,12428.000000000058
2021-02-24,27.4,8513179.999999998,201954.9999999972,1.03,320021.0,15535.0
2021-02-25,28.12,8736884.0,223704.00000000186,1.08,335556.0,15535.0
2021-02-26,28.86,8966801.999999998,229917.99999999814,1.13,351091.0,15535.0
2021-02-27,29.45,9150115.0,183313.00000000186,1.17,363518.99999999994,12427.999999999942
2021-02-28,29.73,9237111.0,86996.0,1.2,372840.0,9321.000000000058
2021-03-01,30.02,9327214.0,90103.0,1.24,385268.0,12428.0
2021-03-02,30.35,9429745.0,102531.0,1.31,407017.0,21749.0
2021-03-03,30.76,9557132.000000002,127387.00000000186,1.41,438087.0,31070.0
2021-03-04,31.31,9728017.0,170884.99999999814,1.52,472264.0,34177.0
2021-03-05,31.96,9929972.0,201955.0,1.6,497120.0,24856.0
2021-03-06,32.57,10119499.0,189527.0,1.65,512655.0,15535.0
2021-03-07,32.81,10194067.0,74568.0,1.68,521975.99999999994,9320.999999999942
2021-03-08,33.12,10290384.0,96317.0,1.73,537511.0,15535.000000000058
2021-03-09,33.44,10389808.0,99424.0,1.84,571688.0,34177.0
2021-03-10,33.8,10501659.999999998,111851.99999999814,1.98,615186.0,43498.0
2021-03-11,34.18,10619726.0,118066.00000000186,2.12,658684.0,43498.0
2021-03-12,34.72,10787504.0,167778.0,2.25,699075.0,40391.0
2021-03-13,35.47,11020529.0,233025.0,2.32,720824.0,21749.0
2021-03-14,35.85,11138595.000000002,118066.00000000186,2.36,733252.0,12428.0
