id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
9002,35.0,15.735891292853813,1.0016288731649223,45.59616783895535,5.0,10.905861629575856,1.6677862968348345,1.1030218753567056,38.04690388835007,0.8858889405233936
9003,32.0,16.21119360013146,0.9579342909211163,26.433288649968524,37.0,17.10147883731262,1.2640058347936778,1.4664956419066961,42.92198526922641,0.6001418534328948
9004,30.0,14.321718855704914,1.0453348512544411,50.5414313120357,31.0,10.055307876449326,1.50373796158259,1.109922741791031,36.77660191324316,0.6133287426733177
9005,34.0,15.037901265424866,1.0643699050687954,55.31794656864951,43.0,11.567587136369234,1.5428804620006502,1.2076461498660906,33.713475689066144,0.8362847409089346
9006,23.0,17.34642909351242,1.0792914516484706,64.02243040748071,38.0,18.62621694741011,1.426348701112509,1.2055219188097697,33.94167376178065,0.8055284836088962
9007,21.0,19.072403623382456,0.9264975496222365,16.886229582152914,16.0,11.39762468464032,1.4770279758320903,1.1955674742906692,27.657564142601927,0.8094126940350773
9008,24.0,18.409671310301967,1.1298586176980774,81.44221321650284,10.0,19.38856462061713,1.5443701297390031,1.2366424164247762,39.741074636852574,0.5095650455250303
9009,33.0,10.344344881499271,1.120297004111278,68.8923660407279,41.0,11.031610232977258,1.911515390603302,1.5102453622502576,28.32627052466857,0.9562618960112353
9010,24.0,14.042411255151228,1.096792956477869,63.487087697113154,-42.0,17.111445489454056,1.1172339346820817,1.1498658303628644,40.72794035933895,0.7351050204220577
9011,17.0,16.389086410391553,0.985911778528574,31.706914225011484,34.0,12.448999827063435,1.4167229306044338,1.5277555605916582,34.57955798633051,0.7804257469473713
9012,21.0,13.186291347014478,1.0898878171629796,63.59181369209811,11.0,17.79508997328408,1.4622109738043567,1.0479143801676727,26.03159102306549,0.7311676680378661
9013,23.0,12.46380522252209,1.0377992290080995,46.13432190246128,40.0,14.594314312735738,1.2780538997422,1.5878825080159888,29.354111315362907,0.8763482436529375
