id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
9002,25.0,256.8263000346193,0.898090016149338,41.5367559334269,-30.0,13.416600192731986,1.6005710271791227,1.0997066032702167,29.60834532721628,0.9199500510744286
9003,24.0,226.05018067634623,0.9307354410981447,65.83622997992528,31.0,-4.1555217921666205,0.9601504338285722,1.029712500521862,65.0089283676294,0.8940116464097365
9004,18.0,250.12050918217267,0.9311055920598886,63.31313219966801,-16.0,8.951438019114926,0.7599294960572979,1.0369370338103807,64.98516282525453,0.9092117893367208
9005,21.0,174.93465486884745,0.8736482768179344,33.15680408359685,-24.0,-4.97776146919343,1.2375463864427387,1.1661741233230931,46.4526081085439,0.8717757972773043
9006,28.0,234.65281750125044,0.9448763463802706,63.62055643187795,-20.0,-4.169041853209348,1.2653000167017172,1.0454537775908905,41.56825252173192,0.926057750226235
9007,25.0,208.12747516165777,0.8535617266110189,27.680633045096094,5.0,11.11398870159859,1.3142686060313815,1.1191677761926797,58.33947107451591,0.8814245218440885
9008,30.0,212.1858275956585,0.9101138810657291,64.18818687269605,-42.0,6.288027880396514,1.1421796999719425,1.168801822231701,43.954298827023976,0.8567886229946536
9009,23.0,262.1614762660825,0.866984331915096,5.297645171638637,-13.0,11.526569069712941,0.7186634104596364,1.0931714397682726,45.36508518368091,0.9109884468277816
9010,26.0,185.6876315564669,0.9585379351081579,91.58585763473882,-37.0,1.840642986028254,0.887265725837356,1.0776496761128282,69.26291315106239,0.8786682780371659
9011,32.0,234.7428832608591,0.8568578827987552,23.034187375487974,-4.0,13.45959557019165,0.8907979521511437,1.0659000806282923,73.31918988417844,0.8955708731147944
9012,23.0,187.2043451632588,0.9336151771844977,73.70451969399632,-4.0,9.563514108269594,0.8188265071522829,1.1115961942271364,64.73950093148822,0.8803934168554051
9013,25.0,249.26437604748403,0.9417289945649974,32.51059958363169,2.0,-8.117669859292814,0.8044708449250932,1.080643099429216,41.38733229972573,0.9665528867638452
9014,29.0,150.83324692938515,0.9423246990421361,85.41259087870341,-2.0,3.9298972719543768,1.2187304313194767,1.0608239922399736,67.554181909669,0.8890228135887647
9015,29.0,255.27813086674115,0.8853549414290206,42.61374934624629,-13.0,11.340221183910797,0.8596977559857011,1.117766703902347,64.41845426128522,0.8778958119340474
9016,20.0,233.99214837079955,0.9688636149651902,86.69879345457105,37.0,13.710210125054632,0.6073398008102375,1.1507944849238105,81.16404086881059,0.905166431388682
9017,27.0,226.2873541395279,0.8925291812184631,39.26116316164502,-1.0,6.1487902425178085,0.916233962997985,1.0478710769913593,62.6324435237807,0.9237935227270586
9018,26.0,239.43653419957175,0.9178661844936614,57.09952695185047,-37.0,6.09369151361173,1.168760663770372,1.1789802629290047,39.66190911838192,0.8836686629591093
9019,26.0,263.2164651623625,0.9876519295901494,77.20680560114755,42.0,8.145733527773917,0.64207450816655,1.095020742265385,51.21000975774956,0.9252547042863551
9020,24.0,236.69546903747823,0.9592802141889893,90.32483465145968,-33.0,-2.4973295063998795,0.7984910408439654,1.1315806445326488,75.89295997499036,0.8844296478465425
9021,30.0,285.67659147142655,0.9754341134255278,60.19466803801963,0.0,15.650276443756356,0.6938150746227895,1.1865519643213467,36.64529315391253,0.9397385723302769
9022,28.0,243.05771464244785,0.9809904796238519,81.22035195883242,2.0,-1.8265869953584457,0.9087226053070987,1.2009733153467308,51.42979862340686,0.9210462412841546
9023,30.0,279.2843688045809,0.9598435739756445,62.96902795633328,-1.0,8.312180527203571,0.9871241633424666,1.014479914965717,38.4464755753267,0.9352901066920606
9024,23.0,258.37364537910815,0.9508330053686807,95.74536949402821,-26.0,19.78558447464746,1.1142363623694482,1.064269852175522,71.50272383224176,0.9008006580215661
9025,27.0,291.44198077825166,0.9399012100214462,57.73754060706785,-35.0,15.260187262849865,0.6002936493433753,1.1894326117683187,53.88700239349926,0.8997721629991765
9026,25.0,220.61395504494192,0.9150647052196242,76.939051510934,39.0,5.21363925220394,1.3730418269533913,1.2002517269056145,58.93821061610784,0.8700551867606725
9027,24.0,263.3954795704803,0.9246845268377543,80.5455827806752,27.0,18.86285241080067,1.1664475594704729,1.1276252785489496,58.135861949485516,0.8793186524519448
9028,20.0,272.0490260588419,0.91009033302475,55.83198387997446,0.0,12.232225738071838,0.7679099464328981,1.0951137159842148,78.12871025878201,0.9031733290867091
9029,25.0,267.22553191845196,0.9210951294871398,52.38569075713971,-8.0,11.656744421240484,0.9497969116145523,1.1570183994482288,44.47449765987475,0.8941038971321964
9030,21.0,190.0317984586702,0.8527294049203732,9.945063502553799,-39.0,1.2993815274617717,0.9667319939281592,1.0498966390060114,56.8182197985371,0.8953847653377561
9031,20.0,204.78454395401613,0.9068410898882923,73.00275763081251,40.0,17.337760864038763,1.4659898190101555,1.1679361455708681,49.32316632752738,0.8664255003362755
9032,24.0,238.0362264803689,0.9530235018746381,89.83237820960322,-28.0,-0.036591536955044024,1.2729726782540924,1.1234413932591645,58.741620710574686,0.9008368732529388
9033,17.0,220.6384896821147,0.9528319467575634,81.97906010224654,-34.0,0.7395194082609655,0.8427429552849721,1.0562509456330962,74.3573208617839,0.9074379919077744
9034,21.0,266.34852262332555,0.8822345641044816,24.395164850918203,20.0,10.144216582958695,0.5869346615031663,1.1048968443522664,72.2298620738989,0.9067366216493052
9035,33.0,210.42855360245832,0.9866587755959769,98.97015408605391,20.0,9.046040813658498,1.2392230903032024,1.1197510160813609,43.02852140289627,0.9098121228229816
9036,21.0,217.85573892791967,0.9367162367481231,76.17799111205706,28.0,4.956556457552253,0.6963429735936413,1.1192825519306246,76.23394766278841,0.8826953213795025
9037,24.0,248.93392710645116,0.8965093166351961,31.236592154379817,-32.0,-1.8627405361943694,1.793877323844743,1.1035513746766137,29.82009807372927,0.9282600317374697
9038,20.0,210.22013355351322,0.9792094960579566,97.83508165431392,-30.0,2.9020838045940227,0.7779784068948806,1.1169755601127758,65.77720557984001,0.8930182110924001
9039,20.0,222.41828431707458,0.9165685048957057,47.294054975585716,-26.0,-3.115741301673973,1.0139754739674265,1.0582977459142704,49.04526431195522,0.907569691511765
9040,27.0,285.7290218545583,0.9804229282742631,78.74136973537989,-30.0,4.202981787885238,0.6004538032155919,1.1364315600962782,71.23525038109221,0.9262297841239907
9041,25.0,162.8547201413995,0.8685132922203782,25.52907486875617,35.0,-4.041292387251134,1.4955372698467397,1.1343785372510984,47.56306961013285,0.8895776078244682
9042,25.0,251.74185091620166,0.9501878866548764,82.65152310483627,-7.0,12.981767246838029,1.1339259263150263,1.150691841420857,49.16369392229607,0.8989308707798408
