id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
8002,31.0,94.66581950986367,0.9122939690631272,52.54785971736935,1.0,14.927279319892547,0.6070353638437581,1.5430594899763044,11.41746427040477,0.9388520853431703
8003,19.0,113.27604121274747,0.9067022867145029,47.246677000005974,12.0,9.016330857600941,0.500827638354164,1.8172157496572865,12.110244534099392,0.8726196938862996
8004,24.0,203.96931465025193,0.8364123579397433,35.44162387459019,-4.0,8.281971806755436,0.730001548897654,1.7129420102846875,14.506247040872776,0.7303875708582113
8005,22.0,76.0844419220303,0.8162826591548432,21.0276142112001,-2.0,1.4703227335878537,0.9391251717711967,1.5875012683370169,13.88773540559112,0.8688648553668106
8006,30.0,167.38772253538457,0.9070954471433933,92.82585769317181,-34.0,6.2690309360794885,0.9289658952673314,1.5076887170408377,22.763730030971093,0.7458509874781559
8007,27.0,50.3695310234192,0.8981467413200801,75.91287037538622,-2.0,4.056305984570572,0.6121831037333476,1.5405619485940043,25.32580372330561,0.7874611332213824
8008,19.0,298.2983167714529,0.8469826276254315,80.97933264249527,-40.0,15.886274002407093,1.9999302772250167,1.5038269447925317,10.377396734061042,0.626284286215738
8009,31.0,167.19412214101052,0.859966665304525,42.20706915198603,0.0,17.761495215188155,0.5102373389422794,2.0304217071727853,8.47919514677398,0.6546752136796016
8010,22.0,202.24451807646523,0.7981120515154728,43.468671366726795,-34.0,12.273883727427,1.4719222346426046,1.4758181222030067,9.601213586512475,0.8062280694970172
8011,17.0,107.60389702348267,0.8868607083068479,44.92103296126798,-4.0,13.825366743085686,0.5033308375033912,1.6741279416776322,9.743288576839186,0.8403408008039924
8012,25.0,142.4290784142422,0.8470053437056831,72.90122498529281,16.0,-3.3428457214553196,1.6063121627418506,2.125961245035338,14.467120617590105,0.5698082573143183
8013,21.0,269.42605995111063,0.8803471029977336,83.9598705177649,-2.0,12.318055557962385,0.7396290036503259,1.778566582330916,16.184966608937724,0.731464753648216
8014,32.0,223.76813880482626,0.7752213807558583,23.672679047947938,-27.0,10.396669586686555,1.1938534443831277,1.5416527741610686,10.199859894588826,0.7228133222691341
8015,25.0,75.03049293370918,0.9169769608634133,73.51619913173585,4.0,12.308065100873247,0.8829026742172199,1.5924673874122068,17.741709921565466,0.8026429816991215
8016,19.0,245.67823267119695,0.8383346381923718,25.855231183528797,-12.0,9.857433682173928,0.888020774376978,1.6732504225013045,12.416619342132579,0.7913326436577334
8017,23.0,206.34663967222866,0.9184214193734344,53.18139775569817,-22.0,5.657192996381285,0.5980098068311078,1.5336259644874413,23.348815193740766,0.8648873824161009
8018,17.0,239.15673887335433,0.9182745251294109,80.36529280934262,-20.0,6.953765419336537,0.8971301110914759,1.6603802371943235,10.38227614024764,0.6874754794592722
8019,32.0,85.34961508166191,0.8625127899228363,77.88940281747182,-12.0,9.325392032989203,0.7968788519596598,1.6369468912544574,19.25211377540779,0.5845402545814331
8020,20.0,191.9141737652823,0.8590996513144588,94.26468829713721,22.0,15.287035830154977,0.6099587996646273,2.3368516141701323,13.741582059425951,0.5105703528272587
8021,22.0,90.66890308899005,0.7877280646108725,40.957895316027134,-6.0,12.273210470910646,0.9851602623496174,1.6691470339785996,16.793663812637245,0.6598158218606193
8022,21.0,276.4789531262076,0.8837863280102933,56.25511515261487,22.0,8.652641397473536,0.5038184666177924,2.1563340335415497,15.655325647747883,0.6997963264766325
8023,26.0,88.02381241316617,0.8252590423384254,64.00776909881161,-25.0,15.844432933520505,0.7800959607634422,1.4682880467265085,23.010202447945844,0.7622912347460217
8024,27.0,215.84421506371706,0.8315896171410863,29.73985292257158,-12.0,3.115280915822801,0.7450098725936681,1.6076220274024662,22.657605913727274,0.8216877470187481
8025,31.0,151.3685836058967,0.9579869048780358,86.63514862364352,-2.0,7.998042343733372,0.9962699186047388,1.741194140879973,11.120155708699485,0.7258120166364465
8026,22.0,258.0239186061835,0.90878936950301,61.0633508938487,-14.0,10.847169022962195,0.7760724093918261,1.6206600925327213,18.64249182713983,0.8116188538153258
8027,21.0,153.12391825974584,0.7713859903987164,49.52215102318111,-34.0,-1.6382411730108766,1.4575833883890996,1.475291083366415,20.250335665231372,0.6382571657692074
8028,17.0,197.85230986014872,0.8711381996829768,47.99798218283104,-29.0,15.470641713618301,0.5600794915661927,1.4680346482482298,24.955309631381702,0.8433230762646663
8029,26.0,71.78798766491252,0.8862741075838707,88.40580550409176,-18.0,9.682786364052337,0.6415355414086854,1.5962543696324203,22.66354618111422,0.6486241687542637
8030,13.0,189.90095731050152,0.9220118323986959,90.26845560680792,2.0,9.721908224506015,0.6695254464341397,1.8089402630234959,18.695935237493828,0.6515108938482271
8031,17.0,244.74230653080474,0.9459848937975326,62.27354782661146,-25.0,13.158407681312887,0.6899610634638311,1.4728368896723256,13.6531272560101,0.910569095299913
8032,15.0,256.04311421860143,0.8818531985162478,77.06502222367689,28.0,5.5131478287769085,0.8257157615433403,2.14068329005849,11.659510376230124,0.7020274948588344
8033,20.0,325.5789364696479,0.8835797121225296,52.363343426179895,-21.0,7.695411483803305,0.6493954571592342,1.9020347227580674,10.592856228036394,0.6114708872367474
8034,27.0,141.57203998180623,0.8135610333314361,64.87892201410305,-11.0,19.022776255830422,0.6282794257283838,1.6188925190073309,21.84532542453086,0.6221928403004438
8035,22.0,181.0870773754209,0.8848724635999398,40.09511440093221,14.0,7.144331215189174,0.5769298027148515,1.918179267548932,14.48696936563496,0.867187052193221
8036,31.0,211.79159097295064,0.8617272560728746,98.89028332678535,-15.0,16.859576174853917,1.00817425178761,1.6588949617907225,22.598309908607003,0.562325357580011
8037,16.0,71.65714201178835,0.8749340058349725,78.5944811840849,-25.0,5.098178166189683,0.7940744640208365,1.4571348184886148,22.593170136567846,0.7547615682468517
8038,18.0,271.82067343986967,0.9369392159409748,87.83018348648675,-20.0,19.326829726619778,0.6417873980166423,1.5779558221191567,17.122185785350933,0.8416108769023285
8039,29.0,176.42448138476382,0.8799702936794624,40.631909282692305,-16.0,4.452356462996635,0.8615871222478922,1.59642001867701,14.195588276966534,0.8664708891057965
8040,20.0,157.06627900832657,0.8952055963021233,79.84131182732004,-35.0,9.05168386094766,0.9978651073307827,1.4489408678083209,20.450813483543712,0.7886727765166618
8041,16.0,99.39716551351704,0.870183538797651,51.2295914617474,-1.0,5.708576756950662,1.2810476681344163,1.5281559457139302,10.67567390180317,0.8447280430075201
8042,14.0,174.65619351190895,0.8215101803710901,45.62229653286061,8.0,0.4071308796559907,0.7827243021693364,1.8344033209725619,18.1738240294445,0.8029563978918085
8043,20.0,160.01835479623642,0.8658533709308666,99.77390807083393,-25.0,6.308596505772607,1.4531382814321816,1.5837370505083204,18.432429709467346,0.6889774402977146
8044,25.0,252.48197715323528,0.9412660790020405,67.7563238723807,-6.0,7.406076609079303,0.8168015693537144,1.877490101682383,10.250590474134466,0.7248951544086176
8045,26.0,209.07833436316665,0.7859017345200935,69.73121432858849,-18.0,8.374983759455429,1.005740266312565,1.6692368913277025,24.889839812270225,0.5800296354941162
8046,24.0,257.9173450961321,0.8892055638903652,49.11805472397498,-22.0,17.22489250484068,0.7196769632292768,1.5164791223179346,9.733184118427292,0.8914797287080627
8047,31.0,268.4344311135146,0.8331342100512714,34.64274079515864,-23.0,11.05717107655837,0.833033550885439,1.5934918720908817,15.340965306264996,0.7311810107095362
8048,32.0,203.522638658661,0.8737620109419407,79.93885707955063,6.0,12.325576902623107,0.7295143417223526,1.9847859575049316,12.412625930046918,0.606738666684472
8049,23.0,127.94550187114656,0.8900704072871197,72.22778539132553,-5.0,-2.731529958807328,1.498265025251163,1.6306376620645193,12.712054259479793,0.8068390073640334
8050,15.0,220.2729267871473,0.7782935536379626,6.716082431570822,-2.0,9.898756409219171,0.8912550960112107,1.6370846528759393,13.925303330403503,0.8659787303369745
8051,21.0,166.0494444361289,0.8679715275041153,29.794708035723612,6.0,7.05323153004671,0.8793823462835316,1.6216486139829855,17.510173108150376,0.9625543134829557
8052,32.0,230.9819592792273,0.8223067405771561,58.82717165459251,-19.0,12.945082746720557,0.9171211168280818,1.6146697710948033,10.565840406931082,0.7005316011214257
8053,27.0,203.4563566702734,0.885240474677183,36.67006389124195,2.0,4.280086567982669,0.573211730983144,1.709262540819325,18.327887442224704,0.9151421428637913
8054,20.0,207.44826262544152,0.8828160384669212,61.5159037760796,-1.0,15.51218825390173,0.5802425621891484,1.8157767031523373,11.3197147983395,0.7337848922884129
8055,29.0,72.02814911632129,0.8589065685571834,82.88720889085005,4.0,-4.282618933250064,1.3133390112853482,1.7949027898288517,16.12124771834377,0.6342426884183069
8056,15.0,271.3093494891632,0.8955165582316001,52.2554981874797,-4.0,13.10488087759423,0.8605010077161218,1.7130750939947188,14.952292581616287,0.7975061167778827
8057,19.0,88.44543483990003,0.9041205832915918,58.824109843724706,15.0,3.0793403391928447,0.7074606451335459,1.982420180122346,15.768984811165014,0.7697755534618613
8058,19.0,144.44888567722768,0.8319746632637807,89.46415711309541,-24.0,3.4131891455944,1.6192064070311727,1.597284840344341,24.26227515979736,0.5578672093432202
8059,24.0,179.27159205651083,0.8276300882061224,29.188735688639785,-25.0,2.0317863146085005,0.6298771991739958,1.5473929325892526,25.58370266286576,0.829040326678566
8060,28.0,211.52914359388063,0.8994087583913883,46.37787241117992,-23.0,15.552461908409914,0.5339153809661316,1.4903416885634198,21.335408238087528,0.9326932212462584
8061,29.0,279.26891319223915,0.8106709963034215,61.277218372023505,-4.0,17.80400528604679,1.0155455000912168,1.8510018713924938,7.5401659128001075,0.5703711167528571
8062,16.0,262.7669780335058,0.9533520127475131,63.096195929325965,-24.0,7.6869966617261,0.5925186760755536,1.5420636520570699,17.727569405822297,0.8808907275210656
8063,26.0,99.98184914933577,0.7936095821161968,3.2214336697060553,-11.0,8.858031104715803,1.0282939703788894,1.457289720891962,15.706707652395941,0.8639431606373106
8064,27.0,193.58228100601002,0.806415015905468,46.831826123173485,-19.0,-0.7149203642987615,1.5096507939702206,1.537263706545471,15.933469500406654,0.7659941393827047
8065,21.0,206.58397143708459,0.7708185840316678,13.196414746033199,-31.0,13.64339320096125,0.884749943043685,1.5111588545900527,14.011759368256715,0.7743640642842268
