id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
9002,31.0,6.29228926619392,1.3381762882547275,66.24987726517674,-44.0,-2.567331991868885,0.8130633598880393,1.271864013042746,8.256139769770975,0.7550676765286839
9003,26.0,4.7991805795336155,1.303040075575457,53.1538614825937,22.0,-1.4591985777368643,1.199459912635299,1.2391955133198571,6.5590176317079765,0.7633361929497289
9004,26.0,5.946166207884881,1.3108860467612793,78.00009808346772,45.0,-1.6015549670193612,1.0601678516387834,1.10925788323684,8.177946477860656,0.650282437453426
9005,32.0,5.86553615901957,1.3052896193655148,29.47353247091923,-25.0,-4.9746789516826695,1.2847268298929795,1.153812143682974,8.90248059074348,0.504199042624303
9006,27.0,5.72040374991526,1.32961661026943,32.83962673961857,-25.0,-2.9878292139204667,0.7686090370487545,1.3251537841946184,9.00135314824564,0.7374934401115576
9007,33.0,4.647831441933269,1.299596914014058,16.213130946944748,1.0,-1.0172475341361167,0.6713703335082206,1.318278365547618,8.621399907862473,0.7244842669304884
9008,33.0,5.042309243209494,1.2945137416571002,62.738506299905666,-14.0,-3.0924468092125053,1.1841527382324333,1.1141430088953028,7.961493049308055,0.755597427328633
9009,28.0,5.307564157033705,1.3228686461087966,53.82780114678483,0.0,-1.4725493826010314,0.7174425282842462,1.3707897401298565,8.5550945420859,0.7634539070904934
9010,28.0,3.772670657193606,1.3434106609979628,91.04657436624326,25.0,-0.5482802980528996,1.582671505353699,1.2181438645961034,4.714599497542077,0.7449411047793274
9011,29.0,5.138025111877104,1.3019549168230609,68.80586054088293,-5.0,-3.665674301118313,1.4897858144429015,1.2998394165599048,7.131863700765124,0.783197479566714
9012,33.0,4.895857335507689,1.315768912513426,20.429295622051633,-24.0,0.2123953053256066,0.9251305276997192,1.2303236574140697,6.688613003718737,0.7538287891647407
9013,35.0,5.208150946252151,1.2944451025286658,2.118424339112055,-1.0,-3.2897339822862635,0.8286279756617985,1.3056033632369843,8.63917637844485,0.5560804707285296
9014,34.0,4.405135494270402,1.3098887921223052,63.44545234447798,-15.0,-0.26655041859170386,1.0753285657314964,1.2220605096653891,6.089936588401777,0.7613347575987016
9015,31.0,5.197025692629623,1.3090030387700062,37.167404629775,40.0,-2.5497937057759765,0.8341902936243133,1.1588474149048562,8.89243061669051,0.5093632846563544
9016,31.0,4.11608449737378,1.3041721803092565,6.958555632990263,12.0,-3.1920712314089705,1.3269627483780546,1.0839704065611466,8.424550130626388,0.6512220052083673
9017,29.0,3.2358401057812074,1.3709912050778326,78.7465013073837,42.0,-0.6960760178049133,0.9008686180794792,1.1751133593142904,7.7527577264937015,0.6005849148979572
9018,26.0,4.781096996786658,1.3059736185890827,6.7376452466135905,-1.0,-1.2898576150363545,1.032775772808217,1.4463797526392521,6.199026516487153,0.9470535133941693
9019,27.0,4.601652023508722,1.3489218267840553,85.62128362958627,0.0,-2.0459939668225195,1.0516455573202135,1.4553393457469244,5.9203835744836235,0.7682339973998293
9020,31.0,4.1051121803964365,1.3074319707924928,21.469372517987953,33.0,-4.204789862319071,1.306039697271781,1.1494769111170409,8.329771513811155,0.6937537222998333
9021,28.0,3.74464009734484,1.3289085296151453,53.786966460584026,18.0,-2.961525572894744,1.6842396475197825,1.414829233527472,5.608141995436778,0.680040768401557
9022,27.0,3.9173679318595935,1.291185647796511,4.997631643576466,34.0,-1.8426673228049884,1.175904154971603,1.2064496146606847,6.946700837033383,0.8273779923049367
9023,28.0,4.621312450292749,1.3510574206872568,21.798483013363615,22.0,0.9694818914526331,0.5620950872750704,1.2592889654771655,8.942646288529568,0.5101638380154099
9024,30.0,5.561526088782047,1.3014642294492662,91.83413162106325,-32.0,-1.1557931166149016,1.1738488868593668,1.2282504788365955,6.367944458765487,0.8716524509462068
9025,28.0,4.167168092916772,1.3415856062625853,14.447763497044832,5.0,-3.088433011213575,0.8565394093973598,1.2857114350613255,8.45459611420103,0.5661557409628736
9026,29.0,3.1914109462197464,1.373058335368532,40.42317370601482,-44.0,-2.9421788666616684,0.9217159880141361,1.1882813264854801,9.061264560490006,0.6117989951457196
9027,32.0,4.34341437834819,1.2999766723614832,73.60828187787178,13.0,-2.263171861365931,1.158965170889857,1.414525648152922,6.924853099522128,0.8674567199266239
9028,33.0,3.7456188067254033,1.3567240762854185,56.83406430152843,-44.0,-1.119658812191373,1.1029203230072329,1.3212015223570794,5.72800203683714,0.9076308691262653
9029,32.0,4.31616585160022,1.3662332521469303,70.99585463460019,-18.0,-2.994453686192487,1.4032634695363837,1.130579367348521,7.110612927577111,0.5727551151171664
9030,29.0,5.683974970137349,1.3405497589524855,99.81778124690959,-3.0,-1.060978526048568,1.393857510348055,1.165254069453952,6.470319955110179,0.6105716838908476
9031,30.0,4.054404773162393,1.3305185593895787,21.051012914329615,21.0,0.9031411352413806,0.6601591628817793,1.3334726029821884,8.389428082784352,0.6717039067886582
9032,28.0,4.269283970520985,1.3094115143582796,51.578227507100365,35.0,-1.7361791879579465,1.782408731854736,1.4233032523873324,4.523449383863258,0.792611228985152
9033,30.0,3.233983983437057,1.3589757608010185,6.035519996974132,29.0,0.19470165850247384,0.6030313935896321,1.3073904750046756,9.679879311840764,0.5454846981205314
9034,26.0,5.274116937363891,1.3249500811847161,75.09902830745646,28.0,-4.868194869642213,0.9526085556194497,1.397475870051493,9.65952864333016,0.5761948939367113
9035,30.0,5.414849425631989,1.3110834812740058,74.11486656640295,-26.0,-2.8863193960437643,1.112000874761963,1.2508727582901589,7.739648021636071,0.8195296342569611
9036,29.0,6.84542394983437,1.3158951353565604,10.667166694929307,-41.0,-0.6847575249295557,0.8696711234388182,1.2359192934120766,5.848551063719291,0.5598087577531826
9037,31.0,4.388202186228261,1.3583884217823552,70.56805927945956,-43.0,-2.0350784268739357,1.0086506518898837,1.1596525977352046,7.121986301108768,0.6565847546089287
9038,30.0,4.462651023282661,1.3037345676003336,61.877824307607256,12.0,-3.6617971643403338,1.1087670012903814,1.1734599052993957,8.812352609742296,0.7991020840344275
9039,33.0,2.965883173254104,1.3657810840035576,52.4553045781641,-3.0,-0.4124777316434892,1.461726790290316,1.4201926395781168,3.7732238134357816,0.7702529733541176
9040,26.0,5.626233376246816,1.3581257770693103,23.74888070709671,-3.0,-4.105397622448253,0.7730318526667727,1.3631694245693617,9.352021387295327,0.5477748726321533
9041,28.0,3.2733907816515377,1.346117862337219,79.76030344302431,12.0,-0.9150876462997197,1.7238438895214805,1.1252119337588036,5.009093771398113,0.7721793937029816
9042,33.0,3.632183431710259,1.3618474077025542,32.90170034367903,-24.0,-0.7392783443333293,0.9094241836282703,1.131923511484713,7.358296032272847,0.5878108679361106
9043,31.0,2.6424792524905807,1.3986574547900557,50.45891825291228,-44.0,1.1194084741977568,0.6773056087404118,1.1558939852756178,9.165163678764028,0.6762344577553226
9044,32.0,5.13461147389895,1.3248582017961756,17.010655994435506,-25.0,-0.45712376748626676,1.0677569358661716,1.101989032677085,7.531647989910566,0.6123552838656682
9045,27.0,6.429666324954388,1.311104270914647,93.14282108241426,17.0,-4.17823266602019,1.3137928740252884,1.2799353306487082,7.83095380850812,0.5812997446033894
9046,32.0,3.7762295458755712,1.392876039357046,98.25099145574015,-39.0,0.6791177260691172,0.7547714670628136,1.2604381775883953,6.932029675335254,0.6559042145539802
9047,33.0,4.148754294107284,1.3182933423901713,32.116314663677905,14.0,-1.0853209553360432,1.233733311085311,1.4142781777204423,4.733684005507057,0.7004436663051106
9048,28.0,3.4277281297780027,1.3644314096125567,49.46793470076189,5.0,-0.7409088441952827,0.8776007361199243,1.279061104287871,7.270338027828332,0.6779958944582859
9049,29.0,3.3674656928597204,1.3589505081076378,23.824122176915242,4.0,-1.1881685607374315,0.9949022964480844,1.2609694385642227,8.16785087250697,0.664582883373044
9050,30.0,5.444332613342991,1.2938644601150342,31.001366105920216,-9.0,-4.085085555433257,1.1249024180865077,1.1916132554523116,9.849823551814,0.7016466095560588
9051,29.0,3.952229533141003,1.3380526586380017,77.70758446597844,40.0,-4.224246632328043,1.230970728440951,1.3514754478486142,9.377649038001643,0.6480743722479285
9052,30.0,3.948536710384473,1.36351882590027,2.821425985816261,-31.0,-0.09416065008213009,0.607259471363844,1.2962360997857634,7.7428481165009995,0.7104353760994419
9053,31.0,3.302050470665512,1.3966880695962465,41.59308632261012,-2.0,-1.7700811858032308,0.7232873136202361,1.3208737510384467,8.836670942259698,0.5708418877579985
9054,31.0,3.9550246517060725,1.3258089261826609,31.523408635861436,-25.0,-1.5058622330491773,0.843841250740627,1.160529275305977,9.757354394783718,0.7495178854217757
9055,32.0,4.355879498182013,1.2852353843927182,70.05010458752257,43.0,-2.6983235103374974,1.9498632709406574,1.4207549773050463,5.431088680897294,0.709190824033022
9056,30.0,3.9760873196987556,1.324056311826031,93.28693341604186,13.0,-1.7351964674983291,1.636080813107574,1.0801068703135426,5.5430803666134425,0.7330681800935518
9057,28.0,5.88399823906312,1.3464701424727576,85.46165332456754,-34.0,-1.5156337549045449,1.5805141791581363,1.268687451471001,4.595421684342862,0.7488012679795021
