id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
8002,15.0,42.75423056100281,1.1674124039474945,42.140011717433005,-22.0,9.171263610976014,0.9170180901574132,2.3241144956555777,33.53859637954808,0.7136576841153995
8003,13.0,47.943915261143495,1.1178627679471194,23.387183501323506,-37.0,-7.12813337434034,0.6363300516637107,1.8896973044550354,46.73792153113383,0.8736220435193693
8004,24.0,63.284589070499756,1.2919762789183311,43.36881648758018,-39.0,18.51367695875194,0.6502120497238433,2.2556440468726993,24.10600774591603,0.7862956765649535
8005,12.0,47.68180539084888,1.024515591545261,45.93981971980509,-36.0,5.76825810655623,0.9757542214923964,1.9899743765712565,49.037655607800936,0.7265806792293946
8006,26.0,61.493961905055265,1.2851176384101148,61.115146170509355,-45.0,3.4409578398943386,1.1371358321633245,2.1447351462046798,23.336026979440796,0.7527303879457209
8007,24.0,47.51219864774205,1.2987454535733316,59.109164788557194,-40.0,9.623846630833805,0.5374634739440807,1.9171539411104157,50.845730957003724,0.8870660641438999
8008,10.0,55.390381959713885,1.380697861161287,96.75175390090455,-38.0,-3.5773354156699573,1.6307798496934907,2.097595743326106,36.02463768583554,0.6882351152348435
8009,17.0,57.63794827486925,1.0947744328538687,59.25886920133529,-30.0,-7.287354789643102,0.8965635841104727,2.254077020092881,56.707169550802675,0.6695862362993014
8010,10.0,54.07032959089988,1.2379475725621631,61.39207522635924,-29.0,10.968510680812283,1.1113483925071117,2.1166089645891506,32.036983764954044,0.7415238211167396
8011,10.0,46.3574324724004,1.3569427761008512,99.54960111154536,-15.0,-9.057585898550755,1.351394728675704,2.3085818418741004,42.69742785474561,0.7225988967636622
8012,19.0,48.85247188373108,1.2302908558141175,71.04917273951048,-33.0,17.764999328718694,0.9067884786712601,2.1158948526341326,27.061805123840426,0.7098038460694953
8013,16.0,39.15259730254122,1.193047800226016,27.474726971177073,-16.0,3.250476269986966,0.8029575289374102,1.9224658724654158,28.878824761069918,0.931839220724316
8014,11.0,56.83077159209305,1.3227239586548476,74.07794793016234,-27.0,7.113458925536421,0.9994691854674016,2.531837429124453,30.984091024108324,0.6529574437225606
8015,20.0,52.664889224425764,1.1234358893721659,39.92013947580674,-30.0,-5.636437681995093,1.3260991718852413,2.0593091451905874,30.626964434851367,0.8172979434585512
8016,10.0,74.53949026875507,1.1592996827152284,54.71350079767677,-21.0,8.065618105976485,0.7215352236709981,2.387206420513243,48.672481052656444,0.6638004471889553
8017,16.0,52.4913823457343,1.1447781001026842,54.39918834872285,-23.0,0.23746737337313784,0.7628783989981536,2.3124559104049496,47.604376836425914,0.7275172417744831
8018,18.0,45.17587052594431,1.270004300401087,75.26158602853464,-38.0,19.08378588243213,0.705985432288126,1.9441684043414824,45.5934499035583,0.7764947949712616
8019,20.0,56.44148976509126,1.2142744874383107,72.4295921876281,-44.0,19.41613599276247,0.7351073373369099,1.9982716333697137,43.47620806561174,0.7682935815233067
8020,17.0,44.804704500159794,1.2962193288888226,75.28654975426697,-26.0,6.952462867860676,1.0473554828972762,1.9901549142424433,46.28246745163223,0.790916655719021
8021,16.0,55.367183857679706,1.0677915204771584,13.38686591767476,-24.0,5.753135516155791,1.1390713332182423,2.33274554121208,23.03283433237137,0.745925523566798
8022,13.0,58.823645540798246,1.1632118717800821,74.82266489653018,-23.0,0.3466431411966384,1.1326606227512859,2.393633587617773,43.7193415763621,0.6311787031479403
8023,19.0,46.160614984417904,1.175418312015003,74.8713758291475,-43.0,-6.976215900507655,1.3798975027106453,2.1128489390911334,41.567660735826486,0.632550128793394
8024,24.0,39.24557239817481,1.3132335484164122,95.96356338919527,-30.0,-15.480010423883172,1.7925512760858304,2.1096471798939107,34.6341605026121,0.7734762297843126
8025,24.0,59.45906986893868,1.0611151084339918,51.35069299428182,-36.0,3.1061697198642735,1.3643839347651783,2.349111620894002,24.195210452640936,0.6252749941281268
8026,16.0,57.03272580687375,0.999409203183173,30.73993073943694,-25.0,-6.718413475283087,0.9748105923430805,2.2466906301838776,46.76174535384753,0.7200761206797348
8027,15.0,47.09460058543091,1.188776574242197,49.16107990062667,-20.0,6.1791617188315575,0.7355773744985104,2.2548892353472247,46.803028227324035,0.748086349690287
8028,10.0,50.41059348094587,1.0408252905156365,14.334000242524958,-35.0,-5.170427516031577,0.7390584110159616,1.8899042965843895,41.39016393616921,0.8145452553777603
8029,13.0,67.2613536468939,1.2143289183333141,53.20327379049125,-45.0,9.071995046025393,1.0539498460154142,1.956027681342654,40.72150043217252,0.7845242231188418
8030,13.0,60.255204031357906,1.283286364370528,46.377156505990364,-29.0,1.9522306784131453,0.7691365289019758,2.056140067764795,38.47832363385502,0.9003907353716527
8031,19.0,67.61735995561469,1.2394310631046315,49.791331717042766,-32.0,4.057971898268614,0.7145964148504205,2.1604440002663066,38.116222065633124,0.7998040483927742
8032,13.0,53.10454630415402,1.0044695944092232,39.050860887766746,-28.0,12.842678376345114,0.8112569989774672,2.173363953384026,50.40439612302285,0.6622595263843867
8033,11.0,58.972569190684595,1.333435016074408,58.026415460873395,-17.0,7.977400921167858,1.0046635842638074,2.1094759586177037,28.93084973624549,0.850043347869522
8034,12.0,66.02058890947526,1.0439179768295948,45.83536769634325,-25.0,4.3887304167534875,1.8146254946623044,2.3864765504860475,23.719716347371882,0.605773433397829
8035,10.0,46.592526690963396,1.2700582308189694,63.57420390486809,-38.0,19.102999564457296,1.5506344404356067,1.962617494928611,23.59932669882994,0.7707719073170884
8036,21.0,74.41085670306985,1.1422282739042615,47.07066248948642,-29.0,-7.515701942791496,0.5629091854135153,2.2707523689648403,55.855267376679485,0.7757489146289311
8037,25.0,43.402150623141466,1.1326261610629322,39.51335920136066,-32.0,4.030423569150511,0.7002277064816664,2.0774956633066886,40.351410635734794,0.7668522641118841
8038,14.0,51.701252642180634,1.251258805770543,85.23299029070249,-38.0,-4.181657198479348,1.485037749168819,1.964614090481834,42.07506925831263,0.7842032362354481
8039,27.0,56.119819945045414,1.1782664689235094,52.41041498294386,-33.0,1.7233143384792,0.5061694356896445,2.2322821208021644,54.846755650924976,0.7337693335216405
8040,12.0,56.72348787786746,1.1173845840391556,71.17774940680603,-23.0,-18.850787164645443,1.1756693565506102,2.4732019564741594,48.15546602091922,0.6531587508160512
8041,15.0,45.96203201375979,1.3120091789391641,54.65930864164213,-38.0,5.500378810143417,1.1394501386155353,2.04073896624328,27.114124269325686,0.8227512659212363
8042,11.0,69.44556198148565,1.1872790876818986,25.887903984761028,-31.0,10.139715718244572,0.9994895718414255,2.3914495392281396,22.719347291946043,0.7859401853418009
8043,10.0,68.3722091082503,1.3222182724642444,48.428009507388225,-44.0,17.551232467014565,1.0366430128554531,2.140566341824045,27.6606167786011,0.7654876229212196
8044,15.0,59.75831286779303,1.1581420987419349,54.41389737346182,-43.0,-2.843066298568734,0.938885565274564,1.9787689286190695,47.490333942928544,0.7206947068012428
8045,10.0,50.52222723316936,0.9882072668412566,24.1900047577287,-18.0,2.717419137919781,1.2945440686621392,2.1661864345998887,22.594646639540404,0.7458345249332097
8046,19.0,75.95491433492342,1.0385765278950108,20.10465728868512,-23.0,8.756544502410906,0.717232547536587,2.5258010118434515,26.408572869650612,0.6766386419860042
8047,16.0,66.13283040379676,1.3152002131602372,59.496144464884445,-43.0,10.210550364242355,0.5748217071079822,1.930066342093489,57.1698896061933,0.8697953771559097
8048,15.0,49.902500501328575,1.364127266999287,73.03074623464069,-28.0,10.325844212687409,0.9302696575279085,2.0238534118887976,32.23179664625894,0.8662330666502935
8049,18.0,52.162928359682866,1.1451816044898957,32.930349864566665,-34.0,4.953837919377284,1.1008629517431265,2.1502445467324205,26.935557649464883,0.7492565855755146
8050,10.0,50.942999881563786,1.2663556923775938,80.74316232222779,-23.0,6.713548815697536,1.636770191654453,2.2161847877080083,28.351563995333688,0.7166251795486968
8051,22.0,47.67034836558433,1.2665088240187923,71.68506244170368,-34.0,1.1405269647623475,0.7164483037129501,2.1338056861198402,54.93330260118122,0.7491558761939633
8052,18.0,55.51590805788581,1.0817324546193705,34.91832390942325,-24.0,0.9002837422792266,0.7219145371708059,2.151942377564509,39.359403354984174,0.7448798553193421
