id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
8002,16.0,129.80723480998083,1.0151631132450551,37.25324341774527,39.0,18.58387145009658,1.3035851060393564,1.4688502343911543,45.29876102445359,0.6120676428049565
8003,15.0,81.63784976733243,1.2134200224060607,69.39666421326741,27.0,-9.13136225826109,1.4355907940818544,1.6699787580526841,44.77791097338673,0.7633825806236493
8004,11.0,68.85564115067112,1.040497510580542,36.80637822767437,18.0,15.070095236207067,0.654982506637444,1.5942102045488458,58.82254350994251,0.7306916322108742
8005,16.0,92.48872388904597,1.1476848759305511,58.54643227585264,29.0,-14.824810732239182,1.4301161606518389,1.639492260150015,44.375910572213556,0.7578108769106189
8006,11.0,98.585672065872,1.0113955360913973,41.04620073229205,36.0,6.67716093233237,1.4501319147525389,1.6207994984524938,37.68340069168801,0.607049425330392
8007,19.0,70.16775270254979,1.1442055209315278,59.556960064325,23.0,-10.577098100186209,1.1515761535453397,1.5886426158726528,56.45420959234569,0.6347003212854514
8008,14.0,103.39651422072298,1.1487225483806454,66.38818982227087,43.0,-5.139867333407605,1.6785493138277292,1.4824467366617886,52.328786355318236,0.5450204525962651
8009,14.0,117.02450775479835,1.0041222338267102,29.427986943849625,1.0,11.231770376483123,0.9799060711901503,1.3564072626671215,37.73804911025391,0.5601248407322248
8010,16.0,74.52631194602984,1.064250677798575,37.849537479460686,13.0,0.4583100755655183,0.7178924548513954,1.4284931003278445,57.2991680026092,0.9109479524834733
8011,21.0,72.17737281909312,1.0632161228974761,41.83302232318838,0.0,2.1712459757070866,0.9032010073550468,1.408125633046817,50.3501072754465,0.5434441213363123
8012,14.0,90.93943968893745,0.9625025530211573,19.686607794338485,16.0,18.85426217268728,0.7071812100291294,1.5488092624675422,47.5376421382206,0.6014418840933544
8013,11.0,96.41233544206851,1.0743292779939437,46.72866720308487,26.0,3.664502227284624,1.2093443590338837,1.4628415980055522,44.33926633576442,0.9308481873981612
8014,20.0,117.71547410714588,1.0098969657737988,36.317464032948095,34.0,-9.400668039797736,1.1467060338465074,1.7276839122523282,41.27540328211127,0.6501262755191322
8015,13.0,88.82895503035147,1.041281317743091,42.30034228793937,9.0,-19.929971870599104,0.8812302669913762,1.5030499820191519,63.76164923466799,0.9355684401910569
8016,12.0,96.09217318068968,1.0085361622745057,36.934150416272324,23.0,1.2398159195574285,1.0242336013961888,1.5531788440786949,54.370848651211915,0.777365222744196
8017,14.0,95.92010191762465,1.0856515085059213,45.432660540120125,-9.0,2.542017292595443,0.5499496990857348,1.3682850380633513,76.2313166026226,0.9432939971656341
8018,12.0,93.79193064457696,1.3071338871046423,71.91997533384732,31.0,12.25076372957078,1.4169721276239042,1.519369451555926,34.74020247649297,0.7149399932751476
8019,11.0,91.47550720127717,1.1630147678229457,63.22103049675456,39.0,-6.417981005348499,1.1746756117724186,1.5323834969755405,69.93510809924067,0.970471150920542
8020,13.0,103.79508410860062,1.1393396553467163,57.942962859566535,32.0,5.630301063343869,0.6684489132427999,1.6717820111507002,78.53072187740716,0.7648466155052338
8021,17.0,90.58193993512234,1.0030037005270402,38.505526439687856,33.0,-8.057562565364028,1.8376631425364254,1.6474744488375324,31.206781169977234,0.745788565897596
8022,14.0,77.53994105130548,1.3388513922059193,78.45730583325994,30.0,18.729536588671145,0.8497148045885666,1.628890775692196,68.4294643661026,0.7050648550971742
8023,12.0,82.67125639792694,1.2571210933611037,71.79273996999953,12.0,-11.575513723600084,1.8424055701741786,1.5026846663209952,38.54360329623338,0.6188313494733529
8024,12.0,80.54029976140464,1.0389819978221517,30.10051091309992,31.0,7.627618390675284,1.0865060773332207,1.7021094665893255,31.4631700057651,0.9067927645634954
8025,16.0,95.95099606800748,0.9902506347969808,36.569728566793444,31.0,-11.81344750839138,1.065985909778194,1.6466496970029234,56.02493867184424,0.653364358134849
8026,14.0,100.53010185014159,1.1255037761984668,55.91953650024781,33.0,12.385730343590602,1.240711129164324,1.5148241984703836,39.41509564739241,0.8220361924699514
8027,21.0,76.96355934169318,1.0357740281353118,45.87186545490305,36.0,-5.413738711912996,1.3032257625270458,1.7024150601940347,49.9349289808257,0.8561652458944518
8028,16.0,82.18059416822585,1.1000953839658625,48.62394077997153,39.0,14.929292891746607,0.8207185225335027,1.6715962426597764,57.63744902203852,0.6782496030687832
8029,11.0,83.09632440484575,1.3331366752457339,80.94594465358531,20.0,9.866553067512559,1.397732518097738,1.4236151288025427,39.75349501228394,0.7601388611929727
8030,11.0,112.87095519179236,1.1554879380735517,54.02950143012709,35.0,16.157456166144247,0.7301257541679962,1.4968584450666258,77.1257561512438,0.6836092082485482
8031,15.0,95.15199892539009,1.2901409934794537,76.2714351915626,41.0,13.265763322897614,1.1133568317394789,1.6668470768572314,43.2422788401598,0.5177624467575043
8032,14.0,89.83089323217439,1.1183092837824304,53.51919688272642,37.0,5.85253179288787,1.1824961746234879,1.5106470127423157,43.324740460934095,0.568578198615103
8033,13.0,102.7877905735514,1.1654958156260014,59.1300308869673,35.0,8.969480879429092,0.8703327000552793,1.5636079889489118,61.53456208748742,0.9123939487753325
8034,10.0,82.49930420879598,1.1444211061930436,56.50232276676394,23.0,-10.816807303604133,0.7103008419014935,1.6902904844797466,80.09124187097069,0.7569958926499085
8035,26.0,80.59363055289334,1.0664012292453133,48.073706765261306,35.0,-17.846596140043857,0.7754416028037391,1.6633689192669054,79.00597915443224,0.8980321655817586
8036,15.0,91.65189268395956,1.2102007419679932,70.93577846812235,34.0,-11.457170769243046,1.9429717341494093,1.5358965607579127,53.1461469799305,0.7906645811997784
8037,21.0,98.35882042333246,1.1611392238923623,58.01675298682854,-4.0,0.2301352397287033,0.8507855990949074,1.3700446164458122,59.46573710534785,0.936136464912429
8038,17.0,90.32042310819973,1.0706073997086283,48.02839913914092,33.0,4.703846090157841,1.3581036844666057,1.5762052054184403,39.87831812671107,0.6108050046023303
8039,13.0,84.97404432803245,1.0666421649287878,45.59410245065308,31.0,6.095664302553713,0.965072520874472,1.6442317709251515,58.69718942515629,0.573726348111834
8040,15.0,73.35325296126618,0.9476880632721241,23.991280551021898,19.0,-12.155915853490711,0.8436548424824436,1.660121569515015,58.69627413563169,0.8209717904853007
8041,29.0,110.78534895156847,1.01077007809519,33.115478598875725,27.0,0.7130043481005948,1.3145205241093298,1.6282561494685306,35.23938064883562,0.8257969332554654
8042,11.0,107.43925343896301,1.0734564111113765,51.229283567030286,27.0,-5.7273629616712505,0.9666431528518653,1.524829694737291,60.86554258636353,0.8100323424639657
