id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,delta_scaler2,ifr_mult,psi,scaler1,seasonality_min
8002,33.0,48.38025017991309,1.3819538665761044,74.92310760413247,-12.0,-15.384611785353854,1.5911578144190583,1.6993822946089574,1.9318999007107025,0.8255153002623339
8003,23.0,14.734310947611547,1.5202910025078158,85.09324512566845,-7.0,-0.0586908592647542,1.1583475997649844,1.7452983419314883,2.187000620118477,0.5818207826178226
8004,31.0,52.41666424280194,1.3759921674947464,83.11148568978926,-9.0,-18.601738452306886,1.6933119846112237,1.672685395589375,2.2657727823804557,0.8533811909818712
8005,31.0,30.40132060060066,1.4091502355637366,69.63296436760892,-3.0,-11.261641012499993,1.673244449258986,1.7560835854620949,1.909110531189741,0.8148313944874577
8006,27.0,42.10434415974905,1.372174694246043,65.24111623561086,-16.0,-1.2368585196105375,1.6810767896895946,1.5890741177555583,1.52840441428168,0.6883034320437318
8007,23.0,30.0786033026314,1.3642587019324497,60.57279042643543,0.0,-19.132730994933855,1.9613750850232077,1.671914405886335,1.5215643952195532,0.6937070455721207
8008,29.0,36.88726256545847,1.357706873838499,75.07153686567023,5.0,-5.591038646313727,1.7640345520377487,1.749048549042752,2.0450029054760437,0.6482072776743644
8009,31.0,34.797228151233824,1.384351540380758,63.015893908908836,-26.0,-12.47381247021426,1.7784116686463174,1.5811614841652386,1.7201961160284867,0.7144991970952751
8010,28.0,19.436694124949398,1.395646229255221,43.14113562280752,-32.0,-0.5709479632918972,0.9712908447807754,1.6788251240082133,2.396969701370173,0.6218064107552178
8011,34.0,45.36416142189487,1.3561986173364935,46.95398968650563,-36.0,-4.580478380791871,1.6214813924506355,1.6975384901965325,1.3876052373771626,0.799013005544723
8012,28.0,29.683057939145407,1.4460441954649321,75.9748052118182,-16.0,-3.7951339765524934,1.8900151594540076,1.7192561049375041,1.5314443839339436,0.6062001778287822
8013,31.0,30.509908518656225,1.3897601962969386,68.66353488324599,-7.0,-10.532808466470811,1.5506186899599914,1.7070664674392435,2.1323343988442853,0.9991938669066082
8014,28.0,21.541035570306434,1.3725662581107507,46.36100704201563,-4.0,-7.156251352897787,1.409143000614877,1.6788103676552146,1.6808266525935245,0.81022575943768
8015,27.0,52.42949828649977,1.3480504361255357,68.16780775332856,-8.0,-4.4778222862766945,1.750470741652443,1.6540449146441651,1.8994898642352944,0.8353048342500997
8016,25.0,22.338385663001944,1.4190641450243755,57.669409846100166,3.0,-18.29607142880263,1.341306476625401,1.7982517888309089,1.7091774497210659,0.5050453971748949
8017,34.0,38.01419686747249,1.3991715196279866,78.46680289706634,-16.0,-3.3481047025431394,1.832527818084039,1.6925283439066032,1.6611846405384123,0.7167514066928296
8018,30.0,32.308931718603134,1.3694038375860949,52.41306835882198,0.0,-4.507299570869057,1.7514994792913443,1.765085826233913,1.5494779045341769,0.8006310272378238
8019,23.0,18.826206833193137,1.3992063846735268,65.5999110961289,0.0,-14.548374480827432,1.6978574599747387,1.6933190045184259,1.7648238676617758,0.8254420291629868
8020,28.0,18.75007072647261,1.3593737290639574,38.962988921295704,-13.0,-6.541654563747693,1.8051108714485447,1.6914340387578877,1.5597483442294338,0.9536990807906359
8021,28.0,13.070824453418085,1.4708736273660306,65.30385047678527,-10.0,-7.636306640459851,1.6060519768552686,1.809154382919624,1.5916648175005819,0.6124219911512784
8022,30.0,37.559570538645374,1.3637953751474088,56.33523186572071,-18.0,-4.61819962509356,1.4240820202354794,1.7716066363794136,2.0208416581124253,0.7834743860561377
8023,32.0,32.33876486916503,1.329945522973228,31.0635464156284,-13.0,-16.56639223551467,1.7188418583176286,1.7367109042084072,1.4978129159151827,0.6095264862161652
8024,28.0,34.63064176084109,1.3841053223656017,73.4289716333869,5.0,-9.99064639238313,1.7758680057761942,1.7084205458855328,1.858875379948334,0.8867332654728702
8025,33.0,30.212133255912242,1.3731136804122812,62.1829788623445,-16.0,-17.19758163430761,1.7130919198336332,1.5991612791291434,1.6736755452375134,0.5747094286335016
8026,33.0,25.702757742702506,1.4864516914000225,95.6261973237926,-14.0,-15.065214572945944,1.8485312209935056,1.8089214051369111,1.4842710736787135,0.5475145805434184
8027,30.0,32.94164948628559,1.38754844493159,67.81336331853831,-3.0,-5.114220791048523,1.8527016180000075,1.7721663797658795,1.6335299798964829,0.8989518841877938
8028,32.0,21.90014930571717,1.3769161901028037,40.429054911301996,0.0,-11.311914899851548,1.2771500668217746,1.861851833369453,1.9785193181639182,0.7033192909992416
8029,34.0,34.433893981065474,1.4696838280902929,91.54227683706516,-6.0,-14.617213487064559,1.5735122661670784,1.813892938920839,1.586841320911529,0.8341422815427743
8030,33.0,33.74473253911868,1.425952875250257,78.51040869640204,-7.0,-7.490762836781985,1.6565895781452966,1.7340280729800155,1.8629563011906698,0.5044791053937766
