year_week,red
2020-07,0.9606250000000001
2020-08,1.0096444444444443
2020-09,1.0207063492063493
2020-10,1.063968253968254
2020-11,1.025542857142857
2020-12,0.6554317460317459
2020-13,0.3649698412698413
2020-14,0.35022857142857144
2020-15,0.2927095238095238
2020-16,0.32311269841269846
2020-17,0.2936873015873016
2020-18,0.24554761904761907
2020-19,0.2821126984126984
2020-20,0.33925873015873026
2020-21,0.3432920634920635
2020-22,0.3130920634920636
2020-23,0.40695714285714285
2020-24,0.46959206349206356
2020-25,0.4981174603174603
2020-26,0.5081984126984128
2020-27,0.5483507936507938
2020-28,0.5604317460317461
2020-29,0.555420634920635
2020-30,0.557568253968254
2020-31,0.49611269841269834
2020-32,0.5958619047619048
2020-33,0.6070603174603174
2020-34,0.5133063492063491
2020-35,0.6061888888888889
2020-36,0.6128888888888889
2020-37,0.6010285714285714
2020-38,0.5358365079365079
2020-39,0.5082047619047619
2020-40,0.5364444444444445
2020-41,0.5434253968253968
2020-42,0.568379365079365
2020-43,0.5683190476190476
2020-44,0.5342396825396826
2020-45,0.5929761904761904
2020-46,0.5922031746031745
2020-47,0.5805269841269841
2020-48,0.5828746031746032
2020-49,0.6002841269841269
2020-50,0.5835793650793651
2020-51,0.6355333333333334
2020-52,0.5552523809523809
2020-53,0.4951
2021-01,0.5821238095238096
2021-02,0.45755873015873016
2021-03,0.42014126984126987
2021-04,0.4670492063492063
2021-05,0.4769396825396826
2021-06,0.4430460317460318
2021-07,0.4960555555555556
2021-08,0.5318873015873015
2021-09,0.5575460317460318
2021-10,0.5425666666666668
2021-11,0.576931746031746
2021-12,0.5886460317460317
2021-13,0.5689761904761904
2021-14,0.677415873015873
2021-15,0.5303333333333333
2021-16,0.5805333333333333
2021-17,0.6506841269841271
2021-18,0.6777079365079367
2021-19,0.46726825396825405
2021-20,0.6854253968253968
2021-21,0.7305730158730158
2021-22,0.7684428571428572
2021-23,0.7668873015873016
2021-24,0.6948666666666666
2021-25,0.6123222222222221
2021-26,0.5598920634920636
2021-27,0.45981746031746035
2021-28,0.4282761904761904
2021-29,0.4010857142857142
2021-30,0.4866968253968253
2021-31,0.530873015873016
2021-32,0.5314269841269842
2021-33,0.5417793650793651
2021-34,0.6145269841269841
2021-35,0.671088888888889
2021-36,0.6906015873015875
2021-37,0.6931746031746032
2021-38,0.7227476190476191
2021-39,0.7834095238095238
2021-40,0.8163031746031747
2021-41,0.823011111111111
2021-42,0.7737031746031746
2021-43,0.8379333333333335
2021-44,0.8590253968253967
2021-45,0.8553619047619047
2021-46,0.8668238095238093
2021-47,0.8694920634920634
2021-48,0.9190555555555556
2021-49,0.9323285714285715
2021-50,0.9634396825396826
2021-51,0.9137634920634922
2021-52,0.9092044444444444
