Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,9163020.5,601750.5999999996,0.57,1559081.0999999999,82056.90000000014
2021-01-11,3.57,9764771.1,601750.5999999996,0.6,1641138.0,82056.90000000014
2021-01-12,3.87,10585340.1,820569.0,0.63,1723194.9,82056.8999999999
2021-01-13,4.28,11706784.4,1121444.3000000007,0.64,1750547.2000000002,27352.30000000028
2021-01-14,4.74,12964990.200000001,1258205.8000000007,0.65,1777899.5000000002,27352.300000000047
2021-01-15,5.24,14332605.200000001,1367615.0,0.66,1805251.8,27352.299999999814
2021-01-16,5.68,15536106.399999999,1203501.1999999974,0.66,1805251.8,0.0
2021-01-17,5.96,16301970.8,765864.4000000022,0.66,1805251.8,0.0
2021-01-18,6.26,17122539.8,820569.0,0.67,1832604.1,27352.300000000047
2021-01-19,6.76,18490154.799999997,1367614.9999999963,0.68,1859956.4000000001,27352.300000000047
2021-01-20,7.29,19939826.700000003,1449671.900000006,0.68,1859956.4000000001,0.0
2021-01-21,7.89,21580964.7,1641137.9999999963,0.68,1859956.4000000001,0.0
2021-01-22,8.59,23495625.700000003,1914661.0000000037,0.69,1887308.7,27352.299999999814
2021-01-23,9.31,25464991.3,1969365.5999999978,0.69,1887308.7,0.0
2021-01-24,9.64,26367617.2,902625.8999999985,0.69,1887308.7,0.0
2021-01-25,10.05,27489061.5,1121444.3000000007,0.69,1887308.7,0.0
2021-01-26,10.5,28719915.0,1230853.5,0.7,1914660.9999999998,27352.299999999814
2021-01-27,10.96,29978120.8,1258205.8000000007,0.7,1914660.9999999998,0.0
2021-01-28,11.57,31646611.099999998,1668490.299999997,0.7,1914660.9999999998,0.0
2021-01-29,12.28,33588624.4,1942013.3000000007,0.7,1914660.9999999998,0.0
2021-01-30,13.16,35995626.8,2407002.3999999985,0.72,1969365.5999999999,54704.60000000009
2021-01-31,13.63,37281184.9,1285558.1000000015,0.72,1969365.5999999999,0.0
2021-02-01,14.14,38676152.2,1394967.3000000045,0.73,1996717.9,27352.300000000047
2021-02-02,14.69,40180528.7,1504376.5,0.73,1996717.9,0.0
2021-02-03,15.38,42067837.400000006,1887308.700000003,0.74,2024070.2000000002,27352.30000000028
2021-02-04,16.08,43982498.39999999,1914660.999999985,0.74,2024070.2000000002,0.0
2021-02-05,16.81,45979216.3,1996717.900000006,0.75,2051422.5,27352.299999999814
2021-02-06,17.62,48194752.60000001,2215536.300000012,0.75,2051422.5,0.0
2021-02-07,18.02,49288844.6,1094091.9999999925,0.75,2051422.5,0.0
2021-02-08,18.54,50711164.199999996,1422319.599999994,0.76,2078774.8,27352.300000000047
2021-02-09,19.15,52379654.49999999,1668490.299999997,0.76,2078774.8,0.0
2021-02-10,19.81,54184906.3,1805251.8000000045,0.77,2106127.1,27352.300000000047
2021-02-11,20.54,56181624.2,1996717.900000006,0.78,2133479.4,27352.299999999814
2021-02-12,21.34,58369808.2,2188184.0,0.78,2133479.4,0.0
2021-02-13,22.08,60393878.4,2024070.1999999955,0.79,2160831.7,27352.30000000028
2021-02-14,22.43,61351208.9,957330.5,0.79,2160831.7,0.0
2021-02-15,22.84,62472653.199999996,1121444.299999997,0.8,2188184.0,27352.299999999814
2021-02-16,23.37,63922325.1,1449671.900000006,0.82,2242888.5999999996,54704.59999999963
2021-02-17,24.08,65864338.4,1942013.299999997,0.84,2297593.1999999997,54704.60000000009
2021-02-18,24.74,67669590.19999999,1805251.7999999896,0.86,2352297.8,54704.60000000009
2021-02-19,25.29,69173966.7,1504376.500000015,0.89,2434354.7,82056.90000000037
2021-02-20,25.78,70514229.4,1340262.700000003,0.9,2461707.0000000005,27352.30000000028
2021-02-21,25.99,71088627.69999999,574398.2999999821,0.92,2516411.6,54704.59999999963
2021-02-22,26.27,71854492.1,765864.400000006,0.94,2571116.1999999997,54704.59999999963
2021-02-23,26.75,73167402.5,1312910.400000006,0.98,2680525.4,109409.20000000019
2021-02-24,27.4,74945301.99999999,1777899.499999985,1.03,2817286.9,136761.5
2021-02-25,28.12,76914667.60000001,1969365.6000000238,1.08,2954048.4000000004,136761.50000000047
2021-02-26,28.86,78938737.8,2024070.199999988,1.13,3090809.9,136761.49999999953
2021-02-27,29.45,80552523.5,1613785.700000003,1.17,3200219.0999999996,109409.19999999972
2021-02-28,29.73,81318387.9,765864.400000006,1.2,3282276.0,82056.90000000037
2021-03-01,30.02,82111604.60000001,793216.700000003,1.24,3391685.1999999997,109409.19999999972
2021-03-02,30.35,83014230.5,902625.8999999911,1.31,3583151.3000000003,191466.10000000056
2021-03-03,30.76,84135674.80000001,1121444.300000012,1.41,3856674.3,273522.99999999953
2021-03-04,31.31,85640051.3,1504376.499999985,1.52,4157549.6,300875.3000000003
2021-03-05,31.96,87417950.8,1777899.5,1.6,4376368.0,218818.3999999999
2021-03-06,32.57,89086441.1,1668490.299999997,1.65,4513129.5,136761.5
2021-03-07,32.81,89742896.3,656455.200000003,1.68,4595186.399999999,82056.89999999944
2021-03-08,33.12,90590817.6,847921.299999997,1.73,4731947.899999999,136761.5
2021-03-09,33.44,91466091.19999999,875273.599999994,1.84,5032823.2,300875.30000000075
2021-03-10,33.8,92450773.99999999,984682.799999997,1.98,5415755.399999999,382932.19999999925
2021-03-11,34.18,93490161.39999999,1039387.400000006,2.12,5798687.6,382932.2000000002
2021-03-12,34.72,94967185.60000001,1477024.2000000179,2.25,6154267.5,355579.9000000004
2021-03-13,35.47,97018608.10000001,2051422.5,2.32,6345733.6,191466.09999999963
2021-03-14,35.85,98057995.50000001,1039387.400000006,2.36,6455142.8,109409.20000000019
2021-03-15,36.42,99617076.60000001,1559081.099999994,2.44,6673961.199999999,218818.39999999944
2021-03-16,37.05,101340271.5,1723194.899999991,2.58,7056893.4,382932.2000000011
2021-03-17,37.73,103200227.89999999,1859956.399999991,2.75,7521882.5,464989.0999999996
2021-03-18,38.51,105333707.3,2133479.400000006,2.95,8068928.500000001,547046.0000000009
2021-03-19,39.41,107795414.29999998,2461706.999999985,3.13,8561269.9,492341.39999999944
2021-03-20,40.51,110804167.29999998,3008753.0,3.27,8944202.1,382932.19999999925
2021-03-21,41.05,112281191.5,1477024.2000000179,3.34,9135668.2,191466.09999999963
2021-03-22,41.53,113594101.9,1312910.400000006,3.47,9491248.1,355579.9000000004
2021-03-23,42.01,114907012.3,1312910.399999991,3.71,10147703.3,656455.2000000011
2021-03-24,42.5,116247275.0,1340262.700000003,4.07,11132386.1,984682.7999999989
2021-03-25,42.98,117560185.39999999,1312910.399999991,4.41,12062364.3,929978.2000000011
2021-03-26,43.58,119201323.39999999,1641138.0,4.83,13211160.9,1148796.5999999996
2021-03-27,44.21,120924518.3,1723194.900000006,5.18,14168491.4,957330.5
2021-03-28,44.64,122100667.2,1176148.900000006,5.4,14770242.000000002,601750.6000000015
2021-03-29,44.98,123030645.39999999,929978.1999999881,5.64,15426697.2,656455.1999999974
