year_week,red
2020-07,1.0662124999999998
2020-08,1.0561015873015873
2020-09,1.0662
2020-10,1.1158285714285712
2020-11,1.0688650793650794
2020-12,0.9437873015873015
2020-13,0.4362238095238096
2020-14,0.1323349206349206
2020-15,0.1105904761904762
2020-16,0.11323333333333332
2020-17,0.12095555555555552
2020-18,0.1254206349206349
2020-19,0.15681111111111107
2020-20,0.17762698412698413
2020-21,0.1890460317460317
2020-22,0.24572063492063495
2020-23,0.2997222222222223
2020-24,0.3516539682539683
2020-25,0.3886555555555556
2020-26,0.4035809523809523
2020-27,0.4470603174603175
2020-28,0.45102539682539683
2020-29,0.46906666666666663
2020-30,0.5082968253968254
2020-31,0.49053968253968255
2020-32,0.600331746031746
2020-33,0.6020047619047618
2020-34,0.6025968253968254
2020-35,0.5930428571428571
2020-36,0.5895460317460317
2020-37,0.5991666666666667
2020-38,0.6161619047619047
2020-39,0.6041777777777776
2020-40,0.6101460317460318
2020-41,0.5482523809523809
2020-42,0.6464507936507937
2020-43,0.6470873015873015
2020-44,0.6701603174603176
2020-45,0.6451857142857141
2020-46,0.6813063492063492
2020-47,0.5561603174603175
2020-48,0.6728063492063493
2020-49,0.713752380952381
2020-50,0.7242015873015873
2020-51,0.7838873015873018
2020-52,0.5599031746031746
2020-53,0.4630619047619048
2021-01,0.6646825396825398
2021-02,0.24828888888888895
2021-03,0.429147619047619
2021-04,0.4163698412698413
2021-05,0.44277301587301593
2021-06,0.48360317460317453
2021-07,0.48481904761904765
2021-08,0.5569317460317461
2021-09,0.5718730158730159
2021-10,0.5615333333333332
2021-11,0.6003825396825396
2021-12,0.6219777777777777
2021-13,0.5652396825396826
2021-14,0.6333158730158731
2021-15,0.6795031746031747
2021-16,0.6902380952380953
2021-17,0.7372523809523809
2021-18,0.759688888888889
2021-19,0.6410412698412697
2021-20,0.7964539682539683
2021-21,0.7855698412698413
2021-22,0.7208111111111112
2021-23,0.6182984126984128
2021-24,0.47793809523809533
2021-25,0.22338095238095237
2021-26,0.2711285714285715
2021-27,0.2917142857142857
2021-28,0.3009619047619047
2021-29,0.2968809523809524
2021-30,0.34371111111111113
2021-31,0.5742428571428572
2021-32,0.6573999999999999
2021-33,0.6672253968253967
2021-34,0.6600698412698414
2021-35,0.700163492063492
2021-36,0.7258396825396826
2021-37,0.7129507936507936
2021-38,0.7528857142857143
2021-39,0.7896285714285713
2021-40,0.8033999999999999
2021-41,0.8154888888888888
2021-42,0.8377555555555555
2021-43,0.8588380952380953
2021-44,0.8838222222222223
2021-45,0.8827444444444444
2021-46,0.8748952380952381
2021-47,0.9207984126984126
2021-48,0.9699111111111111
2021-49,1.017352380952381
2021-50,1.0551539682539681
2021-51,0.891031746031746
2021-52,0.6704511111111111
