id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
14002,26.0,105.9674119426172,1.1245282838956652,54.425890958280476,22.0,1.352624514003425,1.5490591513309262,38.629904731754024,0.7049730050896156
14003,18.0,98.17983960831502,0.9817887997484975,25.069110145813156,8.0,0.7150404990354544,1.4187681945739352,55.74681217066095,0.6449108061762696
14004,27.0,79.63543767456068,1.138477876273633,56.85923042121336,-11.0,0.7327904261613797,1.360230925224358,59.43486182698147,0.8038525792501711
14005,10.0,76.65479744364487,0.9099757392967109,10.145893773834999,35.0,1.3994347595184284,1.6858313991663743,26.71591948348728,0.8172250303452658
14006,17.0,101.2717708510437,1.4456832936019988,90.14383661142776,27.0,1.5325467238391943,1.557643082822433,42.46655925170204,0.6213548071353431
14007,15.0,120.0084635518835,0.9101091811812705,10.468211095828492,27.0,0.7599836963318546,1.621903731044066,61.8622302534447,0.9253001848999834
14008,13.0,84.74725328250481,1.0084300737813787,35.2530012154197,32.0,1.5131811495679646,1.837322058056348,28.508245405539736,0.6841182110336617
14009,23.0,57.150892427393345,1.340604013397281,80.18818354129138,2.0,0.891625273535512,1.4587399797198195,64.119949715363,0.7616206735328697
14010,12.0,103.26423226163188,1.0407991239683347,40.55067190126353,33.0,1.4273315258812982,1.5227600156855516,33.40466533205158,0.583855099563766
14011,21.0,110.22779430380456,0.8916288924084023,9.264577322674327,24.0,0.8799310360696588,1.6208209065365669,54.6072200649309,0.5403014860456322
14012,22.0,102.4655040406544,1.2206153978150869,69.20963254354461,31.0,1.0771368166349937,1.4079061627956502,77.06754364914033,0.7503503889885302
14013,19.0,118.05772682550824,0.8842816864618648,2.7658806062298034,23.0,0.9243398020348268,1.6970078445149817,42.56052151091729,0.6699806923677776
14014,14.0,79.83552771744925,1.18490587684194,58.988863627909666,24.0,1.421163122256501,1.5785713269072008,33.400301823353345,0.6413991048058892
14015,19.0,83.5296088732938,1.0735568708122925,45.614633107967066,-5.0,1.1987352654283716,1.264584381561509,41.58612793640164,0.5714629620008741
14016,13.0,68.953315793848,1.3500378255662486,77.25387261532231,6.0,1.061008396806878,1.4341330951581457,44.569434200313935,0.7362284186873072
14017,19.0,106.53086475061973,0.9580141167016877,18.257285294018025,39.0,0.9369030737294237,1.7373122065360822,43.02084963143045,0.7768101853463206
14018,21.0,113.57464477672777,0.9794476047680872,41.472198080709816,31.0,1.791701377605735,1.431572494875657,40.04923071484469,0.5477223523870193
14019,17.0,79.74030771444333,1.1511110092979204,64.16250439431595,28.0,1.7862657301250704,1.3695563023795123,40.7013124746737,0.6505485938070004
14020,13.0,84.15472085927496,1.2372948776147377,71.52362739415511,31.0,1.114121652742422,1.395323257270073,64.72981579494649,0.6788501303222384
14021,16.0,70.93675362143618,0.9428128056302434,19.045639013842596,19.0,1.466518239506598,1.736631539954417,23.96179814830402,0.8917293549559118
14022,18.0,80.08505038850602,0.9457253142766359,14.503818777427712,30.0,1.4822701775079907,1.7775293821113622,24.71646345358021,0.8915846052391684
14023,15.0,83.26673982702492,1.302322808548361,75.90013057712747,45.0,1.6910148697849492,1.5749566791696614,43.82024086564101,0.7857890290309009
14024,22.0,115.56942392598273,0.9387607052534688,26.534851672577428,24.0,1.967236160622623,1.4583209351066793,33.71024945241743,0.7012005682872993
14025,18.0,95.26675668037294,1.2792498589232157,74.76506331973377,36.0,1.4769550716098794,1.46320601697426,49.43699512792944,0.6362379814280578
14026,14.0,94.98504737235412,1.125592532926079,52.620644517365676,29.0,1.9144824389304,1.5098527803127155,30.619892010043216,0.5519124096094872
14027,17.0,80.66663534224801,1.110206492130863,51.540516848599324,23.0,1.2680785804781065,1.5398193165377325,37.61669163509943,0.7618088612724258
14028,14.0,109.64410821925402,1.0240288404026927,34.55340468006573,31.0,0.9191856291181492,1.6414941285396043,39.014424955171904,0.8278719271807985
14029,24.0,69.68384557791545,1.0279300323537441,31.263123450481412,36.0,0.9175278349997432,1.889283509460737,37.588289284540764,0.6412885398215943
14030,23.0,97.06140586212132,1.1375711383294989,55.82276869943202,43.0,0.7130775969007296,1.7616328856368018,92.258098180893,0.5964941222926199
14031,11.0,92.89298888061923,1.136803530785399,58.43111462524868,31.0,1.2180213464693828,1.5314090344241067,50.68389014803373,0.7667813000294362
14032,13.0,75.5472583173198,1.03688927790244,38.56539926601447,44.0,1.2766793789064357,1.8778449958033656,41.3206295017813,0.7384743320041294
14033,11.0,92.48848334398649,1.3539801568764986,77.31447338486304,34.0,1.0295720017065122,1.6483710915825414,49.497038683869455,0.6448373983886095
14034,25.0,96.79065460410601,0.9795145536199056,32.40150246625229,24.0,1.3069219616941745,1.5840098319659859,32.129868865660924,0.8003120241017071
14035,19.0,137.66510180528255,0.9649455221783863,29.87966376600861,28.0,1.3231489491339108,1.5919608015155946,47.473208673126265,0.7685570929923251
14036,12.0,70.32946220195392,1.4339067668487653,88.61705829929495,41.0,1.4986222133228804,1.6088781596931652,49.371553350670986,0.7678305634830074
14037,25.0,96.2229014880077,1.1992531914551539,65.04097916195906,30.0,1.5496570227635709,1.4267547341871287,43.5974596816827,0.6500625474027635
14038,22.0,102.82019534010418,0.9782676081072219,36.347525164073865,44.0,1.7125211963610012,1.7378620599017938,41.85109717400299,0.6317229451193698
14039,15.0,113.67400279164187,1.0879342012964943,49.30333284925895,21.0,1.372014644092892,1.3739659146436678,51.91331371852445,0.521295644803515
14040,18.0,88.3704402465116,1.2477393461961808,76.331329208707,26.0,0.9154863411962337,1.4603866552186935,73.98130630687106,0.6062981679152544
14041,17.0,88.82983134681001,1.3741338683355635,86.26002603171004,44.0,1.615346477428158,1.5195490730057424,53.09892964596965,0.5698581399323864
14042,12.0,121.51523468503339,0.9123157090572919,12.79585115384099,41.0,0.6834768457071566,1.7438476298248486,62.670006372591196,0.8725021396605384
14043,21.0,78.61524503892646,1.1061497858250582,48.23771509436344,20.0,0.5126509043283664,1.5325661643852744,80.7171781699539,0.6253322529645873
14044,14.0,77.3761294933286,1.4803221582678447,93.3386050187699,34.0,0.8349126480289584,1.5238377523593405,86.30763454949485,0.9347060189059028
14045,21.0,62.579885215164424,1.388176676222906,85.93065851376895,18.0,1.0343239545176501,1.6242650102552993,52.615943701058285,0.5369607865359144
14046,13.0,100.1612730148087,1.1404587364582537,52.037077706504114,-10.0,0.8379224205695197,1.384226036391113,58.559163785885914,0.6296660310140914
14047,16.0,139.27539549868558,0.9024717078523321,9.910207433291928,-40.0,0.5142428009234481,1.3063683810185802,68.21254885844654,0.6876664819487955
14048,13.0,80.18143619201032,1.2093253980594634,70.81769249285044,36.0,1.4725512603327338,1.6635482603108729,43.305502933769844,0.8534212889883408
14049,16.0,118.16617591399536,1.1238801913372485,62.08126311915767,2.0,1.4875417059421572,1.2395627633479682,60.78344427458279,0.6047079736290679
14050,13.0,75.33433428955313,1.0809549431844347,38.57745114763705,21.0,1.0130786127350415,1.6299689839130496,43.00683607896714,0.916467768368573
14051,12.0,77.4608231475244,1.147690444496471,63.16745471711272,32.0,1.4275728148022364,1.518154252729336,49.000160589640494,0.5837545857525568
14052,14.0,104.65498518173655,1.0297870119587729,33.903277222307516,37.0,0.9470919477934097,1.5445552683864832,48.43742083302321,0.8681844094120735
14053,14.0,85.37654685285496,1.0986142618935073,52.7775776716327,43.0,0.7405116659317666,1.888213705374726,68.98264659869051,0.7682301703454433
14054,13.0,107.71642229914578,1.0277284646022582,27.16673576633833,29.0,1.147793507701626,1.6971617413837994,32.2166141703534,0.6220375105630279
14055,11.0,80.88872655319943,1.40626942530718,91.54201532178537,35.0,1.4615238606331493,1.390714514152092,66.19134784021944,0.8939215544632765
14056,10.0,90.79614093038793,1.2275652985012746,66.66654402355965,-14.0,1.62750343460521,1.2898552704496358,36.82987115921209,0.7759399962260883
14057,10.0,114.53664986007648,1.259401293857675,74.37053177139337,21.0,1.388290262631326,1.4418570479027077,60.456318926750924,0.8890408970405208
14058,19.0,87.08083910511314,1.3651960033434565,81.61614526515683,23.0,1.5387268403779426,1.5462737510237756,43.05358602044893,0.8738476806398668
14059,15.0,95.6136249221305,1.1338506070904548,59.79112471350286,24.0,0.9017725304379068,1.5896611627042003,57.92982934626392,0.8298860559179135
14060,16.0,58.20410351717732,1.4135338231150931,82.72699739488303,38.0,0.7151462765729732,1.6974786552058192,70.28120429273092,0.5535355955038426
14061,20.0,60.33694608437715,1.2386722066191729,65.73913775151667,20.0,1.3796277427897807,1.564343884936419,31.389544702078155,0.6447290428140993
14062,20.0,131.28283199293193,1.1070030145006835,56.79235452737378,39.0,1.2285615511746857,1.5510433799363927,53.91849648374571,0.9716569564077681
14063,17.0,119.11852575357564,1.0050445411900073,43.44016009344117,36.0,1.3042838721691814,1.6031097171748265,49.086671412329586,0.9904232280150067
14064,20.0,120.72960468648027,0.9544247296653879,15.08835290167344,-14.0,1.0115352695512485,1.3589397269713508,36.652826979781395,0.8418941027944609
14065,22.0,100.65419827257911,1.086953438982419,44.713481167172915,30.0,0.9714617807372119,1.652340684646147,44.24656913771841,0.7020564569235432
14066,24.0,81.97161224193368,1.5188346027301298,97.60100698756413,29.0,1.2711361408784005,1.495786115335122,53.78242535951824,0.8527566628044034
14067,11.0,76.86318989548003,1.2602225247582397,72.89953750664637,33.0,1.202774468820258,1.7519434033050065,57.042650124674424,0.6261326878073639
14068,19.0,94.58112217898571,1.0562448857907438,39.20040178152564,38.0,1.1702443803931217,1.7581234137167685,38.87040883421546,0.6685316545999778
14069,14.0,84.49556221047712,1.1852595958031154,63.265818497083956,37.0,1.325940394509392,1.7157314698764508,48.37401166249124,0.7966324294434999
14070,20.0,91.88697347270883,1.209354244670433,68.65846165860093,27.0,1.063657423957892,1.4943551499677339,53.306600618017384,0.8575883990459368
14071,12.0,49.80658914381084,1.3874679760131698,84.38349371824613,32.0,0.8650708567238075,1.7506247678492926,52.96704370401573,0.5472669905475044
14072,19.0,103.44967844925696,1.2240880026452847,66.56010929068592,39.0,1.0844277785641738,1.5283430845444848,61.21206514747096,0.6841380092988296
14073,19.0,104.71242238146887,1.150573641762305,49.8376933843985,38.0,0.607386420471208,1.7263012621880915,78.3080078566902,0.8001633996619318
14074,16.0,105.71146301372727,1.006823510890358,27.86575554798342,23.0,1.3989893383777878,1.4894959097701854,32.1620887546648,0.6581573249458802
14075,14.0,80.50016234856625,1.1250151252398242,64.15491603701051,44.0,1.063062261301383,1.7739489518761802,58.6401558295977,0.7968210510238086
14076,20.0,109.48959280312788,1.1770748438840084,55.599497476792074,37.0,1.3144735359577027,1.6309336648825419,40.417697407008745,0.6476255582251241
14077,25.0,84.25941945179348,0.86419257823316,10.452008954071452,34.0,1.7205747281506458,1.7420086794438343,27.415785071915728,0.8525023405827113
14078,17.0,131.32129234220292,0.9831259976589133,33.547176379025046,19.0,1.3965974440441702,1.3114874266812793,39.76571241819963,0.8760149004988282
14079,17.0,48.42126363241882,1.4319352307727125,89.15511369792227,31.0,1.0082181649334188,1.5121836271659255,60.870152300595535,0.7969957095227975
14080,21.0,67.83124816141701,1.5470105475357605,96.9287337258989,4.0,1.898610465034189,1.3529255355197993,40.1368788937923,0.5388917176599588
14081,12.0,91.6266050931645,1.231502503827129,74.36775199847318,44.0,1.6539315728165618,1.4947538204441435,58.84725504860021,0.7697720000366495
14082,12.0,124.08255866485327,1.1107778425866663,50.023128798735016,-6.0,0.9709181861896776,1.3474911485702723,51.53745219149807,0.7061423713420918
14083,14.0,85.88173790009073,1.245996103177885,67.99179924990722,24.0,1.0273951561736487,1.5394730082576409,63.4543417612466,0.593599714240393
14084,19.0,94.02526558418877,1.396416127872092,88.87145050403332,-15.0,1.6681550260057538,1.279502691892621,39.80518395142285,0.7771487077988184
14085,21.0,88.82971371796087,1.0650260397364417,38.98498577803366,13.0,1.0884519123430167,1.4094626482686587,38.88595914112076,0.5827607860533789
