id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
16003,24.0,203.17998021782233,0.8941751395325561,31.5283652133068,45.0,0.796194509588409,1.0171805990993936,69.52882859327343,0.9149841624537914
16004,19.0,281.771055498761,1.013445825886667,64.10651336501567,-39.0,1.0419079932968291,1.0566372444689565,26.162795961667715,0.9903958914997668
16005,21.0,201.28710363191436,0.8842831677977976,38.69312799669148,45.0,1.189111125609229,1.01920073737657,44.15530260751447,0.8805232215169688
16006,27.0,141.81505231876787,0.9211613166840393,61.36454654509416,9.0,1.0041772187767843,1.0314586228502802,58.950857552654966,0.879000914945816
16007,30.0,242.1178262569331,0.9436752743771148,60.790794144980865,1.0,1.5639260834188162,1.098248397277627,32.67680295181673,0.9321589295034952
16008,26.0,274.41463043717044,0.9314776093248721,22.260534004825306,18.0,1.3704365946501522,1.0547432238610335,23.88545796766374,0.9728037536535572
16009,25.0,191.0736957096482,0.882927531136593,46.38133882295116,22.0,1.7262570181004786,1.1141646969100834,44.405818845692735,0.9025552194415264
16010,32.0,145.68452618624326,0.8813397307415596,56.04690901157026,-27.0,1.91056189761611,1.0073834103242585,57.503041798856515,0.8802872314039871
16011,30.0,228.15948482213372,0.8935000114090477,21.299263353635197,-38.0,1.0423102930371764,1.0544873804129795,43.06322292004222,0.9265532686724379
16012,26.0,228.62369270865307,0.8505731788502648,22.601000239076047,40.0,1.310663808148621,1.2094970750420144,57.410663744201365,0.8893860395901575
16013,22.0,178.23626945487376,0.9406984158698926,97.92327210541991,-33.0,1.058881004583107,1.1193329829544727,98.26102546151404,0.8827937375318876
16014,24.0,228.2662879659943,0.8747455331644388,22.48231591765706,33.0,1.4637095502016813,1.2691942094427342,30.048503581336302,0.874472522577305
16015,31.0,247.7155417172962,0.9924248118653916,65.8365609160584,-13.0,1.1549198153249676,1.2367469131408866,26.33263183424173,0.9549047885843597
16016,28.0,144.92160023418526,0.8633736662099062,44.9855093234523,5.0,1.1807084138795065,1.133441935374437,98.98989793324137,0.87021101292958
16017,32.0,234.80449562565119,0.9653783848867346,72.91667072047875,-10.0,0.9636831770050293,1.0465825654378584,46.42913518797759,0.9161740486652623
16018,23.0,240.1085244977749,0.9460006750576135,73.50935215094277,-39.0,0.7251557534764094,1.1996427534965304,62.59787006087373,0.887662816163991
16019,23.0,106.60749851177665,0.9264948248414985,95.85451688182505,45.0,1.924544916243078,1.088660139877331,98.17876480051858,0.8738428510081243
16020,28.0,179.84270261800037,0.9055765056460141,36.11445460311569,14.0,1.7345726180283751,1.0406060636874879,23.893502357665614,0.9072638705090151
16021,20.0,239.42509521401809,0.8858695472210859,30.221758493901618,-25.0,1.623300268085539,1.0672265424789895,36.58473427255513,0.9140045584963623
16022,32.0,213.81932028890427,0.9415296963137709,61.176073222644945,45.0,1.1310737003583053,1.2246345258697404,38.82158717675866,0.91051794490148
16023,26.0,248.27806618906996,0.9156771635562019,27.300358918069698,28.0,0.5413363635132529,1.0952234507846432,56.6127491369234,0.9352310994345843
16024,24.0,318.9362023641552,0.9953448293178825,65.64923922167603,40.0,0.6259089709407809,1.2793879277006242,56.716456661657844,0.9683769294177443
16025,29.0,258.2082308260715,0.9675161211966213,81.42606235566448,7.0,1.017644308317761,1.1609536218136511,48.57230383077307,0.9098251539506139
16026,19.0,223.11799964206472,0.9493368210381616,32.46570016768607,43.0,0.6513785275302263,1.055172588159885,40.797303604200785,0.9626011317087303
16027,29.0,196.9777225548436,0.966503216329362,79.79347726146811,13.0,1.8170918267529603,1.0961895019451822,26.14404392899513,0.8894363984343803
16028,29.0,207.53771142475773,0.956440187182305,43.40555525848184,11.0,0.6070880033590257,1.0652135315122786,55.243654894406546,0.9465045763552671
16029,23.0,322.50292259044505,0.9064915277819707,28.053765612685602,41.0,0.5876512941058445,1.053984405638359,73.81571556612971,0.9459367118956137
16030,25.0,279.6280329334241,0.9388562501106603,28.809131413208526,6.0,0.8844263522929787,1.1432370924596718,39.24202806087195,0.9587561383127434
16031,25.0,274.35161130266806,0.8338807401002607,1.998691092893366,-28.0,0.8139651708923745,1.0260174299240161,82.36763136055869,0.90566959674064
16032,30.0,281.4611146531105,0.8815170435889822,13.451023369272207,-27.0,0.6971221745471133,1.17872202674204,53.77351160195183,0.9223903661191102
16033,30.0,204.88295747147055,0.9429724251105558,52.93716807780894,9.0,1.5821302092517353,1.2373582778952994,23.089028979545805,0.9005305907847307
16034,25.0,190.6638433298138,0.9162746010566173,68.42908685771208,-21.0,1.3333991092386808,1.2374716514761857,39.90783829678811,0.8481349384323948
16035,20.0,277.63598903260703,0.9255648510187326,27.016374344142612,20.0,1.9076514032735847,1.1120741307170734,18.69409493162418,0.959278584044155
16036,28.0,92.313703437816,0.8543665051079713,53.111273350703286,-12.0,1.8530915528715226,1.1706446259597367,71.93190769627917,0.8061681377432292
16037,30.0,281.5553240012301,0.8967538900381554,29.6088038620884,3.0,0.8019203472631168,1.195436770397709,49.48656317876355,0.9027370916586613
16038,26.0,255.82903429833377,0.8708188628846066,15.773394541839492,-44.0,1.6739096368356858,1.1630205718924922,23.933607920386137,0.9042758683705943
16039,23.0,302.4248254396865,0.9970773520720785,56.00623241603406,33.0,1.1443949903652895,1.2057860825331006,23.622322383944997,0.9937390724047938
16040,29.0,167.52679970678335,0.8833368977939543,35.02111493340413,-38.0,1.0186197084945234,1.0182091386366916,62.83323387834574,0.9011629754626237
16041,23.0,200.91240920238835,1.026860505087779,77.34276001420233,10.0,0.5288449050765972,1.1213725988719772,52.2704556841832,0.9729569105060991
16042,27.0,206.9224736485487,0.9362777599044513,83.5486787949041,30.0,1.3140435868936615,1.0636024666792965,60.00629574239259,0.8955728607008046
16043,18.0,274.40545993894415,0.9255340194589081,38.311583205556616,15.0,0.7459774095894868,1.0562373126251956,51.29071808051028,0.9410878044998616
16044,27.0,256.3470198655789,0.8719189086208995,25.482132833550494,28.0,1.6022646155521958,1.0997371898376969,30.0762997211743,0.8879187017052314
16045,23.0,174.4031004368594,0.9032133588439686,61.33260646596729,19.0,1.0411666223457539,1.1486096317783987,87.22103565045546,0.9023977108018865
16046,28.0,229.93088418671312,0.9810723908989211,87.12414349456705,30.0,1.6535827069448357,1.122715893763457,31.653129986192546,0.9350577770819786
16047,25.0,257.5803583762293,0.946315862661968,73.17279661132584,-6.0,0.9930617022945416,1.1472402082280364,58.0736013249792,0.9076424739498594
16048,28.0,247.73149230233554,0.883879596240933,23.72865879796411,38.0,0.91584311241717,1.3128592150611103,54.74017682766141,0.9228025063735114
16049,31.0,271.9007656094063,1.0268186638765555,84.4182766566331,11.0,0.6761349101120111,1.1822691641625054,43.500620829729755,0.9750176149444073
16050,30.0,182.40938384432553,0.917682504344089,60.233257499200334,-17.0,1.4990991608111832,1.1144285588127893,43.17001321344705,0.901656924716467
16051,24.0,140.51988242340767,0.8437356060616674,31.277280787702267,-41.0,1.6464271392562773,1.0624649330734426,64.08494423853357,0.8497949388958047
16052,24.0,229.26202435142466,0.8930740526234635,23.301243518981913,23.0,1.4271199319482104,1.2423404232015456,31.406609207253673,0.9183679858800514
16053,23.0,262.3803133123887,0.9690275276526494,68.11314424422261,41.0,1.865780388128629,1.0490587691119042,26.139548693840815,0.9462149576396205
16054,20.0,168.4956984773575,0.9267147779686807,69.75605427747746,-39.0,1.8280890237683884,1.1006026404199702,32.86643620199506,0.8957756225745388
16055,25.0,230.04318554108835,0.8339689216745457,9.326195817618832,33.0,1.054390361756827,1.2732549568283658,71.32525387118356,0.8844262453303877
16056,21.0,225.85278491348055,0.8444232027200587,18.72792920691639,31.0,1.1151610016555027,1.1116551453017889,72.46201713109421,0.8853205978194978
16057,17.0,229.76584859803512,0.9067981396036806,51.74308942459525,-31.0,0.8201003764927475,1.1620031742330097,65.32192158771582,0.8882514155125759
16058,30.0,261.8201602153413,0.8941434622862301,24.371129054081933,42.0,0.8326491490241058,1.0375486037074522,56.066497634455686,0.9279938708050206
16059,20.0,212.13685287991487,0.8617200024015333,35.141358842511934,31.0,1.4966617404699916,1.0351239117492657,53.02496347258576,0.8809551952199116
16060,22.0,206.96067074025578,0.920695189294905,38.887770853925254,-18.0,0.6127963469489364,1.0077531571068934,67.12514698682931,0.9350561938599465
16061,27.0,279.78663474069526,0.9754863731430191,56.212348738822044,-13.0,0.7240977920977059,1.1046140360729777,50.24405319307279,0.9640977828592094
16062,26.0,310.963248782185,0.8650664130052333,9.906220735880666,-27.0,1.3586827402706285,1.187413599985426,33.612002749082635,0.9007187329485791
16063,24.0,149.6513994507023,0.9097028008192576,49.19194269668066,20.0,0.8007499473925959,1.1047432384021927,67.04099024733289,0.8836382140784393
16064,25.0,235.81431815421755,0.892836014784457,43.34139939376102,-16.0,1.4027330682998178,1.0674860129093329,46.07386789655594,0.8977681150490479
16065,31.0,232.95134794904453,0.9659656380893669,59.54829352542577,30.0,0.6033249351708218,1.234720259950751,58.41858702388454,0.9348358690651105
16066,26.0,165.45882291678447,0.83608696194184,17.923189330593196,-4.0,1.1907271316176065,1.1616250279945772,78.76059556068813,0.8740627789514578
16067,30.0,274.92549836089887,0.8926432140230381,11.747085742670981,-39.0,0.6085039189528211,1.104701225443029,66.8737493634206,0.9431494484008619
16068,19.0,214.13411920509935,0.9464162246437372,59.202622939566865,10.0,1.1888459289434408,1.0991852896100993,33.602048559607994,0.9244422932714208
16069,25.0,165.851546874441,0.9303485425930971,62.063330562349165,-39.0,1.0830834990218141,1.0264671471878157,44.73759680213034,0.8973041437717675
16070,30.0,234.15135821472396,0.8620194110895788,21.866006571593434,10.0,1.4187222983114558,1.2203991314417924,35.489739128878355,0.8726382706223442
16071,24.0,178.1408235852448,0.8903863406855423,57.26231149849703,-38.0,0.9485148451729225,1.0164457788883317,95.78723882264256,0.8655736697156037
16072,25.0,222.49922112081336,0.8707873451608226,12.073275740712987,40.0,0.6653776243880817,1.0655127074868147,63.89968847446728,0.8954070253674512
16073,26.0,255.50923874812662,0.9286389641563717,49.32460862897894,19.0,1.0315450736072855,1.2537232985232611,41.91355672220316,0.9265989759076304
16074,27.0,280.47749193815565,1.0096236762496076,81.12236029509249,-36.0,1.6138613316849122,1.1464877035259151,23.613127249523394,0.9566994348530524
16075,25.0,226.846351982709,0.9229992913523662,64.66211975285151,14.0,1.1178673825715224,1.074472139770445,48.81048172139134,0.8751356800462582
