id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
12002,32.0,45.2847971832711,0.7043911048274627,4.2953932803199395,-21.0,1.5435951994117931,1.5343092254755926,11.521067453308875,0.6098936332169028
12003,27.0,95.84368455906713,0.8066899046549035,52.403007317807024,18.0,1.196798294129068,2.0528678204067794,10.24071881758268,0.573461973779649
12004,30.0,217.23173581452565,0.8716870476617562,84.89779841912619,7.0,1.3285459963804862,1.920826259314643,14.01156962161875,0.6031859892960806
12005,11.0,135.03128520738582,0.932907579793232,67.93672508005949,-2.0,1.8326568712389586,1.5644324425919414,10.827049111128224,0.9793962201387817
12006,19.0,234.5481097864341,0.8448841879390552,77.25891165158494,-35.0,0.8824105241328587,1.5705545900100124,22.589394658390493,0.6886530370079409
12007,29.0,95.7608492832145,0.8554652239930548,31.11003224188746,-23.0,1.4207995172706298,1.4741048234615355,13.2054774212253,0.9140577022416395
12008,28.0,68.07777789725804,0.8175002343059836,37.65258591551551,-3.0,0.6423212280502548,1.7579632553074023,15.79162634084263,0.6826036292142339
12009,24.0,148.76909653517782,0.7894948002898774,61.37692331891418,-33.0,1.7035990872123512,1.5093700229893519,25.62725663219725,0.6771470208069025
12010,14.0,242.97289280328184,0.7822747509868145,51.796837800018416,37.0,0.8267641046825069,2.484379996431826,13.012431082059436,0.6145024747137705
12011,25.0,227.82840539332827,0.8192761470953674,78.92787347602007,-3.0,1.0717833288345155,1.85108078438675,17.456501204669667,0.6335309031823294
12012,18.0,148.3764762876957,0.7815285938187674,46.83476970140897,-34.0,1.8441610428925594,1.4939730160618858,18.628619271586246,0.6408807595925454
12013,22.0,225.3928054630086,0.7977443623401548,65.0304386410312,-45.0,1.1196789263772162,1.551575721694119,18.910473604255067,0.599372758842274
12014,16.0,78.16865824699386,0.9913708493296726,87.58327963409558,12.0,1.1150497142194087,1.5961531598856376,17.602944826397597,0.9585395688974837
12015,19.0,75.74460021614766,0.8972001329132865,58.85838444831834,-16.0,1.0975277633312452,1.6318087323284713,9.773226093009251,0.7777480794893414
12016,26.0,114.82020710488756,0.8468403742235224,36.60644327058105,-34.0,0.9128345950586105,1.5408690564414171,13.41772454607798,0.8088668803084731
12017,18.0,107.30612289263945,0.9389920997091481,90.63883511464672,19.0,1.1203868135188912,1.8923194524149063,10.594195765226168,0.8033392580672932
12018,31.0,27.9678546225023,0.8595425434985171,33.88129091093199,26.0,0.5915571898214521,1.944711196221181,18.285295106252928,0.7887820416904161
12019,13.0,179.35401254500056,0.9302201286484092,94.3782662499326,39.0,1.6279853678283802,2.501432117207037,8.075620196117278,0.6860955963227594
12020,23.0,150.02669900814857,0.8480925612517265,71.94066759935826,-1.0,1.657219373784149,1.66584780368502,14.476765319709385,0.6932848690356502
12021,21.0,233.9597167347548,0.8130208121195422,92.9555892599143,-13.0,1.0578057423946325,1.8259129645944079,23.782970600003207,0.5881247023450403
12022,15.0,92.99289959549866,0.7903847760053441,50.74182504657905,-33.0,0.9577944975293328,1.4316834400618457,33.78026115197996,0.7534550302750188
12023,26.0,42.42045264777857,0.874167173609393,68.80854657098605,-26.0,1.6442891196611162,1.5024179881006114,13.83567148752307,0.7023329507487442
12024,24.0,116.54044999846857,0.8213002609450181,38.57607686605543,7.0,1.0330869589654545,1.9036149024727451,17.162836891815214,0.7020867291167405
12025,11.0,277.83580526993273,0.9100938113628783,92.5810292492658,37.0,1.1210499271523557,2.3705729008226535,9.303612501173017,0.776955878203943
12026,20.0,264.51274019864684,0.8135939995862788,71.49773661550203,-42.0,1.2381429965013424,1.524649524388021,21.380420034834955,0.621851658937198
12027,10.0,149.0334801639164,0.8398086719295401,35.46863511862047,43.0,0.696257129811741,2.4805537448996695,13.891566867714282,0.7392467985907587
12028,10.0,134.57047775536319,0.8732729064686069,65.44736716438094,32.0,1.0101509563045767,2.1132608917980122,10.632405475410346,0.7538209249467762
12029,18.0,210.6053584258991,0.8592664352247277,83.57368970955197,10.0,0.7314125340868628,1.9271561375642186,28.617758169274325,0.6667574546738982
12030,32.0,280.09909264310426,0.8314381369809453,53.640255050847145,20.0,1.1798332802481277,2.4056940446395787,10.518321569929101,0.544435172474372
12031,25.0,81.46480297349282,0.7942628843274853,76.05959879944169,-31.0,0.8996686836388084,1.5904010002047968,20.44731719619104,0.5199514289667457
12032,17.0,200.12618663094298,0.860647944901838,40.554872902841645,17.0,0.8229709182414753,1.8342168673845671,20.72878921552121,0.894023366900855
12033,23.0,138.2055770731696,0.7265094612774312,35.861028812436416,-37.0,1.387714729582833,1.5644550855334316,20.12684277614173,0.6295795970419826
12034,17.0,102.5871421874513,0.7890930259851079,12.866596840981071,-36.0,0.9142431680955714,1.347585092296388,18.917108125314567,0.8946140167739023
12035,20.0,223.72679149534585,0.8091352080497615,28.611887269768822,-12.0,0.8455261674347369,1.7449827298425797,16.488452189342656,0.6860745181130739
12036,24.0,169.06580363461467,0.8815482127067001,65.63867474954256,25.0,0.9635499152965035,2.13471878229043,13.623129643649692,0.6716246293004347
12037,13.0,118.27074603243852,0.812533077997234,54.0866887403815,44.0,0.9718626286787156,2.7850858562700997,12.61033968674199,0.5518459217755081
