id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
21002,25.0,3.4967124962441862,0.9928975888612287,3.9287526047021353,21.0,1.731843478329,2.2192878886312792,86.4675740668646,0.6139168471065497
21003,23.0,4.553402001428367,0.9924541571629473,5.707130931552449,21.0,1.8146056904110128,2.6022429860756584,82.93404123049271,0.7874430298731969
21004,18.0,3.8222657458543594,1.0226298804348561,8.750647654487283,8.0,1.9464927614808207,1.8895065316375756,86.24922020726964,0.7737635577437691
21005,26.0,4.103856284723052,1.070111733563048,10.645524684193155,39.0,1.8050561737394581,1.5827690193707802,86.68404650248452,0.805370651028297
21006,22.0,5.206322832380182,1.0504459699724724,10.566260497108452,43.0,1.8212708709839123,1.7351879691820025,84.7529242932409,0.6128545709152847
21007,23.0,3.7293004471057913,0.9559715678913692,1.86690926359016,-42.0,1.8445839168680618,1.0083003998278244,81.88733851969153,0.8039912273286025
21008,16.0,3.572681437209023,1.1406707600065094,15.52416620610978,21.0,1.96343349867811,1.29394853022382,78.63920810789638,0.555547033807741
21009,20.0,4.019639632405089,0.9792123563873627,3.648836903357749,13.0,1.4765262689768914,1.7280097929195268,97.77943199295476,0.8158344697266072
21010,24.0,3.6540573779457186,0.9991859831216205,4.470215090141099,41.0,1.827611609848645,2.7282250392027096,83.53579473529926,0.9661319799973772
21011,21.0,3.0898273214681877,1.0875930405614673,11.658796428184619,24.0,1.9360387377072739,1.7167619631217967,79.0651922059704,0.5911495291100877
21012,19.0,4.448555743226359,0.9510651907690475,1.7291080109563168,13.0,1.7355538330480667,2.6339670835956657,85.99318916330954,0.7666159121565268
21013,21.0,4.393141760304266,1.0213556913315953,6.793319894846392,16.0,1.4233971320056304,2.094803302870004,96.38951245283177,0.891765815009585
21014,21.0,2.633091365023099,1.233410720097,21.71978039316791,37.0,1.9097731588732028,1.5049244431405662,92.93117258714015,0.9962015655311095
21015,19.0,5.0355528077353515,0.9639630341660937,3.484356795855967,11.0,1.99290823109009,1.6622576188772544,90.18097023139336,0.8119538779629072
21016,13.0,3.6520062174223917,1.0504437170354333,10.162006417678718,24.0,1.8376153335083854,1.0825475703065282,93.17897462856088,0.7618210553141614
21017,22.0,4.073127297590385,1.015445991322393,6.233484002538232,-5.0,1.8216966969011683,2.1870856287455696,87.16415397922148,0.6758925255197837
21018,21.0,3.0699548365143334,1.1236686630711272,14.48837008587296,7.0,1.8303155087145597,1.7731139282341235,92.30437586284454,0.7151142913618228
21019,24.0,3.6932596075792037,0.9855227095266617,4.540390104058568,44.0,1.6855670938727578,1.7848927125732719,89.57457502035263,0.7930725112503053
21020,20.0,4.443619839151379,0.9782991222105093,5.57330912565895,34.0,1.7960434340888372,2.3462152940128247,88.42169215460254,0.8644451261429922
21021,20.0,3.8138460193549313,0.960178514125529,2.5815202735602143,44.0,1.7446411056340856,2.591451323265198,81.8922033380579,0.9266417769123667
21022,20.0,3.681571288664417,1.042490825325138,8.73863507765423,33.0,1.864139782311416,2.6620405307063963,92.62692411392756,0.5157081063197219
