id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
18002,16.0,6.578345413538229,1.15826648873768,21.2351813871864,-41.0,1.5592287802782976,1.0073116783081209,54.16073707422156,0.900797084987531
18003,17.0,8.503572198759548,1.1805411420977505,60.02172989504042,23.0,1.1375319218471562,1.2418678910584116,46.995745354848104,0.7599078012013476
18004,14.0,9.138176159818373,1.1934906686771192,56.96597738570543,30.0,1.1134117106576686,1.1192034151428096,34.931220338489155,0.8990873294478537
18005,11.0,7.691078258848368,1.1721896176302606,70.16878824381651,-40.0,0.892411073029664,1.1484150126118051,71.31825074637271,0.6810589350597746
18006,11.0,5.491366954170473,1.1588451161825069,53.869449364508824,-40.0,1.9923358192005562,1.1083132066555392,74.40635706781678,0.7854022475721241
18007,11.0,10.81381159141104,1.1941213032680165,53.147966829411125,40.0,0.8599620688284738,1.2929787414101175,35.007843676287926,0.5811289231813863
18008,10.0,8.728433118334626,1.209088305808267,74.49514548220779,-33.0,1.5991828695205492,1.089172581855834,21.515867970046507,0.6421987668646854
18009,18.0,7.404116167891633,1.19417569488743,45.328167185015104,-40.0,1.3049691186406043,1.3431210185516713,40.45622854942586,0.90108718048848
18010,16.0,6.439642934579588,1.1637246208372078,62.33731201254544,44.0,1.3654908413571236,1.0704863346560103,53.75706577080963,0.934552264499089
18011,11.0,7.271302068815724,1.120610086536597,5.30912050873329,20.0,1.5528883963733202,1.0671342002926938,76.411577646008,0.7030565196681996
18012,21.0,6.884146883494859,1.1612274747413278,6.219069961481896,7.0,1.328846979267324,1.146269459639,37.33684330960698,0.681826703768886
18013,11.0,10.14789877112365,1.1594791184051048,16.79286950497533,-31.0,1.8499861080712856,1.1243459137195713,27.428298370905765,0.7827590384857713
18014,19.0,9.782019332436683,1.1612633791186233,25.090917984080434,11.0,0.9418392135697196,1.0095943334959032,66.8045210410299,0.5600569834241247
18015,11.0,6.7749100115860585,1.1934960272065485,54.14036609111665,-3.0,1.5232406245670036,1.0139815443883844,30.605308189353707,0.8179965538914226
18016,15.0,7.988419462830604,1.180829958040276,42.846975833637,9.0,1.6926543089543251,1.0650684985692136,27.562475144770836,0.9015848494189187
18017,10.0,6.448121604886156,1.1515249405156944,26.916798370632584,-35.0,1.2005980481021798,1.9336024858229415,62.55066051888413,0.7411093326707623
18018,13.0,5.138588462664463,1.149418390971515,9.737857066123736,-44.0,1.6405736656418106,1.5973450328555852,45.429860154246576,0.7056006523603384
18019,15.0,5.710521473352288,1.1758847856123087,28.404379890669222,-40.0,1.7353564142858875,1.295863831087329,33.04129452606305,0.8004419924448624
18020,16.0,12.52330763214219,1.2054666740833284,88.92415257519575,40.0,1.6454269862429343,1.1623614878874722,22.653852104605754,0.880265951729536
18021,12.0,9.270089757802896,1.2255244080892516,50.00754519214205,16.0,1.41626254444439,1.2130385908619774,16.866573373192296,0.7665931871431402
18022,18.0,6.9336408329368755,1.17142671641776,47.75793090231373,-37.0,1.2389844701417343,1.7427806379780106,64.96477167271816,0.7436186283171663
18023,17.0,3.16890855032576,1.2083758804887919,97.09908420175672,-41.0,1.7606148307719294,1.1679806885990298,42.558634226932156,0.5954798063242766
18024,13.0,10.948858501641077,1.1873205349010578,47.38855448669261,-45.0,0.7881791979799623,1.393332735241489,51.28603002021799,0.9196771293082651
18025,12.0,6.692074246708059,1.1284540535822123,28.48544709913198,-45.0,1.4193181955114003,1.5032485439106642,82.94876276574793,0.510901516692677
18026,16.0,11.483892795701617,1.207764869071457,60.62844222819941,9.0,0.6922930771952118,1.0072701375498023,48.031875499529974,0.6051302630614854
18027,11.0,4.534745317652572,1.1809493688864463,55.1302086233955,-16.0,1.0695532194288464,1.0526418271858504,87.70271351353054,0.7819095151046352
18028,13.0,6.583769825200386,1.1779771384945203,63.75028704034786,-34.0,1.0921166286034218,1.3094397265992084,60.668905648004866,0.9879199712082272
18029,16.0,6.38535806394317,1.189717648730184,57.17077970777361,-41.0,0.6052964315725861,1.6381090257445787,77.20650246435817,0.7939386510305307
18030,11.0,13.193673497572938,1.1941906976519316,89.49302496752503,-9.0,1.0989029508696682,1.04491015022817,39.920585974605615,0.8429161126358724
18031,11.0,11.130901477616675,1.1746682975032947,33.14516284155168,9.0,1.2090626508946951,1.0649164470625656,42.869965287319566,0.6650000324922813
18032,14.0,10.461207250571025,1.1601254330738238,32.18735791681306,-37.0,1.092595955414133,1.1512302456181005,55.10593738979473,0.5969133602602594
18033,16.0,6.053840712588391,1.1885338436503465,98.27155252888774,-44.0,1.2180577727779822,1.2233114860262224,79.66622797821745,0.7398944168421917
18034,16.0,12.404521635748981,1.2046578563938726,82.73606885950028,-34.0,1.1055868080714746,1.0648523867508572,33.73583956846665,0.7034492732859848
18035,16.0,6.939867941935661,1.196705648266386,55.70134912024025,-37.0,0.9400559090929623,1.1933131612915595,60.52567257840873,0.7392894673192723
18036,15.0,3.579812994214033,1.1879697767684132,59.15498294498079,9.0,1.7005538615974594,1.1130235494815026,56.31425278816242,0.7072049010360971
18037,10.0,4.317447555086151,1.215008458843623,89.35288970371826,-33.0,0.9020258141576667,1.397702788959057,56.43945915567082,0.8946181792162018
18038,17.0,8.447758682750013,1.1666883692539256,46.13548219779368,9.0,1.5834055280242156,1.1334811448090734,37.78471897202866,0.5525953334079658
18039,11.0,13.731226641222769,1.2021462182636655,17.899027309316935,-36.0,0.6798359337778129,1.2141608606335772,28.307841994215273,0.5965554347062455
18040,15.0,4.906683303427683,1.2059478205405925,53.69019590008601,-43.0,1.6394481791109334,1.3381145593965498,40.958747798891814,0.8434111288539771
18041,17.0,9.740373855468489,1.193259631018156,34.03057248907398,-45.0,1.787094608296234,1.082293644104222,25.55205258981126,0.5405679560418573
18042,17.0,9.678793558964667,1.1877570624998086,60.23106659995291,22.0,1.775704650872978,1.183657078864077,25.040087324788466,0.545051865186615
