id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
17002,30.0,1.601163446925851,1.1914440040104497,70.85503450320806,27.0,1.7326675904836686,1.4588182599057324,54.24581592730078,0.9571711788177385
17003,26.0,8.077198742011467,1.1553670969523673,61.60582165823956,24.0,1.183385329507795,1.7653085563668467,55.504419792422354,0.6799362731012119
17004,16.0,8.06089245779356,1.1290335902790152,34.238524364074294,24.0,1.2393001821828884,1.6918097391215745,66.15368781351468,0.7894703983390919
17005,13.0,7.331365019725901,1.200218991085158,98.69498739099629,25.0,0.988325438163725,1.7463273289489842,79.30159791913528,0.640299122010198
17006,18.0,6.575986769259769,1.1133364419602396,35.987812277692676,23.0,0.8260692101807221,1.6945003944794281,79.90921393956378,0.7970338715648382
17007,25.0,7.417210833399492,1.1150742568480445,40.65205553880757,19.0,1.3708928394996978,1.6378981571225515,54.39088500259177,0.862954243006287
17008,30.0,14.326315426984747,1.0738443449763135,20.978639254797535,-17.0,1.8782313641764203,1.4135097627991606,42.683126161392615,0.7857052050896459
17009,18.0,8.481652375007798,1.166897895507708,89.10063226445136,-2.0,1.658119907376994,1.461230704975659,58.4345331852779,0.9650481705014715
17010,21.0,7.089616309427166,1.0835028749389073,35.13701109252638,-5.0,1.379587701989948,1.416190915313077,84.60964875374604,0.9459421418950745
17011,21.0,5.787747420553085,1.091982806555595,12.819815123180092,25.0,1.1103725026777203,1.615874822238087,69.08729049565814,0.7566858531494833
17012,34.0,1.934538809266145,1.079151226452885,12.822435293391955,34.0,1.934439960859253,1.4303835586397848,89.8713998283825,0.5648841205488128
17013,10.0,9.218363582131948,1.129386964307444,62.46537921314122,36.0,1.1831332613811916,2.1213942337460074,47.409024850966716,0.9360794764900197
17014,34.0,2.6012897006272326,1.141823912996904,32.10646877846719,21.0,0.9319530154029467,1.540668710789887,71.8163153371069,0.8037384097194238
17015,24.0,10.587344036162154,1.1224182353776844,18.52338497212159,9.0,1.1981323126907817,1.6447491193658565,49.46324254552412,0.508319855206872
17016,32.0,6.137169610823969,1.1532006028351616,89.89384741935237,-35.0,1.8873948716963562,1.2525446587615519,82.2897984850987,0.9453167339263501
17017,23.0,11.14647582475142,1.1852340494051177,65.28492939734849,14.0,1.7798085963143087,1.7373099736327584,38.26351191231208,0.5983996062090524
17018,26.0,4.04260774627854,1.2076360158544523,97.90473009996649,27.0,1.1084971707063176,1.6177990356120031,88.65147026604845,0.5904971661175707
17019,34.0,9.020241562115356,1.125553518580708,15.755890821307059,10.0,1.4440698176231792,1.6268668633638057,39.81176290327706,0.6147072218292077
17020,30.0,5.864067560100539,1.2000442379950707,84.70749233685373,2.0,1.0502841926487716,1.44667227191797,91.54372100754081,0.5133935244175972
17021,26.0,10.076158105258061,1.1990989930097478,65.13083603229478,18.0,0.5473814674859766,1.8362311429367837,93.56974441080231,0.8435045015569036
17022,11.0,9.350137329510122,1.1461373890950781,80.1449548626602,28.0,1.7295558544734349,1.8804215890858484,37.36812518189002,0.9849014331988953
17023,26.0,10.437864567216627,1.1655406341210592,52.65533623863118,2.0,1.422064278336911,1.5874951539318798,41.17458056674538,0.542573556003236
