id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
9003,21.0,28.50619850813759,1.4284697628038163,13.311467781225202,34.0,0.8300082272389886,1.9966885863638253,1.9510138289182533,0.8374291049383553
9004,39.0,22.227683276464045,1.4363971704476546,8.245247694002511,4.0,0.5903392767362909,2.1119915560624873,1.8290548581150539,0.6830300981588597
9005,21.0,17.76277099895891,1.458004589222788,10.796820877398948,38.0,0.5131664661097105,2.292863123082911,2.334207103736898,0.8339968029316206
9006,19.0,28.740525269535834,1.4103003933478886,1.0403766779624306,32.0,0.9018699948816424,2.187019343478455,1.6374424424579443,0.9066307564671511
9007,20.0,26.346785271920083,1.4294730044688821,15.809987281562847,38.0,0.8017222958122253,2.204044088518002,2.017300735800334,0.7289269384263233
9008,35.0,29.770324063888346,1.485740194836549,27.73371589334423,21.0,1.274623458661295,2.188056450757861,1.0245701810478265,0.8924604465495376
9009,19.0,26.09438046937944,1.4052966576003587,28.372700429831593,48.0,0.5275157444078948,2.258520917059124,2.6059366716716332,0.5495883619657658
9010,28.0,21.493945940988517,1.4371792851148064,19.791834926904908,24.0,0.729285471347074,2.227952646024188,2.0059975997938033,0.8383730175490071
9011,38.0,13.204336696538558,1.4464294213660298,8.467266564934416,20.0,0.7981675253673175,2.362461505819702,1.9662704222868355,0.5759020917573477
9012,21.0,22.04487264760038,1.4491500402193531,25.128209581355787,48.0,0.6923436085927888,2.4377218675866974,1.9388820665592026,0.6545945842423438
9013,28.0,21.75382217333217,1.4146645460572793,12.439435302273125,33.0,0.5382247172172767,2.093012278439046,2.364480137508347,0.7145959562784995
9014,36.0,23.790695188061918,1.4676187051795453,9.126470658375021,29.0,1.039650229574654,2.480553334771636,1.191880085675979,0.5647208012845789
9015,19.0,23.485785074151007,1.4082542519316592,10.225685198287316,39.0,0.9442720692992601,2.5687080344859794,1.2910004203960272,0.8761474574321879
9016,33.0,19.050302520684106,1.4344295775928269,7.532497529533645,40.0,0.7664348956872653,2.726461552947606,1.46110441351037,0.6628036347452261
9017,18.0,22.556355356425556,1.4076140645904818,5.064020596484074,43.0,0.7818871411275481,2.3679862792256356,1.7816995219848584,0.7293688991534897
9018,23.0,15.967831057653726,1.4649553916973503,15.922271717833304,38.0,0.9883423203190737,2.4337322195114806,1.38235746999432,0.7565134628361248
9019,27.0,21.630333273509645,1.4052907753331665,7.631611018949194,42.0,0.7806751537291111,2.489329401728971,2.065127317354732,0.5920161856799523
9020,23.0,16.47826801616162,1.457717167820892,11.331200145785928,26.0,0.6046116174726841,2.53459070282164,1.8476656073594906,0.8260466263452241
9021,30.0,29.449667542464802,1.4376052267965702,5.794424159240339,43.0,0.8053294240388016,2.4648666015130796,1.447014890900457,0.7057253413165635
9022,31.0,26.827050105713266,1.4234569846914724,3.141009611800089,33.0,0.7975410564202087,2.6472829893109253,1.7572573492903938,0.9063044496132295
9023,39.0,14.28432359958411,1.146877231990764,12.94237494797191,41.0,0.8290385411408729,2.147857860665776,1.5541565455482247,0.8630529868228305
9024,14.0,11.242018720095562,1.4429628995556827,26.8630542492385,26.0,0.8420599407288489,2.302367410691935,1.4003027944446917,0.9880299410138412
9025,21.0,21.645908001743067,1.3992798851147417,19.04632542058319,29.0,0.5892300173420516,2.480498120643118,1.974385116506368,0.8931563629525032
9026,20.0,23.661889469167374,1.421014258591124,26.44856278967385,17.0,1.2004571700307918,1.903043083017033,1.2149785719006714,0.5373314291394815
9027,39.0,25.347953023390442,1.4387796828550208,17.248312326496272,31.0,0.8649361174387749,2.8929251266082847,1.7441535422255772,0.7048493180581689
9028,22.0,18.220498961430955,1.407778420893737,1.818140356754299,24.0,0.8854409294025953,2.085930641254352,1.81327935321073,0.570142158695587
9029,27.0,29.036088986862428,1.4322487714784236,14.747157401693554,45.0,0.8026763380587507,2.6265537837716573,1.5676733983840603,0.8979103549986311
9030,28.0,29.41290083396659,1.427519791808055,29.82126620824773,23.0,0.7319852718908113,2.1323909050057184,1.575729273982224,0.9319086150821945
9031,29.0,24.33393730615773,1.4701646766915173,22.993547507859965,28.0,0.5714934734836599,2.242560107173335,2.2564030261659034,0.9603589047172207
9032,28.0,23.56515786938543,1.4328415261050576,3.4406840371811263,36.0,0.9194693777059613,2.434183821455392,1.2263221007285785,0.9587437264101375
9033,27.0,16.80108941032242,1.4332988588915576,27.04345430585998,18.0,1.2446326486454036,2.2842249914339874,1.0605168864481191,0.7454986060169065
9034,26.0,16.15997552641346,1.4544266893405153,7.484644707265103,29.0,0.7535013642509776,2.2293071223849137,1.6092171310860017,0.9865985671029895
9035,31.0,14.098723045334316,1.4858913199044728,14.264721799397652,14.0,0.9384398647297858,2.0071778602368524,1.4581149631478831,0.7647857111404344
9036,31.0,19.522406592753622,1.3819179877452297,10.074763754421783,29.0,0.8338749136814132,2.376958106117311,1.7593295255158066,0.5942176160655559
9037,29.0,19.444960417936873,1.4511548827808458,23.09749017229853,23.0,0.6286848534100993,2.5012610953399195,2.088776084977011,0.8221653233338461
9038,15.0,22.927488646960146,1.4174907545497688,10.389484438846424,38.0,1.0341282082644572,2.1877498023220774,1.5320316246839418,0.6851489990607744
9039,28.0,24.96032296781937,1.4138125446268521,17.644425530523296,17.0,0.6564764172717421,2.133724014313547,1.625444531879187,0.5499965108868929
9040,39.0,22.972189983394593,1.4471554291096926,22.08457582810644,12.0,0.8365528693211762,1.9219350341270571,2.2455589153797697,0.8798779958498859
9041,33.0,23.46231792196421,1.4540731257386552,19.159710507239847,27.0,0.5034257677207736,2.3281794555135416,2.2981771675582117,0.744804205514717
9042,32.0,18.05645973994766,1.4370366853175294,4.627984010845809,38.0,0.9014011837933967,2.653803928691181,1.3369447732921302,0.7760688490151693
9043,39.0,24.549166381548098,1.4003349599763923,21.055636938703937,26.0,0.8283626853140497,2.3748883900867908,2.0088873807690084,0.5768061524382744
9044,24.0,26.62731594618908,1.4220264607657143,14.730050326552558,42.0,1.207193294767244,2.107693658671971,1.2275616614503637,0.7720111676097869
9045,31.0,22.35103324036162,1.45406306709116,14.484477622378257,27.0,0.856049217264899,2.034600591226049,1.3550180646804524,0.5246369837828565
9046,26.0,24.869585495760575,1.4376400731280765,17.78658514462394,16.0,0.8432727835694098,1.8479009509286946,1.6594371258359106,0.743533942468989
9047,23.0,18.64245035774026,1.4565817827686605,12.730923184137481,39.0,0.5149988757561618,2.409142562929403,2.5874044528826343,0.7664153942275416
9048,20.0,23.225016121088522,1.4398703695866544,24.03921487692925,21.0,0.8668531211124478,2.1968247272427295,1.3583934599225662,0.6787233331396015
9049,34.0,15.065329276301078,1.4379682638785414,7.116332250987314,23.0,1.0412086216557246,2.5465431998429824,1.1971922335140228,0.5451947163756266
9050,38.0,21.75678054025303,1.43982596447994,23.23402324151128,2.0,0.705724549848874,2.0556827636330564,1.7709572021777324,0.723419635843501
9051,31.0,23.908512500477055,1.4472447636622512,18.337373008420485,10.0,0.8773874605755639,1.9802505607565533,1.453144384046837,0.6924249669974031
9052,27.0,17.900886263173362,1.4554660938971593,6.293803441195866,37.0,1.103387027817377,2.5417590541798845,1.147358415341651,0.7784913416411989
9053,32.0,19.594687783116655,1.439678736337616,10.75962658154091,28.0,0.9858726268408978,2.1030902008544667,1.1975060437281273,0.8895573727358121
9054,29.0,20.575672190165673,1.4024534693895003,7.308190464238756,39.0,1.0139982634540021,2.665352373454521,1.2475326282693686,0.8435922750232436
9055,34.0,22.197382367483833,1.4028669179269053,23.981049574419853,22.0,0.7238409946890049,2.232258617186547,1.7836049193371746,0.8582651081748618
9056,28.0,14.071432965865297,1.427720763602814,27.31290160680669,42.0,1.1788740876742834,2.679863292919453,1.1622494402972638,0.6124043164524833
9057,27.0,14.153617106799398,1.4734557486298108,10.699801754281356,16.0,0.7390184741813498,2.1993169338207177,1.5448751942634305,0.7030134480356378
9058,15.0,13.787145601988682,1.4367718875662565,28.30090774439917,30.0,0.8164063577583964,2.240101463020524,1.730705777340044,0.5036210294697105
9059,21.0,18.622728174702747,1.4484460411068998,11.86292345595803,39.0,0.857651299920958,2.133529033033299,1.5684809139612135,0.8788580728196967
9060,28.0,14.533647379863638,1.4587643785858861,9.170644964960932,34.0,0.823076371374242,2.318154340703107,1.5739045886787195,0.9106281319675965
9061,23.0,18.212192369581683,1.410624747898279,8.094189069002132,17.0,0.5718028389602356,2.0986552005035786,2.003824862834696,0.871608472577624
9062,39.0,16.254134637045595,1.4102740736577315,4.008915512275173,18.0,0.6132252629574371,2.2564565165844828,2.354727478466728,0.7604627808075594
9063,39.0,25.335943537266047,1.4854649453978042,12.716049540810987,24.0,1.0057415787998913,2.3591404226068913,1.1279776015377698,0.6678418649755007
9064,17.0,15.638672329948463,1.440653969232961,16.497967605107757,20.0,0.6960905048917579,2.072003545558371,2.0057893921367604,0.6215986319432363
9065,36.0,19.005627809138158,1.4873885190664142,25.717294401834593,34.0,0.9051126096324149,2.8638322914333862,1.3278529134455381,0.9988496007505947
9066,39.0,19.984517520967135,1.4332739253785267,1.780429682732045,28.0,0.868270888309363,2.8706862849077006,1.3427305835116377,0.7612391936610802
9067,20.0,22.916175824074575,1.4081474723513319,25.768263989328062,41.0,1.0506105429200383,2.6184395326436087,1.1305882593546799,0.9778808541867544
9068,25.0,23.770254350546267,1.4090889849832766,28.91972946207292,27.0,0.5899754458283943,2.2608616653600278,2.2060216433557134,0.861258349533252
9069,29.0,15.09401929633321,1.4665592856349234,9.809244837454115,38.0,0.7425665507246516,2.7864982329717356,1.432272992902764,0.6009230517870369
9070,32.0,20.61552585171348,1.4272071595263562,20.38980406745179,23.0,0.593893123486168,1.9923633553267721,2.5502435279840032,0.8144657742245153
9071,32.0,26.080599804254305,1.469874219055587,24.10782508679955,17.0,0.6336030031432108,2.0909160032881347,2.4654445409162475,0.9330826557997489
9072,18.0,23.998557708193214,1.4275707570484384,16.800280046782785,23.0,1.0591476643319628,2.0942099735396993,1.410873163790729,0.8753163144026936
9073,17.0,17.277010779205195,1.4427268212125892,12.24079382319566,49.0,0.8224234177928,2.599814477612985,1.8440563013482987,0.6791008174772755
9074,25.0,23.761209468563372,1.4147814787218216,9.598132140058844,22.0,1.0419366098772989,2.0726621231701747,1.5587663410311468,0.5780191552717404
9075,16.0,26.61933918520375,1.43051847577783,14.961666204767916,49.0,0.7554688679750564,2.303341708944328,1.7621920998026972,0.6711119574858535
9076,32.0,28.342376925395055,1.4514794176235064,11.168114668775981,31.0,1.021333177851457,2.1321920098256455,1.1595567645772364,0.6952148470392209
9077,39.0,18.64420342347722,1.4703042320992876,8.107592497996338,21.0,0.8033553981992562,2.4263020608353405,1.5790630345351468,0.8398568426650481
9078,24.0,25.134871199722014,1.4210228369753697,20.827526410954064,20.0,0.8057870118259605,2.2228481186015188,1.3476349625354282,0.5531458474007416
9079,39.0,24.594494726529714,1.391004232106328,17.618444265295434,21.0,1.039149227651452,2.170278264328542,1.4270925415608298,0.6300923212984043
9080,19.0,8.573423525792338,1.4500680418605465,23.243113058155288,34.0,0.6732315880886008,2.2617879990902825,2.2197919889581534,0.6809717800169728
9081,39.0,14.74026232780039,1.4535246009547655,17.556474344382544,28.0,1.1346791606387796,2.96267833026357,1.0946365606943051,0.9056445409455427
9082,20.0,11.351338520639722,1.449755561932985,10.702416075259432,38.0,0.8032904248770725,2.480900835855325,1.3798846153138449,0.8573342313600053
9083,19.0,28.545130849907537,1.4081713599816894,19.0218987276876,19.0,1.0721551338382524,1.8554272151230669,1.6511982437867525,0.8533056851887095
9084,34.0,28.030531596685613,1.4074768083156466,4.4876999169463225,36.0,1.0056493993463618,2.5823959000481658,1.1265364694719693,0.9210177707279115
9085,29.0,23.250494656490755,1.4532216859111105,23.074125923455355,42.0,0.9103539899364562,2.8658263861715767,1.4047122456285182,0.8928552496513661
9086,31.0,18.818824347647254,1.4073519639502696,21.274581773889583,28.0,0.7771462837992532,2.352130157610552,1.7668149123374635,0.802670302125996
9087,25.0,20.653899608206714,1.414919038252754,3.548973041475835,36.0,0.7834052806345047,2.3067557944146624,1.5905156997128889,0.864132387990141
9088,35.0,19.739615093436218,1.428077555200449,11.662665478447423,26.0,0.6903408296667227,2.7037832600568095,1.8468061290025042,0.6429943090439294
9089,25.0,16.29094694900958,1.4427834380231626,29.335574305189066,41.0,1.0849442634419229,2.791085211478297,1.1477731479696238,0.7008419891062335
9090,34.0,14.73111379249139,1.4622825346147859,23.391426863519175,24.0,0.7979747168588253,2.1325229740064438,1.8571257370486944,0.7140339369350753
9091,32.0,16.014043415471594,1.4747339654837135,15.299329511387661,11.0,0.8691079014365123,2.1134126532602266,1.6003127478763155,0.934319378831196
9092,36.0,28.509265642670158,1.4227143151974464,16.414437684394674,26.0,0.6584248109217039,2.2577742623118815,1.8598043337515373,0.8157769786853171
9093,19.0,27.116117352473093,1.3993815537606695,8.738997613709667,42.0,0.9161432773231903,2.1024770598256834,1.8706923850165795,0.9788278754773438
9094,26.0,13.870452754674066,1.454087433285927,27.178337477665757,27.0,0.7308686874704,2.3276163093776083,1.8429006253502238,0.7754707531062778
9095,37.0,15.855793047345719,1.4406587978692995,4.567660538217737,13.0,1.3582514105494752,1.9901058059847265,1.2216159116714838,0.7602167804567188
9096,31.0,24.693143974260927,1.41108073251425,2.6536096497238066,38.0,0.9767871510248648,2.275850372453422,1.5041170429103015,0.5615541558353012
9097,33.0,29.060395158324727,1.4675531872443697,7.7273836494037935,24.0,0.8495156940055613,2.1363291340549426,1.938165741606629,0.6774846589668517
9098,14.0,17.046932641451026,1.4385614747899442,11.401828562001846,42.0,0.6637994875431628,2.3833688653034564,2.120638812951815,0.8675029929844689
9099,12.0,25.086582177599585,1.4060945419763446,14.592668737223185,46.0,0.9145163707071151,2.086687195294787,1.8509951235950328,0.6489821677683596
9100,31.0,26.188712444341192,1.4472749596955463,4.630395960853504,16.0,0.5814312453132839,1.8465693096481928,3.0930686172507977,0.9569047605414527
9101,33.0,26.54952029612441,1.424623942040399,27.923162940502113,27.0,1.3468392927304909,2.355180515410007,1.3171957370787915,0.5537733637265128
9102,30.0,17.75766730174315,1.4558851088891436,1.933456030069509,17.0,0.6851203446186431,1.977835689561512,2.187717663243199,0.519556798326434
9103,36.0,12.301109538876673,1.4801885444336966,8.95772959751768,1.0,0.8996130210090617,1.8516037562514525,1.8318557089791208,0.7243106231414635
9104,21.0,24.714004481311417,1.4060773850201145,10.255758192561025,27.0,0.6260339848304464,2.2807179403203817,2.087883299392846,0.8659917602534433
9105,15.0,19.360058311514404,1.3931049748503355,6.073394435631986,49.0,1.3742818690120513,2.555753911119155,1.0646382177189075,0.7902049942934322
9106,11.0,25.08938407927519,1.3973044774967953,4.799423639708955,43.0,0.5374346579696917,2.2106368388757636,2.575130312323189,0.8777554114199541
9107,23.0,29.563187583650794,1.4199031303102057,2.808868811011756,22.0,0.5924033858156638,2.001235288868218,1.875067067902294,0.5677392366435485
9108,19.0,15.81532138521117,1.4613971687121405,28.213491157606633,21.0,0.8020421264171226,2.204432335088464,1.6202529084378863,0.7513589798056471
9109,38.0,25.278993108168315,1.4546177302931371,8.797817303060476,21.0,1.0006991923415791,2.310502101910865,1.6787229156202206,0.7505514885866935
9110,19.0,17.727681972767613,1.4262922771202184,19.033489245776384,47.0,0.5847228292855232,2.8416581380058124,1.8795172520701326,0.5746858908981075
9111,34.0,16.270209837165005,1.4634006140958353,9.53258271978663,26.0,0.9351678246226445,2.555446355063553,1.1433320774000164,0.9882574094704559
9112,17.0,13.991675784073808,1.4743393113375116,26.340212534091176,48.0,1.0531711278105331,2.587581943526952,1.4418410099035124,0.519097175043975
9113,17.0,23.02138842017635,1.4343774471111468,21.254281469349507,54.0,0.7991359150165149,2.6562084545151547,1.70596342984509,0.5327322942121101
9114,28.0,27.46591922071449,1.3930517297432392,8.967399637555395,15.0,0.8903364046971595,1.9671662804298369,1.8699330415446418,0.6085170598741787
9115,22.0,14.812813542712652,1.438933378256803,18.781001051168666,30.0,0.7703042838350346,2.0572076907691677,1.7957442907635968,0.6412182116873428
9116,23.0,19.004280697875313,1.4273482865832159,29.72647649262442,18.0,0.9133967424137406,1.864860019457537,1.584616232532146,0.7126081958202873
