id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
7002,35.0,26.594851263895233,1.091774477439668,6.077762123577772,53.0,0.57243208651314,2.9249142027380826,4.95906607776024,0.6487946126122973
7003,29.0,29.755393904990324,1.095979255176107,5.020759868019563,40.0,1.8152838086225553,2.173349847830989,1.8360856488208002,0.9846010658061324
7004,34.0,28.99102446436993,1.0804203381595592,13.596816660476282,52.0,0.8123400168096133,2.870550526037201,4.616938132473241,0.5269100989638109
7005,35.0,12.04989843150278,1.1288659240528092,20.53364392005941,54.0,0.951174048666867,2.9378851730036564,2.689671736541406,0.7736827062326082
7006,21.0,31.499307744965833,1.0985995109176798,8.363445963020691,51.0,1.0832508765790019,2.5007525921950577,3.232880690812551,0.5823328397306818
7007,21.0,23.45035984549209,1.1221197525541078,16.573458144260435,57.0,1.3865915726052866,2.5801760952299384,2.517777243094903,0.920108691219754
7008,35.0,23.447645932493053,1.124221038041056,16.101615494351122,50.0,0.6686151278921749,2.6513082740852916,4.686347452035624,0.932775645355558
7009,28.0,32.348998145765016,1.1089423186808536,17.974641136935723,55.0,1.1932408208541259,2.286732203012621,3.183745574636781,0.8762078638673485
7010,22.0,31.49288835535591,1.093617836507881,8.486039938852134,53.0,1.3640319466124224,2.639875405533235,2.1506541984819036,0.8463370316945066
7011,27.0,21.76985461317848,1.0968006431453667,1.5939383893844266,53.0,1.173637935768082,2.3606287345791643,3.0703685939071157,0.9356362659434623
7012,15.0,30.821129575804683,1.0972331397277821,1.677555106696024,56.0,1.3446174596565779,2.4369126851996006,2.2713534561858255,0.8263773869985499
7013,30.0,27.403775018264028,1.1017794207019476,6.585605605652601,47.0,1.0633456910279404,2.118448712341548,4.102506219764945,0.8343198003537519
7014,35.0,32.146233641918386,1.0989949719790706,5.506188785433142,59.0,1.0623817959016202,2.8059468928818982,2.989700166132476,0.7380680566554271
7015,17.0,30.436989636077186,1.114741350894112,21.1511967211239,55.0,1.5196745502751972,2.123902277989398,2.3933696190198126,0.8966422487896718
7016,27.0,31.337154374313037,1.1184834432067585,16.816848687254563,58.0,1.221210405892103,2.7901732482533994,2.5583322125935957,0.9364919942978596
7017,30.0,28.9173414983609,1.1085945858000392,23.91970353793944,49.0,1.3757922772057747,2.1921713207686766,3.123559236087842,0.8546973539243433
7018,35.0,32.615594936109645,1.1217386264807623,14.310870425154055,47.0,0.6118323012607657,2.415789944020948,5.882534001016792,0.5123921250586941
7019,15.0,30.770039990156928,1.0988294787570483,6.214227269276827,57.0,0.8761181705518456,2.4228568074178685,4.307743584294909,0.9692557227641454
7020,33.0,33.082234260243325,1.0863908484131153,2.906965420270756,47.0,0.9330855794692816,2.199084118688221,4.850194296945014,0.7435867364847952
7021,26.0,34.728303746314445,1.1113272780154277,19.716481748230972,57.0,1.0116559820852358,2.3971403030490737,4.6934967488893236,0.7522805079312634
7022,22.0,32.03853752248024,1.112049387872622,11.028620870823922,52.0,0.5962209265354906,2.150881972670933,5.676285658653284,0.915429132022519
7023,35.0,23.393241627831078,1.0951484393755009,24.267306082133313,57.0,0.7859089611729633,2.559790832004284,3.9716907375245123,0.8772275929669454
7024,16.0,29.356060166610334,1.1026892523385698,15.30703048754772,54.0,1.629447605410339,2.3761197872792423,1.8468447742598086,0.5625990127098659
7025,18.0,24.00853068680138,1.1195427058985872,6.524002099385278,55.0,0.7080756900176,2.569391228977369,4.316719902680644,0.5257541149407442
7026,33.0,26.176742393818643,1.0957110411150004,24.509461244599862,55.0,0.6272341541539334,2.417942010392508,4.933078760997509,0.7139538472198579
