id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
39004,30.0,21.704900134312545,1.1324877938926285,16.2926405555519,-31.0,0.6908069017401732,1.4820755999658104,81.60560675111809,0.6629283730456355
39005,19.0,69.88020434018546,0.9914752887756797,8.534897955609557,-42.0,1.2784840110617945,1.6923650353131232,40.68326555649572,0.7218011705645633
39006,15.0,22.986633429262113,1.5430709500555062,52.51144364427343,-42.0,1.9563683533358944,1.4938773793647706,56.43081841321799,0.6255315177313981
39007,17.0,26.571250854131197,1.3971633545952078,40.718640507826215,-30.0,1.5836561587722686,1.6007066181036491,36.514408694421455,0.7101042613715222
39008,31.0,44.48441697687062,1.6403644319476651,53.17952015078204,-31.0,1.68019420357893,1.6651208399200854,28.013811322468463,0.6538631609120825
39009,23.0,26.782048066495207,1.3535206253035272,40.26949793014177,-42.0,1.2827799588534168,1.5460767678556715,31.72303790595391,0.6903482250540828
39010,10.0,31.25156423189197,1.63539713379595,48.92271369323776,-42.0,0.5488474702145214,1.4517505856556376,83.05748664528541,0.8366495483851897
39011,16.0,5.957287642171939,1.6513745584764625,47.63557666753443,-7.0,0.9711919804297683,1.4007955182155571,72.06604079676532,0.7685340841548659
39012,27.0,17.42812687470768,1.2105681534125854,14.250436395690196,-1.0,1.9118417955715956,1.6169359687814944,17.0021036485316,0.722920112259702
39013,32.0,20.066266149453497,1.2330826002021504,31.959084994193923,-25.0,1.8354603886872618,1.518553552807215,54.76789364027916,0.6146846251534108
39014,30.0,19.54903127009453,1.3839143918852235,28.150377061110742,-45.0,0.8190125441293414,1.5105282941476548,42.74085543189957,0.7195208811214376
39015,15.0,2.2526106276756406,1.3335804961767583,31.73151701905735,-38.0,1.0605275025639662,1.37221954929725,82.84804997176343,0.6879007971203326
39016,17.0,12.852815602514035,1.243572111375275,24.610802813729833,-6.0,1.0029693755558795,1.7748468516174267,31.244234573403993,0.5849925055205781
39017,16.0,70.45150646736171,1.7692951241986439,56.91379013329801,-32.0,1.7583950013654144,1.7163236772751,32.05101423912811,0.7986496558802605
39018,20.0,14.60495054612792,1.5883222667819972,42.51228823685042,5.0,0.6325419311579203,1.7947726804591346,64.22812503318795,0.6946091876355776
39019,35.0,25.686538203144387,0.9857587469384421,6.786664590648976,-14.0,1.155464942399358,1.727804299969133,54.66467242227776,0.5245919708792022
39020,27.0,38.51239794368302,1.8330049391499095,62.39539265130174,-31.0,0.5658627508068059,1.820084621702731,67.20280652379853,0.6124117800815906
39021,20.0,88.32478502511093,1.0586429764527754,21.026946911189004,-42.0,1.5564673902206403,1.797668941638459,21.814506874582285,0.5722769429600723
39022,23.0,20.489835596544857,1.2745527362686124,28.793369259375563,-42.0,0.7077876486465493,1.4493619933332045,56.17020682951673,0.7541071482351639
39023,24.0,47.61090818118911,1.0175975745782573,4.825256505371607,-42.0,1.1980541121122021,1.6538545768297415,17.35717892306258,0.7075046666121424
39024,24.0,38.865587208896244,1.082530026586413,23.334791952080856,-44.0,0.9994718604469316,1.6221219972847212,64.74084622047123,0.643117658398662
39025,20.0,30.30535683547815,1.6244441564975538,63.4792413649932,-35.0,1.8421433974268095,1.6260715145812226,65.50954766027645,0.6437189891745326
39026,15.0,30.911735646193364,1.005919527700105,15.25702865578689,-36.0,1.6042594669464074,1.5764751195031927,47.293423993154825,0.5294784183019989
39027,12.0,11.726865174856272,1.317271095113886,10.90254763933005,12.0,0.8227889182581574,1.614466049121369,22.222771636050897,0.9142761186744024
39028,18.0,4.3721578359510955,1.503027148564998,30.613109613872542,13.0,1.6613676191452798,1.1084409093052798,81.6253158635674,0.8936075312370299
39029,34.0,1.9720438378137706,1.7648153766723478,53.321647542210954,-14.0,1.7287022209291285,1.3163219730238325,56.486126732282194,0.7308916780466181
