id,Delta,I_mult,R0,R_mult,delta_days_intro_VOC,ifr_mult,psi,scaler,seasonality_min
16002,15.0,53.50008606998531,1.3349413141678288,73.9974452676267,-27.0,1.5548573137553108,2.3134587652751355,23.70548041280071,0.7427371774908887
16003,28.0,43.859646590219576,1.1759896325615238,86.26153954853919,-43.0,1.7563670450147115,2.17948840945129,27.91053081191833,0.6107664740474139
16004,12.0,39.469455909355595,1.0646377470890733,25.134510242151265,-24.0,0.8092450488646008,2.0766963366361657,44.54641989724047,0.7523105229534104
16005,12.0,54.20953338949633,1.1621980398647989,68.61368784156602,-35.0,1.1811508859042386,2.2966373512344234,39.01593603798628,0.6181983432110737
16006,12.0,63.096928377572596,1.0694324828400896,13.441963940759322,-23.0,0.9906570208142441,2.009424711025073,28.794211163081584,0.8566004622811948
16007,16.0,45.08867809790951,1.1914881582540016,39.370177880854776,-29.0,1.7717684737097124,2.123765632651054,15.710759567925212,0.814249708388541
16008,15.0,84.71355428156522,1.1043113938441989,46.1687784010728,-45.0,1.0760099263730274,2.011820563895577,40.239704675620146,0.7751878104011355
16009,18.0,40.05509301028589,1.506277416332124,93.75801544398794,-28.0,1.612175931016254,2.0033450659636864,28.226487631912338,0.8449495785986627
16010,15.0,45.124392002267484,1.1577240467614187,32.728543531259625,-35.0,0.7577989437636052,1.958890611046754,45.941352852377854,0.8526030042957355
16011,17.0,60.0423391185636,1.0351387204743419,19.882405750015366,-28.0,0.9033835147670626,2.1846730701338775,28.30178276061395,0.7296092107178914
16012,17.0,46.17361466394105,1.1085650918995322,29.86932060525733,-29.0,0.8751239079615868,1.8950164094087232,34.578775203416,0.891903836167993
16013,13.0,33.887198860796765,1.3637197651037452,98.38631588865375,-29.0,1.4847749072937992,1.9275772302556151,47.54151772369854,0.7473704570344977
16014,12.0,37.04278806408814,1.2648287440638073,45.022077307109534,-40.0,0.6727163737355276,1.7373244923144355,43.57022265425204,0.9285072881082239
16015,13.0,32.05321062375105,1.1287161128809657,48.70652684476372,-28.0,1.539518353570613,1.702221033694933,31.681646286661774,0.903899840864121
16016,14.0,49.214747591386796,1.228703627851946,72.58410330203435,-29.0,0.6299757455045303,2.0488838088285637,59.65960975324183,0.7631170533152745
16017,21.0,46.01026825908429,1.4280980367778489,75.55462711455907,-37.0,0.8860965258651203,1.8597942325790988,40.37637797094569,0.9395815688960015
16018,27.0,45.47133652466948,1.2125761051746136,51.39614078839733,-40.0,1.043501398524959,1.9158494725710244,26.13229958574678,0.8384140718377234
16019,17.0,35.80608004460482,1.2334514244860675,47.88473929375648,-24.0,0.9845544962051386,1.8553773705388186,35.42273160510966,0.9465192062029598
16020,13.0,55.98390237695985,0.9892647295730166,34.3315275567616,-29.0,1.3425498342294084,2.147493428384926,28.078560274040626,0.7263504850021978
16021,27.0,41.910950823807866,1.1439888960838045,59.261564816246576,-41.0,1.6040501375711191,1.8978898651971978,23.028180328120165,0.7742238366486957
16022,13.0,42.76944152958021,1.19841423047886,40.12749077044363,-26.0,1.534588475533611,1.9245197528609246,23.954641841333697,0.9128695551859803
16023,23.0,63.4621941979855,1.2839883971047028,74.93359322375808,-43.0,1.6199350170343594,2.318316715493999,20.100909147879054,0.6794054331264654
16024,18.0,62.55291401273245,1.1197205978596128,65.84329705621315,-19.0,1.0412786355177694,2.6670706626363874,42.48582118803614,0.605468566329134
16025,11.0,48.59620585838623,1.1182620272852535,29.934486511797754,-35.0,1.5393204004098577,1.9614960641197554,25.24597478519407,0.8051386645252478
16026,10.0,44.020496656783145,1.275395877369608,99.33878175482252,-35.0,1.6598440892476076,2.177726964539837,44.7930467978938,0.630550288235078
16027,18.0,50.74970834575416,1.3702500008702845,72.15652538570806,-35.0,1.137642857945618,1.969309530494976,29.546631941794605,0.8548933969167137
16028,13.0,67.15850945898237,1.4130728733390756,82.35909461645882,-38.0,1.259481058160481,2.0711347364922545,31.24831110885595,0.8417261514498221
16029,24.0,45.902588964872926,1.3443237684938605,72.18205236790483,-23.0,1.0636037970521426,2.3106438608644955,27.175686346866605,0.7595509561110776
16030,12.0,56.59808677091444,1.189474665244663,62.141150465806014,-43.0,1.3126441617473783,1.985472845556575,41.061586933329956,0.7262748805140895
16031,23.0,40.83088386234815,1.268918702869086,62.126139702659486,-44.0,0.7205537785970966,1.8341501948086432,54.10738061208164,0.8370029002904598
16032,12.0,85.0602319720788,1.15363765017188,84.53037180141489,-28.0,0.8817240135632506,2.6569512436014966,59.918381702635415,0.5850811220252315
16033,13.0,36.105198617006685,1.1331633998307709,51.1114153611722,-14.0,1.0767967207923546,2.0466518698796463,35.17882449489261,0.8007001403903797
16034,13.0,53.726683484222164,1.265454078317897,79.50507518917587,-40.0,1.3587077556536216,2.15841413906022,30.79192269966509,0.6502416561909755
16035,10.0,63.97196206856357,1.2380281483999214,66.30713936376961,-17.0,1.2572896327101672,2.3773841380076473,35.547912684247756,0.7314974332486258
16036,12.0,73.86701387630823,1.2272994847948298,54.806511919717686,-20.0,1.0561736102558648,2.508331926966404,33.161954345895666,0.71709247472352
16037,19.0,79.99084886978974,1.1524917597317403,65.90091486424718,-38.0,1.8958918168186512,2.309258820548545,20.4115824719101,0.6822488358849327
16038,17.0,49.126894822785324,1.1738420810590644,63.146557709169564,-35.0,1.0922432961438908,2.0500619735736136,32.920342393647694,0.7109755572320023
16039,21.0,58.719329143486085,1.0195978126311327,51.711518734096515,-41.0,1.1847227029611704,2.1584527366193935,31.412187783875616,0.649285735813066
16040,20.0,61.53118968966455,1.0571193940399597,61.68540473745584,-42.0,1.1525009967235922,2.334521213906357,43.02776311997153,0.5562868968054859
16041,10.0,71.60045420940725,1.0660806349412046,36.877188914893054,-39.0,0.5867899313988211,2.0045791103804067,76.51109700286986,0.7446692055089856
16042,11.0,53.534386728514114,1.1746685297556785,63.17189356637821,-29.0,1.518307109379334,2.0274391019459443,37.863526682426986,0.738924121820408
16043,22.0,41.691786354132056,1.335594300765463,86.85779603525556,-40.0,0.8712448859474488,2.0084896127778498,57.45950094851903,0.7226328885263948
16044,20.0,54.56320730150194,1.3360309026059132,78.1546005471713,-21.0,0.9924940010176562,2.449132153922755,29.431481335298127,0.7522819386798631
16045,22.0,79.99411637368047,1.0114728308719236,42.416789932845475,-29.0,0.9573862777146395,2.5789317031056735,37.41645785179091,0.591475767823677
16046,10.0,42.04144762967814,1.3261206740330767,87.23265607815912,-40.0,1.3459469106891269,1.8661137226437978,40.153316462246444,0.7681882183767923
16047,15.0,45.91401651352788,1.263409392725408,61.202154429608115,-29.0,1.0866580563526544,2.0833529206218646,28.498023364032587,0.7823346092868074
