date,location_name,daily_deaths,daily_deaths_unscaled,daily_infections
2021-04-15,Bolivia (Plurinational State of),148.78,29.0,823.0
2021-04-16,Bolivia (Plurinational State of),112.87,22.0,1246.0
2021-04-17,Bolivia (Plurinational State of),59.0,11.5,853.0
2021-04-18,Bolivia (Plurinational State of),59.0,11.5,853.0
2021-04-19,Bolivia (Plurinational State of),92.35,18.0,1296.0
2021-04-20,Bolivia (Plurinational State of),148.78,29.0,1313.0
2021-04-21,Bolivia (Plurinational State of),184.69,36.0,1386.0
2021-04-22,Bolivia (Plurinational State of),138.52,27.0,1330.0
2021-04-23,Bolivia (Plurinational State of),128.26,25.0,1501.0
2021-04-24,Bolivia (Plurinational State of),148.78,29.0,1293.0
2021-04-25,Bolivia (Plurinational State of),61.56,12.0,474.0
2021-04-26,Bolivia (Plurinational State of),189.82,37.0,1119.0
2021-04-27,Bolivia (Plurinational State of),123.13,24.0,1480.0
2021-04-28,Bolivia (Plurinational State of),179.56,35.0,1573.0
2021-04-29,Bolivia (Plurinational State of),152.2,29.67,1565.33
2021-04-30,Bolivia (Plurinational State of),152.2,29.67,1565.33
2021-05-01,Bolivia (Plurinational State of),152.2,29.67,1565.33
2021-05-02,Bolivia (Plurinational State of),66.69,13.0,1228.5
2021-05-03,Bolivia (Plurinational State of),66.69,13.0,1228.5
2021-05-04,Bolivia (Plurinational State of),120.56,23.5,794.0
2021-05-05,Bolivia (Plurinational State of),120.56,23.5,794.0
2021-05-06,Bolivia (Plurinational State of),210.34,41.0,1835.0
2021-05-07,Bolivia (Plurinational State of),143.65,28.0,1783.0
2021-05-08,Bolivia (Plurinational State of),159.04,31.0,1963.0
2021-05-09,Bolivia (Plurinational State of),118.0,23.0,1394.0
2021-05-10,Bolivia (Plurinational State of),118.0,23.0,1063.0
2021-05-11,Bolivia (Plurinational State of),153.91,30.0,1599.0
2021-05-12,Bolivia (Plurinational State of),256.52,50.0,2369.0
2021-05-13,Bolivia (Plurinational State of),189.82,37.0,2290.0
2021-05-14,Bolivia (Plurinational State of),328.34,64.0,2356.0
2021-05-15,Bolivia (Plurinational State of),215.47,42.0,2509.0
2021-05-16,Bolivia (Plurinational State of),338.6,66.0,2834.0
2021-05-17,Bolivia (Plurinational State of),251.39,49.0,2257.0
2021-05-18,Bolivia (Plurinational State of),177.0,34.5,1308.5
2021-05-19,Bolivia (Plurinational State of),177.0,34.5,1308.5
2021-05-20,Bolivia (Plurinational State of),297.56,58.0,2766.0
2021-05-21,Bolivia (Plurinational State of),446.34,87.0,2858.0
2021-05-22,Bolivia (Plurinational State of),395.04,77.0,3005.0
2021-05-23,Bolivia (Plurinational State of),554.08,108.0,3583.0
2021-05-24,Bolivia (Plurinational State of),407.86,79.5,2848.0
2021-05-25,Bolivia (Plurinational State of),407.86,79.5,2848.0
2021-05-26,Bolivia (Plurinational State of),523.29,102.0,3213.0
2021-05-27,Bolivia (Plurinational State of),441.21,86.0,3018.0
2021-05-28,Bolivia (Plurinational State of),333.47,65.0,2990.0
2021-05-29,Bolivia (Plurinational State of),297.56,58.0,2144.0
2021-05-30,Bolivia (Plurinational State of),184.69,36.0,1760.0
2021-05-31,Bolivia (Plurinational State of),271.91,53.0,2805.0
2021-06-01,Bolivia (Plurinational State of),589.99,115.0,3439.0
2021-06-02,Bolivia (Plurinational State of),477.12,93.0,3310.0
2021-06-03,Bolivia (Plurinational State of),513.03,100.0,2429.0
2021-06-04,Bolivia (Plurinational State of),348.86,68.0,3000.0
2021-06-05,Bolivia (Plurinational State of),415.56,81.0,2277.0
2021-06-06,Bolivia (Plurinational State of),220.6,43.0,1428.0
2021-06-07,Bolivia (Plurinational State of),392.47,76.5,2906.5
2021-06-08,Bolivia (Plurinational State of),392.47,76.5,2906.5
2021-06-09,Bolivia (Plurinational State of),369.38,72.0,3536.0
2021-06-10,Bolivia (Plurinational State of),369.38,72.0,3536.0
2021-06-11,Bolivia (Plurinational State of),420.69,82.0,2650.0
2021-06-12,Bolivia (Plurinational State of),420.69,82.0,2650.0
2021-06-13,Bolivia (Plurinational State of),292.43,57.0,1607.0
2021-06-14,Bolivia (Plurinational State of),369.38,72.0,2152.0
2021-06-15,Bolivia (Plurinational State of),636.16,124.0,2571.0
2021-06-16,Bolivia (Plurinational State of),451.47,88.0,2836.0
2021-06-17,Bolivia (Plurinational State of),502.77,98.0,2682.0
2021-06-18,Bolivia (Plurinational State of),420.69,82.0,1883.0
2021-06-19,Bolivia (Plurinational State of),420.69,82.0,1883.0
2021-06-20,Bolivia (Plurinational State of),225.73,44.0,1086.0
2021-06-21,Bolivia (Plurinational State of),215.47,42.0,764.0
2021-06-22,Bolivia (Plurinational State of),353.99,69.0,1667.0
2021-06-23,Bolivia (Plurinational State of),441.21,86.0,2270.0
2021-06-24,Bolivia (Plurinational State of),436.08,85.0,2430.0
2021-06-25,Bolivia (Plurinational State of),420.69,82.0,2182.0
2021-06-26,Bolivia (Plurinational State of),282.17,55.0,1653.0
2021-06-27,Bolivia (Plurinational State of),153.91,30.0,922.0
2021-06-28,Bolivia (Plurinational State of),256.52,50.0,1633.0
2021-06-29,Bolivia (Plurinational State of),364.25,71.0,2055.0
2021-06-30,Bolivia (Plurinational State of),333.47,65.0,2001.0
2021-07-01,Bolivia (Plurinational State of),282.17,55.0,1662.0
2021-07-02,Bolivia (Plurinational State of),292.43,57.0,1598.0
2021-07-03,Bolivia (Plurinational State of),210.34,41.0,1206.0
2021-07-04,Bolivia (Plurinational State of),159.04,31.0,878.0
2021-07-05,Bolivia (Plurinational State of),174.43,34.0,1394.0
2021-07-06,Bolivia (Plurinational State of),143.65,28.0,1851.0
2021-07-07,Bolivia (Plurinational State of),277.04,54.0,1474.0
2021-07-08,Bolivia (Plurinational State of),302.69,59.0,1537.0
2021-07-09,Bolivia (Plurinational State of),189.82,37.0,1185.5
2021-07-10,Bolivia (Plurinational State of),189.82,37.0,1185.5
2021-07-11,Bolivia (Plurinational State of),97.48,19.0,646.0
2021-07-12,Bolivia (Plurinational State of),159.04,31.0,1195.0
2021-07-13,Bolivia (Plurinational State of),189.82,37.0,1379.0
2021-07-14,Bolivia (Plurinational State of),225.73,44.0,1382.0
2021-07-15,Bolivia (Plurinational State of),225.73,44.0,1382.0
2021-07-16,Bolivia (Plurinational State of),174.43,34.0,1067.5
2021-07-17,Bolivia (Plurinational State of),174.43,34.0,1067.5
2021-07-18,Bolivia (Plurinational State of),76.96,15.0,440.0
2021-07-19,Bolivia (Plurinational State of),87.22,17.0,971.0
2021-07-20,Bolivia (Plurinational State of),182.13,35.5,1113.0
2021-07-21,Bolivia (Plurinational State of),182.13,35.5,1113.0
2021-07-22,Bolivia (Plurinational State of),153.91,30.0,967.0
2021-07-23,Bolivia (Plurinational State of),189.82,37.0,1025.0
2021-07-24,Bolivia (Plurinational State of),123.13,24.0,632.0
2021-07-25,Bolivia (Plurinational State of),71.82,14.0,448.0
2021-07-26,Bolivia (Plurinational State of),166.74,32.5,800.5
2021-07-27,Bolivia (Plurinational State of),166.74,32.5,800.5
2021-07-28,Bolivia (Plurinational State of),194.95,38.0,905.0
2021-07-29,Bolivia (Plurinational State of),153.91,30.0,1029.0
2021-07-30,Bolivia (Plurinational State of),94.91,18.5,774.0
2021-07-31,Bolivia (Plurinational State of),94.91,18.5,774.0
2021-08-01,Bolivia (Plurinational State of),92.35,18.0,393.0
2021-08-02,Bolivia (Plurinational State of),102.61,20.0,639.0
2021-08-03,Bolivia (Plurinational State of),118.0,23.0,727.0
2021-08-04,Bolivia (Plurinational State of),143.65,28.0,832.0
2021-08-05,Bolivia (Plurinational State of),128.26,25.0,698.0
2021-08-06,Bolivia (Plurinational State of),61.56,12.0,233.5
2021-08-07,Bolivia (Plurinational State of),61.56,12.0,233.5
2021-08-08,Bolivia (Plurinational State of),61.56,12.0,434.0
2021-08-09,Bolivia (Plurinational State of),169.3,33.0,975.0
2021-08-10,Bolivia (Plurinational State of),269.34,52.5,779.0
2021-08-11,Bolivia (Plurinational State of),269.34,52.5,779.0
2021-08-12,Bolivia (Plurinational State of),110.3,21.5,701.0
2021-08-13,Bolivia (Plurinational State of),110.3,21.5,701.0
2021-08-14,Bolivia (Plurinational State of),84.65,16.5,398.5
2021-08-15,Bolivia (Plurinational State of),84.65,16.5,398.5
2021-08-16,Bolivia (Plurinational State of),94.91,18.5,651.5
2021-08-17,Bolivia (Plurinational State of),94.91,18.5,651.5
2021-08-18,Bolivia (Plurinational State of),71.82,14.0,715.0
2021-08-19,Bolivia (Plurinational State of),51.3,10.0,369.0
2021-08-20,Bolivia (Plurinational State of),51.3,10.0,369.0
2021-08-21,Bolivia (Plurinational State of),205.21,40.0,1210.0
2021-08-22,Bolivia (Plurinational State of),30.78,6.0,249.0
2021-08-23,Bolivia (Plurinational State of),56.43,11.0,488.0
2021-08-24,Bolivia (Plurinational State of),87.22,17.0,590.0
2021-08-25,Bolivia (Plurinational State of),102.61,20.0,682.0
2021-08-26,Bolivia (Plurinational State of),107.74,21.0,530.0
2021-08-27,Bolivia (Plurinational State of),79.52,15.5,434.5
2021-08-28,Bolivia (Plurinational State of),79.52,15.5,434.5
2021-08-29,Bolivia (Plurinational State of),46.17,9.0,254.0
2021-08-30,Bolivia (Plurinational State of),92.35,18.0,411.0
2021-08-31,Bolivia (Plurinational State of),118.0,23.0,412.0
2021-09-01,Bolivia (Plurinational State of),107.74,21.0,461.0
2021-09-02,Bolivia (Plurinational State of),66.69,13.0,419.0
2021-09-03,Bolivia (Plurinational State of),53.87,10.5,375.0
2021-09-04,Bolivia (Plurinational State of),53.87,10.5,375.0
2021-09-05,Bolivia (Plurinational State of),25.65,5.0,171.0
2021-09-06,Bolivia (Plurinational State of),5.13,1.0,217.5
2021-09-07,Bolivia (Plurinational State of),5.13,1.0,217.5
2021-09-08,Bolivia (Plurinational State of),76.96,15.0,403.0
2021-09-09,Bolivia (Plurinational State of),61.56,12.0,396.0
2021-09-10,Bolivia (Plurinational State of),87.22,17.0,379.0
2021-09-11,Bolivia (Plurinational State of),51.3,10.0,371.0
2021-09-12,Bolivia (Plurinational State of),97.48,19.0,371.0
2021-09-13,Bolivia (Plurinational State of),41.04,8.0,288.5
2021-09-14,Bolivia (Plurinational State of),41.04,8.0,288.5
2021-09-15,Bolivia (Plurinational State of),66.69,13.0,420.0
2021-09-16,Bolivia (Plurinational State of),82.09,16.0,334.0
2021-09-17,Bolivia (Plurinational State of),82.09,16.0,334.0
2021-09-18,Bolivia (Plurinational State of),30.78,6.0,250.0
2021-09-19,Bolivia (Plurinational State of),25.65,5.0,150.0
2021-09-20,Bolivia (Plurinational State of),25.65,5.0,286.0
2021-09-21,Bolivia (Plurinational State of),41.04,8.0,290.0
2021-09-22,Bolivia (Plurinational State of),46.17,9.0,308.0
2021-09-23,Bolivia (Plurinational State of),35.91,7.0,347.0
2021-09-24,Bolivia (Plurinational State of),41.04,8.0,264.0
2021-09-25,Bolivia (Plurinational State of),10.26,2.0,195.0
2021-09-26,Bolivia (Plurinational State of),10.26,2.0,105.0
2021-09-27,Bolivia (Plurinational State of),35.91,7.0,307.0
2021-09-28,Bolivia (Plurinational State of),46.17,9.0,446.0
2021-09-29,Bolivia (Plurinational State of),51.3,10.0,442.0
2021-09-30,Bolivia (Plurinational State of),46.17,9.0,355.0
2021-10-01,Bolivia (Plurinational State of),76.96,15.0,378.0
2021-10-02,Bolivia (Plurinational State of),30.78,6.0,178.0
2021-10-03,Bolivia (Plurinational State of),30.78,6.0,178.0
2021-10-04,Bolivia (Plurinational State of),20.52,4.0,437.0
2021-10-05,Bolivia (Plurinational State of),20.52,4.0,431.0
2021-10-06,Bolivia (Plurinational State of),25.65,5.0,503.0
2021-10-07,Bolivia (Plurinational State of),12.83,2.5,236.0
2021-10-08,Bolivia (Plurinational State of),12.83,2.5,236.0
2021-10-09,Bolivia (Plurinational State of),46.17,9.0,410.0
2021-10-10,Bolivia (Plurinational State of),30.78,6.0,303.0
2021-10-11,Bolivia (Plurinational State of),41.04,8.0,386.0
2021-10-12,Bolivia (Plurinational State of),15.39,3.0,480.0
2021-10-13,Bolivia (Plurinational State of),25.65,5.0,556.0
2021-10-14,Bolivia (Plurinational State of),33.35,6.5,496.5
2021-10-15,Bolivia (Plurinational State of),33.35,6.5,496.5
2021-10-16,Bolivia (Plurinational State of),25.65,5.0,252.0
2021-10-17,Bolivia (Plurinational State of),25.65,5.0,252.0
2021-10-18,Bolivia (Plurinational State of),110.3,21.5,480.0
2021-10-19,Bolivia (Plurinational State of),110.3,21.5,516.0
2021-10-20,Bolivia (Plurinational State of),51.3,10.0,516.0
2021-10-21,Bolivia (Plurinational State of),20.52,4.0,536.0
2021-10-22,Bolivia (Plurinational State of),25.65,5.0,574.0
2021-10-23,Bolivia (Plurinational State of),10.26,2.0,433.0
2021-10-24,Bolivia (Plurinational State of),15.39,3.0,210.0
2021-10-25,Bolivia (Plurinational State of),5.13,1.0,275.5
2021-10-26,Bolivia (Plurinational State of),5.13,1.0,275.5
2021-10-27,Bolivia (Plurinational State of),20.52,4.0,677.0
2021-10-28,Bolivia (Plurinational State of),20.52,4.0,707.0
2021-10-29,Bolivia (Plurinational State of),20.52,4.0,606.0
2021-10-30,Bolivia (Plurinational State of),46.17,9.0,652.0
2021-10-31,Bolivia (Plurinational State of),5.13,1.0,472.0
2021-11-01,Bolivia (Plurinational State of),15.39,3.0,226.0
2021-11-02,Bolivia (Plurinational State of),,,
2021-11-03,Bolivia (Plurinational State of),,,
2021-11-04,Bolivia (Plurinational State of),,,
2021-11-05,Bolivia (Plurinational State of),,,
2021-11-06,Bolivia (Plurinational State of),,,
2021-11-07,Bolivia (Plurinational State of),,,
2021-11-08,Bolivia (Plurinational State of),,,
2021-11-09,Bolivia (Plurinational State of),,,
2021-11-10,Bolivia (Plurinational State of),,,
2021-11-11,Bolivia (Plurinational State of),,,
2021-11-12,Bolivia (Plurinational State of),,,
2021-11-13,Bolivia (Plurinational State of),,,
2021-11-14,Bolivia (Plurinational State of),,,
2021-11-15,Bolivia (Plurinational State of),,,
2021-11-16,Bolivia (Plurinational State of),,,
2021-11-17,Bolivia (Plurinational State of),,,
2021-11-18,Bolivia (Plurinational State of),,,
2021-11-19,Bolivia (Plurinational State of),,,
2021-11-20,Bolivia (Plurinational State of),,,
2021-11-21,Bolivia (Plurinational State of),,,
2021-11-22,Bolivia (Plurinational State of),,,
2021-11-23,Bolivia (Plurinational State of),,,
2021-11-24,Bolivia (Plurinational State of),,,
2021-11-25,Bolivia (Plurinational State of),,,
2021-11-26,Bolivia (Plurinational State of),,,
2021-11-27,Bolivia (Plurinational State of),,,
2021-11-28,Bolivia (Plurinational State of),,,
2021-11-29,Bolivia (Plurinational State of),,,
2021-11-30,Bolivia (Plurinational State of),,,
2021-12-01,Bolivia (Plurinational State of),,,
2021-12-02,Bolivia (Plurinational State of),,,
2021-12-03,Bolivia (Plurinational State of),,,
2021-12-04,Bolivia (Plurinational State of),,,
2021-12-05,Bolivia (Plurinational State of),,,
2021-12-06,Bolivia (Plurinational State of),,,
2021-12-07,Bolivia (Plurinational State of),,,
2021-12-08,Bolivia (Plurinational State of),,,
2021-12-09,Bolivia (Plurinational State of),,,
2021-12-10,Bolivia (Plurinational State of),,,
2021-12-11,Bolivia (Plurinational State of),,,
2021-12-12,Bolivia (Plurinational State of),,,
2021-12-13,Bolivia (Plurinational State of),,,
2021-12-14,Bolivia (Plurinational State of),,,
2021-12-15,Bolivia (Plurinational State of),,,
2021-12-16,Bolivia (Plurinational State of),,,
2021-12-17,Bolivia (Plurinational State of),,,
2021-12-18,Bolivia (Plurinational State of),,,
2021-12-19,Bolivia (Plurinational State of),,,
2021-12-20,Bolivia (Plurinational State of),,,
2021-12-21,Bolivia (Plurinational State of),,,
2021-12-22,Bolivia (Plurinational State of),,,
2021-12-23,Bolivia (Plurinational State of),,,
2021-12-24,Bolivia (Plurinational State of),,,
2021-12-25,Bolivia (Plurinational State of),,,
2021-12-26,Bolivia (Plurinational State of),,,
2021-12-27,Bolivia (Plurinational State of),,,
2021-12-28,Bolivia (Plurinational State of),,,
2021-12-29,Bolivia (Plurinational State of),,,
2021-12-30,Bolivia (Plurinational State of),,,
2021-12-31,Bolivia (Plurinational State of),,,
2022-01-01,Bolivia (Plurinational State of),,,
2022-01-02,Bolivia (Plurinational State of),,,
2022-01-03,Bolivia (Plurinational State of),,,
2022-01-04,Bolivia (Plurinational State of),,,
2022-01-05,Bolivia (Plurinational State of),,,
2022-01-06,Bolivia (Plurinational State of),,,
2022-01-07,Bolivia (Plurinational State of),,,
2022-01-08,Bolivia (Plurinational State of),,,
2022-01-09,Bolivia (Plurinational State of),,,
2022-01-10,Bolivia (Plurinational State of),,,
2022-01-11,Bolivia (Plurinational State of),,,
2022-01-12,Bolivia (Plurinational State of),,,
2022-01-13,Bolivia (Plurinational State of),,,
2022-01-14,Bolivia (Plurinational State of),,,
2022-01-15,Bolivia (Plurinational State of),,,
2022-01-16,Bolivia (Plurinational State of),,,
2022-01-17,Bolivia (Plurinational State of),,,
2022-01-18,Bolivia (Plurinational State of),,,
2022-01-19,Bolivia (Plurinational State of),,,
2022-01-20,Bolivia (Plurinational State of),,,
2022-01-21,Bolivia (Plurinational State of),,,
2022-01-22,Bolivia (Plurinational State of),,,
2022-01-23,Bolivia (Plurinational State of),,,
2022-01-24,Bolivia (Plurinational State of),,,
2022-01-25,Bolivia (Plurinational State of),,,
2022-01-26,Bolivia (Plurinational State of),,,
2022-01-27,Bolivia (Plurinational State of),,,
2022-01-28,Bolivia (Plurinational State of),,,
2022-01-29,Bolivia (Plurinational State of),,,
2022-01-30,Bolivia (Plurinational State of),,,
2022-01-31,Bolivia (Plurinational State of),,,
2022-02-01,Bolivia (Plurinational State of),,,
2022-02-02,Bolivia (Plurinational State of),,,
2022-02-03,Bolivia (Plurinational State of),,,
2022-02-04,Bolivia (Plurinational State of),,,
2022-02-05,Bolivia (Plurinational State of),,,
2022-02-06,Bolivia (Plurinational State of),,,
2022-02-07,Bolivia (Plurinational State of),,,
2022-02-08,Bolivia (Plurinational State of),,,
2022-02-09,Bolivia (Plurinational State of),,,
2022-02-10,Bolivia (Plurinational State of),,,
2022-02-11,Bolivia (Plurinational State of),,,
2022-02-12,Bolivia (Plurinational State of),,,
2022-02-13,Bolivia (Plurinational State of),,,
2022-02-14,Bolivia (Plurinational State of),,,
2022-02-15,Bolivia (Plurinational State of),,,
2022-02-16,Bolivia (Plurinational State of),,,
2022-02-17,Bolivia (Plurinational State of),,,
2022-02-18,Bolivia (Plurinational State of),,,
2022-02-19,Bolivia (Plurinational State of),,,
2022-02-20,Bolivia (Plurinational State of),,,
2022-02-21,Bolivia (Plurinational State of),,,
2022-02-22,Bolivia (Plurinational State of),,,
2022-02-23,Bolivia (Plurinational State of),,,
2022-02-24,Bolivia (Plurinational State of),,,
2022-02-25,Bolivia (Plurinational State of),,,
2022-02-26,Bolivia (Plurinational State of),,,
2022-02-27,Bolivia (Plurinational State of),,,
2022-02-28,Bolivia (Plurinational State of),,,
2022-03-01,Bolivia (Plurinational State of),,,
