date,cumulative,daily
2020-06-09,14644,695.0
2020-06-10,15281,637.0
2020-06-11,16165,884.0
2020-06-12,16929,764.0
2020-06-13,17842,913.0
2020-06-14,18459,617.0
2020-06-15,19073,614.0
2020-06-16,19883,810.0
2020-06-17,20685,802.0
2020-06-18,21499,814.0
2020-06-19,22476,977.0
2020-06-20,23512,1036.0
2020-06-21,24388,876.0
2020-06-22,25493,1105.0
2020-06-23,26389,896.0
2020-06-24,27487,1098.0
2020-06-25,28503,1016.0
2020-06-26,29423,920.0
2020-06-27,30676,1253.0
2020-06-28,31524,848.0
2020-06-29,32125,601.0
2020-06-30,33219,1094.0
2020-07-01,34227,1008.0
2020-07-02,35528,1301.0
2020-07-03,36818,1290.0
2020-07-04,38071,1253.0
2020-07-05,39297,1226.0
2020-07-06,40509,1212.0
2020-07-07,41545,1036.0
2020-07-08,42984,1439.0
2020-07-09,44113,1129.0
2020-07-10,45565,1452.0
2020-07-11,47200,1635.0
2020-07-12,48187,987.0
2020-07-13,49250,1063.0
2020-07-14,50867,1617.0
2020-07-15,52218,1351.0
2020-07-16,54156,1938.0
2020-07-17,56102,1946.0
2020-07-18,58138,2036.0
2020-07-19,59582,1444.0
2020-07-20,60991,1409.0
2020-07-21,62357,1366.0
2020-07-22,64135,1778.0
2020-07-23,65252,1117.0
2020-07-24,66456,1204.0
2020-07-25,68281,1825.0
2020-07-26,69429,1148.0
2020-07-27,71181,1752.0
2020-07-28,72327,1146.0
2020-07-29,73534,1207.0
2020-07-30,75234,1700.0
2020-07-31,76789,1555.0
2020-08-01,78793,2004.0
2020-08-02,80153,1360.0
2020-08-03,81846,1693.0
2020-08-04,83361,1515.0
2020-08-05,85141,1780.0
2020-08-06,86423,1282.0
2020-08-07,87891,1468.0
2020-08-08,89055,1164.0
2020-08-09,89999,944.0
2020-08-10,91635,1636.0
2020-08-11,93328,1693.0
2020-08-12,95071,1743.0
2020-08-13,96459,1388.0
2020-08-14,97950,1491.0
2020-08-15,99146,1196.0
2020-08-16,100344,1198.0
2020-08-17,101223,879.0
2020-08-18,103019,1796.0
2020-08-19,105050,2031.0
2020-08-20,106065,1015.0
2020-08-21,107435,1370.0
2020-08-22,108427,992.0
2020-08-23,109149,722.0
2020-08-24,110148,999.0
2020-08-25,110999,851.0
2020-08-26,112094,1095.0
2020-08-27,113129,1035.0
2020-08-28,114409,1280.0
2020-08-29,115354,945.0
2020-08-30,115968,614.0
2020-08-31,116598,630.0
2020-09-01,117267,669.0
2020-09-02,117928,661.0
2020-09-03,118781,853.0
2020-09-04,119580,799.0
2020-09-05,120241,661.0
2020-09-06,120769,528.0
2020-09-07,121604,835.0
2020-09-08,122308,704.0
2020-09-09,123345,1037.0
2020-09-10,124205,860.0
2020-09-11,125172,967.0
2020-09-12,125982,810.0
2020-09-13,126791,809.0
2020-09-14,127619,828.0
2020-09-15,128286,667.0
2020-09-16,128872,586.0
2020-09-17,129419,547.0
2020-09-18,130051,632.0
2020-09-19,130470,419.0
2020-09-20,130676,206.0
2020-09-21,130986,310.0
2020-09-22,131453,467.0
2020-09-23,131990,537.0
2020-09-24,132618,628.0
2020-09-25,133222,604.0
2020-09-26,133592,370.0
2020-09-27,133901,309.0
2020-09-28,134223,322.0
2020-09-29,134641,418.0
2020-09-30,135311,670.0
2020-10-01,135716,405.0
2020-10-02,136219,503.0
2020-10-03,136569,350.0
2020-10-04,136868,299.0
2020-10-05,137107,239.0
2020-10-06,137468,361.0
2020-10-07,137706,238.0
2020-10-08,137969,263.0
2020-10-09,138226,257.0
2020-10-10,138463,237.0
2020-10-11,138574,111.0
2020-10-12,138695,121.0
2020-10-13,138922,227.0
2020-10-14,139141,219.0
2020-10-15,139319,178.0
2020-10-16,139562,243.0
2020-10-17,139710,148.0
2020-10-18,139771,61.0
2020-10-19,139890,119.0
2020-10-20,140037,147.0
2020-10-21,140228,191.0
2020-10-22,140445,217.0
2020-10-23,140612,167.0
2020-10-24,140779,167.0
2020-10-25,140853,74.0
2020-10-26,140952,99.0
2020-10-27,141124,172.0
2020-10-28,141321,197.0
2020-10-29,141484,163.0
2020-10-30,141631,147.0
2020-10-31,141757,126.0
2020-11-01,141833,76.0
2020-11-02,141867,34.0
2020-11-03,141936,69.0
2020-11-04,142062,126.0
2020-11-05,142201,139.0
2020-11-06,142343,142.0
2020-11-07,142427,84.0
2020-11-08,142475,48.0
2020-11-09,142561,86.0
2020-11-10,142664,103.0
2020-11-11,142776,112.0
2020-11-12,142889,113.0
2020-11-13,143069,180.0
2020-11-14,143181,112.0
2020-11-15,143246,65.0
2020-11-16,143371,125.0
2020-11-17,143473,102.0
2020-11-18,143569,96.0
2020-11-19,143756,187.0
2020-11-20,143854,98.0
2020-11-21,143922,68.0
2020-11-22,143978,56.0
2020-11-23,144034,56.0
2020-11-24,144147,113.0
2020-11-25,144276,129.0
2020-11-26,144390,114.0
2020-11-27,144494,104.0
2020-11-28,144592,98.0
2020-11-29,144622,30.0
2020-11-30,144708,86.0
2020-12-01,144810,102.0
2020-12-02,144994,184.0
2020-12-03,145186,192.0
2020-12-04,145325,139.0
2020-12-05,145492,167.0
2020-12-06,145560,68.0
2020-12-07,145657,97.0
2020-12-08,145846,189.0
2020-12-09,146060,214.0
2020-12-10,146385,325.0
2020-12-11,146697,312.0
2020-12-12,147030,333.0
2020-12-13,147150,120.0
2020-12-14,147345,195.0
2020-12-15,147716,371.0
2020-12-16,148214,498.0
2020-12-17,148665,451.0
2020-12-18,149149,484.0
2020-12-19,149770,621.0
2020-12-20,150023,253.0
2020-12-21,150385,362.0
2020-12-22,151059,674.0
2020-12-23,152064,1005.0
2020-12-24,153121,1057.0
2020-12-25,153590,469.0
2020-12-26,154349,759.0
2020-12-27,154843,494.0
2020-12-28,155594,751.0
2020-12-29,156887,1293.0
2020-12-30,158372,1485.0
2020-12-31,160124,1752.0
2021-01-01,160985,861.0
2021-01-02,162055,1070.0
2021-01-03,162661,606.0
2021-01-04,163671,1010.0
2021-01-05,165268,1597.0
2021-01-06,166981,1713.0
2021-01-07,168891,1910.0
2021-01-08,171154,2263.0
2021-01-09,172798,1644.0
2021-01-10,173896,1098.0
2021-01-11,175288,1392.0
2021-01-12,176761,1473.0
2021-01-13,178818,2057.0
2021-01-14,181016,2198.0
2021-01-15,183589,2573.0
2021-01-16,185680,2091.0
2021-01-17,187183,1503.0
2021-01-18,188733,1550.0
2021-01-19,191090,2357.0
2021-01-20,193745,2655.0
2021-01-21,196393,2648.0
2021-01-22,198257,1864.0
2021-01-23,199989,1732.0
2021-01-24,201037,1048.0
2021-01-25,202818,1781.0
2021-01-26,205208,2390.0
2021-01-27,208074,2866.0
2021-01-28,210726,2652.0
2021-01-29,213392,2666.0
2021-01-30,215397,2005.0
2021-01-31,216835,1438.0
2021-02-01,218299,1464.0
2021-02-02,220426,2127.0
2021-02-03,222447,2021.0
2021-02-04,224234,1787.0
2021-02-05,225910,1676.0
2021-02-06,227128,1218.0
2021-02-07,227967,839.0
2021-02-08,229187,1220.0
2021-02-09,230731,1544.0
2021-02-10,232502,1771.0
2021-02-11,233854,1352.0
2021-02-12,235098,1244.0
2021-02-13,236036,938.0
2021-02-14,236732,696.0
2021-02-15,237144,412.0
2021-02-16,237706,562.0
2021-02-17,238495,789.0
2021-02-18,239524,1029.0
2021-02-19,240676,1152.0
2021-02-20,241771,1095.0
2021-02-21,242292,521.0
2021-02-22,243176,884.0
2021-02-23,244380,1204.0
2021-02-24,245719,1339.0
2021-02-25,246822,1103.0
2021-02-26,247891,1069.0
2021-02-27,248547,656.0
2021-02-28,249010,463.0
2021-03-01,249767,757.0
2021-03-02,250557,790.0
2021-03-03,251391,834.0
2021-03-04,252360,969.0
2021-03-05,253297,937.0
2021-03-06,253950,653.0
2021-03-07,254273,323.0
2021-03-08,254736,463.0
2021-03-09,255621,885.0
2021-03-10,256462,841.0
2021-03-11,257240,778.0
2021-03-12,258324,1084.0
2021-03-13,259004,680.0
2021-03-14,259389,385.0
2021-03-15,260059,670.0
2021-03-16,260988,929.0
2021-03-17,262056,1068.0
2021-03-18,262941,885.0
2021-03-19,263808,867.0
2021-03-20,264411,603.0
2021-03-21,264634,223.0
2021-03-22,265207,573.0
2021-03-23,266086,879.0
2021-03-24,267059,973.0
2021-03-25,267833,774.0
2021-03-26,268711,878.0
2021-03-27,269302,591.0
2021-03-28,269628,326.0
2021-03-29,270347,719.0
2021-03-30,271419,1072.0
2021-03-31,272411,992.0
2021-04-01,273327,916.0
2021-04-02,273947,620.0
2021-04-03,274467,520.0
2021-04-04,274934,467.0
2021-04-05,275392,458.0
2021-04-06,276890,1498.0
2021-04-07,277966,1076.0
2021-04-08,279207,1241.0
2021-04-09,280649,1442.0
2021-04-10,281570,921.0
2021-04-11,282095,525.0
2021-04-12,283084,989.0
2021-04-13,284183,1099.0
2021-04-14,285291,1108.0
2021-04-15,286114,823.0
2021-04-16,287360,1246.0
2021-04-17,287360,0.0
2021-04-18,289066,1706.0
2021-04-19,290362,1296.0
2021-04-20,291675,1313.0
2021-04-21,293061,1386.0
2021-04-22,294391,1330.0
2021-04-23,295892,1501.0
2021-04-24,297185,1293.0
2021-04-25,297659,474.0
2021-04-26,298778,1119.0
2021-04-27,300258,1480.0
2021-04-28,301831,1573.0
2021-04-29,301831,0.0
2021-04-30,303732,1901.0
2021-05-01,306527,2795.0
2021-05-02,306527,0.0
2021-05-03,308984,2457.0
2021-05-04,308984,0.0
2021-05-05,310572,1588.0
2021-05-06,314190,3618.0
2021-05-07,314190,0.0
2021-05-08,317547,3357.0
2021-05-09,317547,0.0
2021-05-10,318610,1063.0
2021-05-11,320209,1599.0
2021-05-12,322578,2369.0
2021-05-13,324868,2290.0
2021-05-14,327224,2356.0
2021-05-15,329733,2509.0
2021-05-16,332567,2834.0
2021-05-17,334824,2257.0
2021-05-18,334824,0.0
2021-05-19,337441,2617.0
2021-05-20,340207,2766.0
2021-05-21,343065,2858.0
2021-05-22,346070,3005.0
2021-05-23,349653,3583.0
2021-05-24,349653,0.0
2021-05-25,355349,5696.0
2021-05-26,358562,3213.0
2021-05-27,361580,3018.0
2021-05-28,364570,2990.0
2021-05-29,366714,2144.0
2021-05-30,368474,1760.0
2021-05-31,371279,2805.0
2021-06-01,374718,3439.0
2021-06-02,378028,3310.0
2021-06-03,380457,2429.0
2021-06-04,383457,3000.0
2021-06-05,385734,2277.0
2021-06-06,387162,1428.0
2021-06-07,387162,0.0
2021-06-08,392975,5813.0
2021-06-09,392975,0.0
2021-06-10,400047,7072.0
2021-06-11,400047,0.0
2021-06-12,405347,5300.0
2021-06-13,406954,1607.0
2021-06-14,409106,2152.0
2021-06-15,411677,2571.0
2021-06-16,414513,2836.0
2021-06-17,417195,2682.0
2021-06-18,417195,0.0
2021-06-19,420961,3766.0
2021-06-20,422047,1086.0
2021-06-21,422811,764.0
2021-06-22,424478,1667.0
2021-06-23,426748,2270.0
2021-06-24,429178,2430.0
2021-06-25,431360,2182.0
2021-06-26,433013,1653.0
2021-06-27,433935,922.0
2021-06-28,435568,1633.0
2021-06-29,437623,2055.0
2021-06-30,439624,2001.0
2021-07-01,441286,1662.0
2021-07-02,442884,1598.0
2021-07-03,444090,1206.0
2021-07-04,444968,878.0
2021-07-05,446362,1394.0
2021-07-06,448213,1851.0
2021-07-07,449687,1474.0
2021-07-08,451224,1537.0
2021-07-09,451224,0.0
2021-07-10,453595,2371.0
2021-07-11,454241,646.0
2021-07-12,455436,1195.0
2021-07-13,456815,1379.0
2021-07-14,456815,0.0
2021-07-15,459579,2764.0
2021-07-16,459579,0.0
2021-07-17,461714,2135.0
2021-07-18,462154,440.0
2021-07-19,463125,971.0
2021-07-20,463125,0.0
2021-07-21,465351,2226.0
2021-07-22,466318,967.0
2021-07-23,467343,1025.0
2021-07-24,467975,632.0
2021-07-25,468423,448.0
2021-07-26,468423,0.0
2021-07-27,470024,1601.0
2021-07-28,470929,905.0
2021-07-29,471958,1029.0
2021-07-30,471958,0.0
2021-07-31,473506,1548.0
2021-08-01,473899,393.0
2021-08-02,474538,639.0
2021-08-03,475265,727.0
2021-08-04,476097,832.0
2021-08-05,476795,698.0
2021-08-06,476795,0.0
2021-08-07,477262,467.0
2021-08-08,477696,434.0
2021-08-09,478671,975.0
2021-08-10,478671,0.0
2021-08-11,480229,1558.0
2021-08-12,480229,0.0
2021-08-13,481631,1402.0
2021-08-14,481631,0.0
2021-08-15,482428,797.0
2021-08-16,482428,0.0
2021-08-17,483731,1303.0
2021-08-18,484446,715.0
2021-08-19,484446,0.0
2021-08-20,485184,738.0
2021-08-21,486394,1210.0
2021-08-22,486643,249.0
2021-08-23,487131,488.0
2021-08-24,487721,590.0
2021-08-25,488403,682.0
2021-08-26,488933,530.0
2021-08-27,488933,0.0
2021-08-28,489802,869.0
2021-08-29,490056,254.0
2021-08-30,490467,411.0
2021-08-31,490879,412.0
2021-09-01,491340,461.0
2021-09-02,491759,419.0
2021-09-03,491759,0.0
2021-09-04,492509,750.0
2021-09-05,492680,171.0
2021-09-06,492680,0.0
2021-09-07,493115,435.0
2021-09-08,493518,403.0
2021-09-09,493914,396.0
2021-09-10,494293,379.0
2021-09-11,494664,371.0
2021-09-12,495035,371.0
2021-09-13,495035,0.0
2021-09-14,495612,577.0
2021-09-15,496032,420.0
2021-09-16,496032,0.0
2021-09-17,496700,668.0
2021-09-18,496950,250.0
2021-09-19,497100,150.0
2021-09-20,497386,286.0
2021-09-21,497676,290.0
2021-09-22,497984,308.0
2021-09-23,498331,347.0
2021-09-24,498595,264.0
2021-09-25,498790,195.0
2021-09-26,498895,105.0
2021-09-27,499202,307.0
2021-09-28,499648,446.0
2021-09-29,500090,442.0
2021-09-30,500445,355.0
2021-10-01,500823,378.0
2021-10-02,500823,0.0
2021-10-03,501179,356.0
2021-10-04,501616,437.0
2021-10-05,502047,431.0
2021-10-06,502550,503.0
2021-10-07,502550,0.0
2021-10-08,503022,472.0
2021-10-09,503432,410.0
2021-10-10,503735,303.0
2021-10-11,504121,386.0
2021-10-12,504601,480.0
2021-10-13,505157,556.0
2021-10-14,505157,0.0
2021-10-15,506150,993.0
2021-10-16,506150,0.0
2021-10-17,506654,504.0
2021-10-18,507134,480.0
2021-10-19,507134,0.0
2021-10-20,508166,1032.0
2021-10-21,508702,536.0
2021-10-22,509276,574.0
2021-10-23,509709,433.0
2021-10-24,509919,210.0
2021-10-25,509919,0.0
2021-10-26,510470,551.0
2021-10-27,511854,1384.0
2021-10-28,511854,0.0
2021-10-29,512460,606.0
2021-10-30,513584,1124.0
2021-10-31,513584,0.0
2021-11-01,513810,226.0
2021-11-02,513810,0.0
2021-11-03,514679,869.0
2021-11-04,515373,694.0
2021-11-05,517229,1856.0
2021-11-06,517229,0.0
2021-11-07,517902,673.0
2021-11-08,518266,364.0
2021-11-09,518870,604.0
2021-11-10,519669,799.0
2021-11-11,521518,1849.0
2021-11-12,522530,1012.0
2021-11-13,522530,0.0
2021-11-14,523485,955.0
2021-11-15,524261,776.0
2021-11-16,525187,926.0
2021-11-17,526306,1119.0
2021-11-18,527380,1074.0
2021-11-19,527380,0.0
2021-11-20,528407,1027.0
2021-11-21,529075,668.0
2021-11-22,530369,1294.0
2021-11-23,531428,1059.0
2021-11-24,531428,0.0
2021-11-25,533756,2328.0
2021-11-26,535115,1359.0
2021-11-27,535115,0.0
2021-11-28,536472,1357.0
2021-11-29,536472,0.0
2021-11-30,537559,1087.0
2021-12-01,538647,1088.0
2021-12-02,539762,1115.0
2021-12-03,540869,1107.0
2021-12-04,542859,1990.0
2021-12-05,543390,531.0
2021-12-06,544666,1276.0
2021-12-07,546155,1489.0
2021-12-08,546155,0.0
2021-12-09,547892,1737.0
2021-12-10,549638,1746.0
2021-12-11,551516,1878.0
2021-12-12,553108,1592.0
2021-12-13,553108,0.0
2021-12-14,554999,1891.0
2021-12-15,556765,1766.0
2021-12-16,558565,1800.0
2021-12-17,560684,2119.0
2021-12-18,563858,3174.0
2021-12-19,564747,889.0
2021-12-20,564747,0.0
2021-12-21,568967,4220.0
2021-12-22,568967,0.0
2021-12-23,570876,1909.0
2021-12-24,575247,4371.0
2021-12-25,575247,0.0
2021-12-26,576602,1355.0
2021-12-27,577808,1206.0
2021-12-28,580690,2882.0
2021-12-29,585624,4934.0
2021-12-30,591773,6149.0
2021-12-31,599753,7980.0
2022-01-01,599753,0.0
2022-01-02,611031,11278.0
2022-01-03,622312,11281.0
2022-01-04,622312,0.0
2022-01-05,631554,9242.0
2022-01-06,641817,10263.0
2022-01-07,652819,11002.0
2022-01-08,671832,19013.0
2022-01-09,677166,5334.0
2022-01-10,686023,8857.0
2022-01-11,697236,11213.0
2022-01-12,711299,14063.0
2022-01-13,711299,0.0
2022-01-14,725459,14160.0
2022-01-15,725459,0.0
2022-01-16,749070,23611.0
2022-01-17,754335,5265.0
2022-01-18,763392,9057.0
2022-01-19,774227,10835.0
2022-01-20,795087,20860.0
2022-01-21,804677,9590.0
2022-01-22,804677,0.0
2022-01-23,804677,0.0
2022-01-24,820583,15906.0
2022-01-25,828232,7649.0
2022-01-26,835170,6938.0
2022-01-27,841757,6587.0
2022-01-28,841757,0.0
2022-01-29,847180,5423.0
2022-01-30,852280,5100.0
2022-01-31,855705,3425.0
2022-02-01,859530,3825.0
2022-02-02,863675,4145.0
2022-02-03,867071,3396.0
2022-02-04,867071,0.0
2022-02-05,871749,4678.0
2022-02-06,871749,0.0
2022-02-07,874906,3157.0
2022-02-08,874906,0.0
2022-02-09,878922,4016.0
2022-02-10,878922,0.0
2022-02-11,880891,1969.0
2022-02-12,882649,1758.0
2022-02-13,883382,733.0
2022-02-14,885004,1622.0
2022-02-15,886108,1104.0
2022-02-16,887089,981.0
2022-02-17,887089,0.0
2022-02-18,888175,1086.0
2022-02-19,889044,869.0
2022-02-20,889511,467.0
2022-02-21,890420,909.0
2022-02-22,891112,692.0
2022-02-23,891851,739.0
