Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,1047143.0000000001,68767.59999999974,0.57,178170.59999999998,9377.400000000023
2021-01-11,3.57,1115910.5999999999,68767.59999999974,0.6,187548.0,9377.400000000023
2021-01-12,3.87,1209684.5999999999,93774.0,0.63,196925.4,9377.399999999994
2021-01-13,4.28,1337842.4000000001,128157.80000000028,0.64,200051.2,3125.8000000000175
2021-01-14,4.74,1481629.2000000002,143786.80000000005,0.65,203177.00000000003,3125.8000000000175
2021-01-15,5.24,1637919.2,156289.99999999977,0.66,206302.8,3125.7999999999593
2021-01-16,5.68,1775454.4,137535.19999999995,0.66,206302.8,0.0
2021-01-17,5.96,1862976.8,87522.40000000014,0.66,206302.8,0.0
2021-01-18,6.26,1956750.8,93774.0,0.67,209428.6,3125.8000000000175
2021-01-19,6.76,2113040.8,156289.99999999977,0.68,212554.40000000002,3125.8000000000175
2021-01-20,7.29,2278708.2,165667.40000000037,0.68,212554.40000000002,0.0
2021-01-21,7.89,2466256.1999999997,187547.99999999953,0.68,212554.40000000002,0.0
2021-01-22,8.59,2685062.2,218806.00000000047,0.69,215680.19999999998,3125.7999999999593
2021-01-23,9.31,2910119.8000000003,225057.6000000001,0.69,215680.19999999998,0.0
2021-01-24,9.64,3013271.2,103151.3999999999,0.69,215680.19999999998,0.0
2021-01-25,10.05,3141429.0,128157.79999999981,0.69,215680.19999999998,0.0
2021-01-26,10.5,3282090.0,140661.0,0.7,218805.99999999997,3125.7999999999884
2021-01-27,10.96,3425876.8000000003,143786.80000000028,0.7,218805.99999999997,0.0
2021-01-28,11.57,3616550.6,190673.7999999998,0.7,218805.99999999997,0.0
2021-01-29,12.28,3838482.4,221931.7999999998,0.7,218805.99999999997,0.0
2021-01-30,13.16,4113552.8,275070.3999999999,0.72,225057.6,6251.600000000035
2021-01-31,13.63,4260465.4,146912.60000000056,0.72,225057.6,0.0
2021-02-01,14.14,4419881.2,159415.7999999998,0.73,228183.4,3125.7999999999884
2021-02-02,14.69,4591800.2,171919.0,0.73,228183.4,0.0
2021-02-03,15.38,4807480.4,215680.2000000002,0.74,231309.2,3125.8000000000175
2021-02-04,16.08,5026286.399999999,218805.99999999907,0.74,231309.2,0.0
2021-02-05,16.81,5254469.8,228183.40000000037,0.75,234435.0,3125.7999999999884
2021-02-06,17.62,5507659.600000001,253189.80000000075,0.75,234435.0,0.0
2021-02-07,18.02,5632691.6,125031.99999999907,0.75,234435.0,0.0
2021-02-08,18.54,5795233.199999999,162541.59999999963,0.76,237560.8,3125.7999999999884
2021-02-09,19.15,5985906.999999999,190673.7999999998,0.76,237560.8,0.0
2021-02-10,19.81,6192209.8,206302.80000000075,0.77,240686.6,3125.8000000000175
2021-02-11,20.54,6420393.2,228183.40000000037,0.78,243812.40000000002,3125.8000000000175
2021-02-12,21.34,6670457.2,250064.0,0.78,243812.40000000002,0.0
2021-02-13,22.08,6901766.399999999,231309.19999999925,0.79,246938.2,3125.7999999999884
