Day,one_dose_daily,two_dose_daily
2020-12-27,7293.533333333333,0.0
2020-12-28,7293.533333333333,0.0
2020-12-29,7293.533333333333,0.0
2020-12-30,7293.533333333336,0.0
2020-12-31,7293.533333333329,0.0
2021-01-01,7293.53333333334,0.0
2021-01-02,7293.533333333333,0.0
2021-01-03,1250.3199999999997,0.0
2021-01-04,1250.3199999999997,0.0
2021-01-05,1250.3199999999924,0.0
2021-01-06,1250.3199999999997,0.0
2021-01-07,1250.320000000007,0.0
2021-01-08,1250.3199999999924,0.0
2021-01-09,1250.320000000007,0.0
2021-01-10,1250.3199999999997,0.0
2021-01-11,1250.3199999999924,0.0
2021-01-12,1250.320000000007,0.0
2021-01-13,4626.184000000001,0.0
2021-01-14,4626.184000000001,0.0
2021-01-15,4626.183999999987,0.0
2021-01-16,4626.184000000008,0.0
2021-01-17,4626.184000000008,0.0
2021-01-18,4626.183999999994,0.0
2021-01-19,4626.183999999979,0.0
2021-01-20,4626.184000000023,0.0
2021-01-21,4626.184000000008,0.0
2021-01-22,4626.183999999979,0.0
2021-01-23,4626.184000000008,0.0
2021-01-24,4626.184000000008,0.0
2021-01-25,4626.183999999994,0.0
2021-01-26,4626.183999999994,0.0
2021-01-27,4626.184000000008,0.0
2021-01-28,4626.183999999994,0.0
2021-01-29,4626.183999999994,0.0
2021-01-30,4626.184000000008,0.0
2021-01-31,4626.183999999979,0.0
2021-02-01,4626.1840000000375,0.0
2021-02-02,4626.183999999979,0.0
2021-02-03,4626.1840000000375,0.0
2021-02-04,4626.18399999995,0.0
2021-02-05,4626.184000000008,0.0
2021-02-06,4626.1840000000375,0.0
2021-02-07,4626.18399999995,0.0
2021-02-08,4626.184000000008,0.0
2021-02-09,4626.1840000000375,0.0
2021-02-10,4626.18399999995,0.0
2021-02-11,4626.184000000008,0.0
2021-02-12,4626.1840000000375,0.0
2021-02-13,4626.18399999995,0.0
2021-02-14,4626.1840000000375,0.0
2021-02-15,4626.184000000008,0.0
2021-02-16,4626.18399999995,0.0
2021-02-17,4626.184000000067,0.0
2021-02-18,4626.183999999979,0.0
2021-02-19,4626.18399999995,0.0
2021-02-20,4626.184000000067,0.0
2021-02-21,4626.183999999979,0.0
2021-02-22,4626.183999999979,0.0
2021-02-23,4626.1840000000375,0.0
2021-02-24,4626.18399999995,0.0
2021-02-25,4626.184000000008,0.0
2021-02-26,4626.184000000008,0.0
2021-02-27,4626.184000000008,0.0
2021-02-28,4626.184000000008,0.0
2021-03-01,4626.184000000008,0.0
2021-03-02,4626.18399999995,0.0
2021-03-03,4626.184000000008,2604.8333333333285
2021-03-04,3646.766666666663,2604.8333333333285
2021-03-05,3646.766666666721,2604.8333333333285
2021-03-06,3646.766666666663,2604.8333333333503
2021-03-07,3646.766666666663,2604.8333333333285
2021-03-08,3646.766666666663,2604.8333333333285
2021-03-09,3646.7666666666046,2604.8333333333285
2021-03-10,0.0,0.0
2021-03-11,0.0,0.0
2021-03-12,0.0,0.0
2021-03-13,0.0,0.0
2021-03-14,0.0,0.0
2021-03-15,0.0,0.0
2021-03-16,0.0,0.0
2021-03-17,0.0,0.0
2021-03-18,0.0,0.0
2021-03-19,0.0,0.0
2021-03-20,0.0,0.0
2021-03-21,0.0,0.0
2021-03-22,0.0,0.0
2021-03-23,312.5800000000745,0.0
2021-03-24,312.5799999999581,0.0
2021-03-25,312.5800000000163,0.0
2021-03-26,312.5799999999581,0.0
2021-03-27,312.5800000000745,0.0
2021-03-28,312.5799999999581,0.0
2021-03-29,312.5800000000163,0.0
2021-03-30,312.5799999999581,0.0
2021-03-31,312.5800000000745,0.0
2021-04-01,312.5799999999581,0.0
2021-04-02,1339.6285714285332,1562.9000000000087
2021-04-03,1339.6285714286496,1562.9000000000087
2021-04-04,1339.6285714285332,1562.8999999999796
2021-04-05,1339.6285714285332,1562.9000000000087
2021-04-06,1339.6285714285914,1562.9000000000087
2021-04-07,1339.6285714286496,1562.8999999999942
2021-04-08,1339.6285714285332,1562.8999999999942
2021-04-09,1339.6285714285332,1562.9000000000087
2021-04-10,1339.6285714285914,1562.9000000000087
2021-04-11,1339.6285714285914,1562.899999999965
2021-04-12,1339.6285714285332,1562.9000000000087
2021-04-13,1339.6285714285914,1562.9000000000087
2021-04-14,1339.6285714285914,1562.8999999999942
2021-04-15,1339.6285714285332,1562.9000000000087
2021-04-16,1136.6545454545412,5114.94545454545
2021-04-17,1136.6545454545412,5114.94545454545
2021-04-18,1136.6545454546576,5114.94545454545
2021-04-19,1136.6545454545412,5114.94545454545
2021-04-20,1136.6545454545412,5114.945454545465
2021-04-21,1136.6545454544248,5114.945454545465
2021-04-22,1136.6545454545994,5114.945454545465
2021-04-23,1136.6545454545412,5114.945454545436
