Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,7399915.5,485964.5999999987,0.57,1259090.0999999999,66267.90000000014
2021-01-11,3.57,7885880.099999999,485964.5999999987,0.6,1325358.0,66267.90000000014
2021-01-12,3.87,8548559.1,662679.0000000009,0.63,1391625.9,66267.8999999999
2021-01-13,4.28,9454220.4,905661.3000000007,0.64,1413715.2,22089.300000000047
2021-01-14,4.74,10470328.200000001,1016107.8000000007,0.65,1435804.5000000002,22089.30000000028
2021-01-15,5.24,11574793.200000001,1104465.0,0.66,1457893.8,22089.299999999814
2021-01-16,5.68,12546722.399999999,971929.1999999974,0.66,1457893.8,0.0
2021-01-17,5.96,13165222.8,618500.4000000022,0.66,1457893.8,0.0
2021-01-18,6.26,13827901.8,662679.0,0.67,1479983.1,22089.300000000047
2021-01-19,6.76,14932366.799999999,1104464.9999999981,0.68,1502072.4000000001,22089.300000000047
2021-01-20,7.29,16103099.700000001,1170732.9000000022,0.68,1502072.4000000001,0.0
2021-01-21,7.89,17428457.7,1325357.9999999981,0.68,1502072.4000000001,0.0
2021-01-22,8.59,18974708.7,1546251.0,0.69,1524161.7,22089.299999999814
2021-01-23,9.31,20565138.3,1590429.6000000015,0.69,1524161.7,0.0
2021-01-24,9.64,21294085.2,728946.8999999985,0.69,1524161.7,0.0
2021-01-25,10.05,22199746.5,905661.3000000007,0.69,1524161.7,0.0
2021-01-26,10.5,23193765.0,994018.5,0.7,1546250.9999999998,22089.299999999814
2021-01-27,10.96,24209872.8,1016107.8000000007,0.7,1546250.9999999998,0.0
2021-01-28,11.57,25557320.099999998,1347447.299999997,0.7,1546250.9999999998,0.0
2021-01-29,12.28,27125660.4,1568340.3000000007,0.7,1546250.9999999998,0.0
2021-01-30,13.16,29069518.799999997,1943858.3999999985,0.72,1590429.5999999999,44178.60000000009
2021-01-31,13.63,30107715.900000002,1038197.1000000052,0.72,1590429.5999999999,0.0
2021-02-01,14.14,31234270.2,1126554.299999997,0.73,1612518.9,22089.300000000047
2021-02-02,14.69,32449181.7,1214911.5,0.73,1612518.9,0.0
2021-02-03,15.38,33973343.400000006,1524161.7000000067,0.74,1634608.2000000002,22089.30000000028
2021-02-04,16.08,35519594.39999999,1546250.999999985,0.74,1634608.2000000002,0.0
2021-02-05,16.81,37132113.3,1612518.900000006,0.75,1656697.5,22089.299999999814
2021-02-06,17.62,38921346.6,1789233.3000000045,0.75,1656697.5,0.0
2021-02-07,18.02,39804918.6,883572.0,0.75,1656697.5,0.0
2021-02-08,18.54,40953562.199999996,1148643.599999994,0.76,1678786.8,22089.300000000047
