year_week,red
2020-07,1.13545
2020-08,1.06055873015873
2020-09,1.0445396825396824
2020-10,1.1128126984126985
2020-11,1.0684047619047619
2020-12,0.6082841269841269
2020-13,0.1297
2020-14,0.1289650793650794
2020-15,0.10871746031746031
2020-16,0.11976666666666667
2020-17,0.12589047619047616
2020-18,0.12712698412698414
2020-19,0.3961476190476191
2020-20,0.4341857142857143
2020-21,0.46488730158730157
2020-22,0.4706603174603175
2020-23,0.5579174603174604
2020-24,0.5785761904761905
2020-25,0.5902904761904761
2020-26,0.6097190476190476
2020-27,0.6364904761904763
2020-28,0.6475174603174604
2020-29,0.6754015873015874
2020-30,0.6644746031746033
2020-31,0.6154190476190475
2020-32,0.6362015873015874
2020-33,0.6963238095238095
2020-34,0.6510785714285713
2020-35,0.6049107142857144
2020-36,0.535407142857143
2020-37,0.6241293650793651
2020-38,0.7452952380952381
2020-39,0.695342857142857
2020-40,0.7331444444444445
2020-41,0.752531746031746
2020-42,0.7959222222222222
2020-43,0.8242253968253969
2020-44,0.8506317460317459
2020-45,0.8529587301587301
2020-46,0.8437968253968254
2020-47,0.8573238095238096
2020-48,0.8749444444444443
2020-49,0.9572380952380952
2020-50,0.9827222222222222
2020-51,0.9000936507936509
2020-52,0.719504761904762
2020-53,0.6484142857142857
2021-01,0.7045873015873015
2021-02,0.5690269841269842
2021-03,0.20559523809523808
2021-04,0.17813968253968257
2021-05,0.16072063492063496
2021-06,0.4029015873015873
2021-07,0.4053777777777778
2021-08,0.5115031746031746
2021-09,0.5405857142857143
2021-10,0.5782571428571429
2021-11,0.6520873015873017
2021-12,0.7221492063492063
2021-13,0.7091222222222221
2021-14,0.6522015873015874
2021-15,0.8372936507936508
2021-16,0.881320634920635
2021-17,0.9828238095238097
2021-18,0.963993650793651
2021-19,0.9433015873015872
2021-20,1.0644380952380954
2021-21,1.168626984126984
2021-22,1.2732555555555554
2021-23,1.2799444444444443
2021-24,1.1456730158730157
2021-25,0.8768111111111111
2021-26,0.702404761904762
2021-27,0.6136333333333334
2021-28,0.5808825396825396
2021-29,0.20513333333333333
2021-30,0.2603317460317461
2021-31,0.7300095238095239
2021-32,0.9156539682539683
2021-33,1.003188888888889
2021-34,1.1275349206349206
2021-35,1.1995126984126985
2021-36,1.2121825396825396
2021-37,1.2097285714285715
2021-38,1.2906650793650793
2021-39,1.3490095238095239
2021-40,1.4295079365079368
2021-41,1.3829444444444445
2021-42,1.3650174603174605
2021-43,1.4316825396825397
2021-44,1.4513031746031746
2021-45,1.4443285714285714
2021-46,1.4545396825396824
2021-47,1.5114619047619047
2021-48,1.5408857142857142
2021-49,1.5384253968253965
2021-50,1.4956174603174606
2021-51,1.2656476190476191
2021-52,1.18866
