Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,615897.5,40446.99999999988,0.57,104794.49999999999,5515.500000000015
2021-01-11,3.57,656344.4999999999,40446.99999999988,0.6,110310.0,5515.500000000015
2021-01-12,3.87,711499.5,55155.00000000012,0.63,115825.5,5515.5
2021-01-13,4.28,786878.0000000001,75378.50000000012,0.64,117664.0,1838.5
2021-01-14,4.74,871449.0000000001,84571.0,0.65,119502.50000000001,1838.5000000000146
2021-01-15,5.24,963374.0,91924.99999999988,0.66,121341.0,1838.4999999999854
2021-01-16,5.68,1044267.9999999999,80893.99999999988,0.66,121341.0,0.0
2021-01-17,5.96,1095746.0,51478.00000000012,0.66,121341.0,0.0
2021-01-18,6.26,1150901.0,55155.0,0.67,123179.5,1838.5
2021-01-19,6.76,1242825.9999999998,91924.99999999977,0.68,125018.00000000001,1838.5000000000146
2021-01-20,7.29,1340266.5000000002,97440.50000000047,0.68,125018.00000000001,0.0
2021-01-21,7.89,1450576.5,110309.99999999977,0.68,125018.00000000001,0.0
2021-01-22,8.59,1579271.5,128695.0,0.69,126856.5,1838.4999999999854
2021-01-23,9.31,1711643.5,132372.0,0.69,126856.5,0.0
2021-01-24,9.64,1772314.0,60670.5,0.69,126856.5,0.0
2021-01-25,10.05,1847692.5,75378.5,0.69,126856.5,0.0
2021-01-26,10.5,1930425.0,82732.5,0.7,128694.99999999999,1838.4999999999854
2021-01-27,10.96,2014996.0,84571.0,0.7,128694.99999999999,0.0
2021-01-28,11.57,2127144.5,112148.5,0.7,128694.99999999999,0.0
2021-01-29,12.28,2257678.0,130533.5,0.7,128694.99999999999,0.0
2021-01-30,13.16,2419466.0,161788.0,0.72,132372.0,3677.0000000000146
2021-01-31,13.63,2505875.5,86409.5,0.72,132372.0,0.0
2021-02-01,14.14,2599639.0,93763.5,0.73,134210.5,1838.5
2021-02-02,14.69,2700756.5,101117.5,0.73,134210.5,0.0
