date,cumulative,daily
2020-06-12,1422,45.0
2020-06-13,1484,62.0
2020-06-14,1575,91.0
2020-06-15,1672,97.0
2020-06-16,1766,94.0
2020-06-17,1850,84.0
2020-06-18,1938,88.0
2020-06-19,2017,79.0
2020-06-20,2106,89.0
2020-06-21,2193,87.0
2020-06-22,2278,85.0
2020-06-23,2365,87.0
2020-06-24,2450,85.0
2020-06-25,2533,83.0
2020-06-26,2620,87.0
2020-06-27,2708,88.0
2020-06-28,2789,81.0
2020-06-29,2872,83.0
2020-06-30,2953,81.0
2020-07-01,3034,81.0
2020-07-02,3120,86.0
2020-07-03,3201,81.0
2020-07-04,3280,79.0
2020-07-05,3343,63.0
2020-07-06,3422,79.0
2020-07-07,3489,67.0
2020-07-08,3564,75.0
2020-07-09,3617,53.0
2020-07-10,3702,85.0
2020-07-11,3769,67.0
2020-07-12,3858,89.0
2020-07-13,3935,77.0
2020-07-14,4008,73.0
2020-07-15,4067,59.0
2020-07-16,4120,53.0
2020-07-17,4188,68.0
2020-07-18,4251,63.0
2020-07-19,4302,51.0
2020-07-20,4352,50.0
2020-07-21,4399,47.0
2020-07-22,4440,41.0
2020-07-23,4480,40.0
2020-07-24,4518,38.0
2020-07-25,4558,40.0
2020-07-26,4606,48.0
2020-07-27,4652,46.0
2020-07-28,4691,39.0
2020-07-29,4728,37.0
2020-07-30,4774,46.0
2020-07-31,4805,31.0
2020-08-01,4834,29.0
2020-08-02,4865,31.0
2020-08-03,4888,23.0
2020-08-04,4912,24.0
2020-08-05,4930,18.0
2020-08-06,4951,21.0
2020-08-07,4971,20.0
2020-08-08,4992,21.0
2020-08-09,5009,17.0
2020-08-10,5035,26.0
2020-08-11,5059,24.0
2020-08-12,5085,26.0
2020-08-13,5107,22.0
2020-08-14,5124,17.0
2020-08-15,5141,17.0
2020-08-16,5160,19.0
2020-08-17,5173,13.0
2020-08-18,5184,11.0
2020-08-19,5197,13.0
2020-08-20,5212,15.0
2020-08-21,5231,19.0
2020-08-22,5243,12.0
2020-08-23,5262,19.0
2020-08-24,5280,18.0
2020-08-25,5298,18.0
2020-08-26,5317,19.0
2020-08-27,5342,25.0
2020-08-28,5362,20.0
2020-08-29,5376,14.0
2020-08-30,5399,23.0
2020-08-31,5421,22.0
2020-09-01,5440,19.0
2020-09-02,5461,21.0
2020-09-03,5479,18.0
2020-09-04,5495,16.0
2020-09-05,5511,16.0
2020-09-06,5530,19.0
2020-09-07,5541,11.0
2020-09-08,5560,19.0
2020-09-09,5577,17.0
2020-09-10,5590,13.0
2020-09-11,5607,17.0
2020-09-12,5627,20.0
2020-09-13,5648,21.0
2020-09-14,5661,13.0
2020-09-15,5679,18.0
2020-09-16,5696,17.0
2020-09-17,5715,19.0
2020-09-18,5733,18.0
2020-09-19,5750,17.0
2020-09-20,5770,20.0
2020-09-21,5787,17.0
2020-09-22,5806,19.0
2020-09-23,5822,16.0
2020-09-24,5835,13.0
2020-09-25,5853,18.0
2020-09-26,5869,16.0
2020-09-27,5883,14.0
2020-09-28,5901,18.0
2020-09-29,5914,13.0
2020-09-30,5930,16.0
2020-10-01,5946,16.0
2020-10-02,5956,10.0
2020-10-03,5970,14.0
2020-10-04,5981,11.0
2020-10-05,5990,9.0
2020-10-06,6001,11.0
2020-10-07,6010,9.0
2020-10-08,6017,7.0
2020-10-09,6029,12.0
2020-10-10,6040,11.0
2020-10-11,6052,12.0
2020-10-12,6062,10.0
2020-10-13,6071,9.0
2020-10-14,6077,6.0
2020-10-15,6088,11.0
2020-10-16,6099,11.0
2020-10-17,6109,10.0
2020-10-18,6120,11.0
2020-10-19,6130,10.0
2020-10-20,6142,12.0
2020-10-21,6155,13.0
2020-10-22,6166,11.0
2020-10-23,6176,10.0
2020-10-24,6187,11.0
2020-10-25,6199,12.0
2020-10-26,6211,12.0
2020-10-27,6222,11.0
2020-10-28,6234,12.0
2020-10-29,6247,13.0
2020-10-30,6258,11.0
2020-10-31,6266,8.0
2020-11-01,6278,12.0
2020-11-02,6291,13.0
2020-11-03,6305,14.0
2020-11-04,6318,13.0
2020-11-05,6329,11.0
2020-11-06,6343,14.0
2020-11-07,6355,12.0
2020-11-08,6368,13.0
2020-11-09,6380,12.0
2020-11-10,6394,14.0
2020-11-11,6405,11.0
2020-11-12,6417,12.0
2020-11-13,6429,12.0
2020-11-14,6442,13.0
2020-11-15,6453,11.0
2020-11-16,6465,12.0
2020-11-17,6481,16.0
2020-11-18,6495,14.0
2020-11-19,6508,13.0
2020-11-20,6521,13.0
2020-11-21,6535,14.0
2020-11-22,6548,13.0
2020-11-23,6560,12.0
2020-11-24,6573,13.0
2020-11-25,6585,12.0
2020-11-26,6596,11.0
2020-11-27,6608,12.0
2020-11-28,6621,13.0
2020-11-29,6636,15.0
2020-11-30,6650,14.0
2020-12-01,6666,16.0
2020-12-02,6694,28.0
2020-12-03,6713,19.0
2020-12-04,6732,19.0
2020-12-05,6750,18.0
2020-12-06,6771,21.0
2020-12-07,6790,19.0
2020-12-08,6813,23.0
2020-12-09,6832,19.0
2020-12-10,6854,22.0
2020-12-11,6877,23.0
2020-12-12,6898,21.0
2020-12-13,6920,22.0
2020-12-14,6943,23.0
2020-12-15,6966,23.0
2020-12-16,6990,24.0
2020-12-17,7015,25.0
2020-12-18,7041,26.0
2020-12-19,7069,28.0
2020-12-20,7098,29.0
2020-12-21,7130,32.0
2020-12-22,7167,37.0
2020-12-23,7209,42.0
2020-12-24,7260,51.0
2020-12-25,7309,49.0
2020-12-26,7352,43.0
2020-12-27,7405,53.0
2020-12-28,7466,61.0
2020-12-29,7520,54.0
2020-12-30,7576,56.0
2020-12-31,7631,55.0
2021-01-01,7687,56.0
2021-01-02,7741,54.0
2021-01-03,7805,64.0
2021-01-04,7863,58.0
2021-01-05,7918,55.0
2021-01-06,7975,57.0
2021-01-07,8029,54.0
2021-01-08,8085,56.0
2021-01-09,8142,57.0
2021-01-10,8197,55.0
2021-01-11,8249,52.0
2021-01-12,8304,55.0
2021-01-13,8362,58.0
2021-01-14,8421,59.0
2021-01-15,8473,52.0
2021-01-16,8527,54.0
2021-01-17,8583,56.0
2021-01-18,8638,55.0
2021-01-19,8696,58.0
2021-01-20,8747,51.0
2021-01-21,8801,54.0
2021-01-22,8853,52.0
2021-01-23,8902,49.0
2021-01-24,8959,57.0
2021-01-25,9012,53.0
2021-01-26,9067,55.0
2021-01-27,9115,48.0
2021-01-28,9169,54.0
2021-01-29,9217,48.0
2021-01-30,9263,46.0
2021-01-31,9316,53.0
2021-02-01,9360,44.0
2021-02-02,9407,47.0
2021-02-03,9460,53.0
2021-02-04,9512,52.0
2021-02-05,9560,48.0
2021-02-06,9604,44.0
2021-02-07,9651,47.0
2021-02-08,9699,48.0
2021-02-09,9751,52.0
2021-02-10,9804,53.0
2021-02-11,9857,53.0
2021-02-12,9899,42.0
2021-02-13,9935,36.0
2021-02-14,9994,59.0
2021-02-15,10050,56.0
2021-02-16,10101,51.0
2021-02-17,10150,49.0
2021-02-18,10201,51.0
2021-02-19,10250,49.0
2021-02-20,10298,48.0
2021-02-21,10353,55.0
2021-02-22,10404,51.0
2021-02-23,10443,39.0
2021-02-24,10495,52.0
2021-02-25,10541,46.0
2021-02-26,10590,49.0
2021-02-27,10639,49.0
2021-02-28,10688,49.0
2021-03-01,10736,48.0
2021-03-02,10778,42.0
2021-03-03,10822,44.0
2021-03-04,10871,49.0
2021-03-05,10916,45.0
2021-03-06,10954,38.0
2021-03-07,10995,41.0
2021-03-08,11038,43.0
2021-03-09,11082,44.0
2021-03-10,11128,46.0
2021-03-11,11169,41.0
2021-03-12,11214,45.0
2021-03-13,11256,42.0
2021-03-14,11300,44.0
2021-03-15,11340,40.0
2021-03-16,11384,44.0
2021-03-17,11431,47.0
2021-03-18,11472,41.0
2021-03-19,11512,40.0
2021-03-20,11557,45.0
2021-03-21,11598,41.0
2021-03-22,11637,39.0
2021-03-23,11680,43.0
2021-03-24,11720,40.0
2021-03-25,11768,48.0
2021-03-26,11804,36.0
2021-03-27,11845,41.0
2021-03-28,11882,37.0
2021-03-29,11914,32.0
2021-03-30,11956,42.0
2021-03-31,11995,39.0
2021-04-01,12041,46.0
2021-04-02,12084,43.0
2021-04-03,12123,39.0
2021-04-04,12163,40.0
2021-04-05,12210,47.0
2021-04-06,12253,43.0
2021-04-07,12290,37.0
2021-04-08,12323,33.0
2021-04-09,12362,39.0
2021-04-10,12405,43.0
2021-04-11,12445,40.0
2021-04-12,12487,42.0
2021-04-13,12526,39.0
2021-04-14,12570,44.0
2021-04-15,12611,41.0
2021-04-16,12653,42.0
2021-04-17,12694,41.0
2021-04-18,12738,44.0
2021-04-19,12778,40.0
2021-04-20,12820,42.0
2021-04-21,12866,46.0
2021-04-22,12914,48.0
2021-04-23,12959,45.0
2021-04-24,12998,39.0
2021-04-25,13049,51.0
2021-04-26,13107,58.0
2021-04-27,13168,61.0
2021-04-28,13219,51.0
2021-04-29,13278,59.0
2021-04-30,13339,61.0
2021-05-01,13402,63.0
2021-05-02,13469,67.0
2021-05-03,13531,62.0
2021-05-04,13591,60.0
2021-05-05,13655,64.0
2021-05-06,13714,59.0
2021-05-07,13779,65.0
2021-05-08,13845,66.0
2021-05-09,13904,59.0
2021-05-10,13972,68.0
2021-05-11,14033,61.0
2021-05-12,14091,58.0
2021-05-13,14150,59.0
2021-05-14,14206,56.0
2021-05-15,14269,63.0
2021-05-16,14327,58.0
2021-05-17,14388,61.0
2021-05-18,14441,53.0
2021-05-19,14498,57.0
2021-05-20,14559,61.0
2021-05-21,14611,52.0
2021-05-22,14670,59.0
2021-05-23,14721,51.0
2021-05-24,14766,45.0
2021-05-25,14807,41.0
2021-05-26,14850,43.0
2021-05-27,14904,54.0
2021-05-28,14950,46.0
2021-05-29,15001,51.0
2021-05-30,15047,46.0
2021-05-31,15096,49.0
2021-06-01,15136,40.0
2021-06-02,15178,42.0
2021-06-03,15222,44.0
2021-06-04,15268,46.0
2021-06-05,15309,41.0
2021-06-06,15352,43.0
2021-06-07,15399,47.0
2021-06-08,15437,38.0
2021-06-09,15471,34.0
2021-06-10,15510,39.0
2021-06-11,15547,37.0
2021-06-12,15582,35.0
2021-06-13,15623,41.0
2021-06-14,15654,31.0
2021-06-15,15691,37.0
2021-06-16,15723,32.0
2021-06-17,15760,37.0
2021-06-18,15791,31.0
2021-06-19,15829,38.0
2021-06-20,15859,30.0
2021-06-21,15898,39.0
2021-06-22,15935,37.0
2021-06-23,15967,32.0
2021-06-24,16002,35.0
2021-06-25,16031,29.0
2021-06-26,16062,31.0
2021-06-27,16092,30.0
2021-06-28,16125,33.0
2021-06-29,16148,23.0
2021-06-30,16169,21.0
2021-07-01,16194,25.0
2021-07-02,16215,21.0
2021-07-03,16242,27.0
2021-07-04,16264,22.0
2021-07-05,16284,20.0
2021-07-06,16306,22.0
2021-07-07,16332,26.0
2021-07-08,16351,19.0
2021-07-09,16368,17.0
2021-07-10,16383,15.0
2021-07-11,16396,13.0
2021-07-12,16403,7.0
2021-07-13,16412,9.0
2021-07-14,16418,6.0
2021-07-15,16425,7.0
2021-07-16,16431,6.0
2021-07-17,16439,8.0
2021-07-18,16439,0.0
2021-07-19,16452,13.0
2021-07-20,16457,5.0
2021-07-21,16465,8.0
2021-07-22,16470,5.0
2021-07-23,16477,7.0
2021-07-24,16481,4.0
2021-07-25,16487,6.0
2021-07-26,16494,7.0
2021-07-27,16498,4.0
2021-07-28,16507,9.0
2021-07-29,16514,7.0
2021-07-30,16518,4.0
2021-07-31,16524,6.0
2021-08-01,16528,4.0
2021-08-02,16535,7.0
2021-08-03,16540,5.0
2021-08-04,16550,10.0
2021-08-05,16557,7.0
2021-08-06,16562,5.0
2021-08-07,16566,4.0
2021-08-08,16575,9.0
2021-08-09,16582,7.0
2021-08-10,16588,6.0
2021-08-11,16597,9.0
2021-08-12,16604,7.0
2021-08-13,16609,5.0
2021-08-14,16615,6.0
2021-08-15,16619,4.0
2021-08-16,16625,6.0
2021-08-17,16630,5.0
2021-08-18,16638,8.0
2021-08-19,16647,9.0
2021-08-20,16654,7.0
2021-08-21,16663,9.0
2021-08-22,16671,8.0
2021-08-23,16676,5.0
2021-08-24,16683,7.0
2021-08-25,16691,8.0
2021-08-26,16701,10.0
2021-08-27,16706,5.0
2021-08-28,16714,8.0
2021-08-29,16721,7.0
2021-08-30,16727,6.0
2021-08-31,16736,9.0
2021-09-01,16743,7.0
2021-09-02,16755,12.0
2021-09-03,16766,11.0
2021-09-04,16776,10.0
2021-09-05,16789,13.0
2021-09-06,16801,12.0
2021-09-07,16811,10.0
2021-09-08,16824,13.0
2021-09-09,16836,12.0
2021-09-10,16847,11.0
2021-09-11,16860,13.0
2021-09-12,16871,11.0
2021-09-13,16885,14.0
2021-09-14,16895,10.0
2021-09-15,16908,13.0
2021-09-16,16921,13.0
2021-09-17,16935,14.0
2021-09-18,16951,16.0
2021-09-19,16970,19.0
2021-09-20,16992,22.0
2021-09-21,17016,24.0
2021-09-22,17043,27.0
2021-09-23,17074,31.0
2021-09-24,17110,36.0
2021-09-25,17149,39.0
2021-09-26,17187,38.0
2021-09-27,17224,37.0
2021-09-28,17263,39.0
2021-09-29,17294,31.0
2021-09-30,17331,37.0
2021-10-01,17367,36.0
2021-10-02,17399,32.0
2021-10-03,17436,37.0
2021-10-04,17469,33.0
2021-10-05,17508,39.0
2021-10-06,17545,37.0
2021-10-07,17584,39.0
2021-10-08,17619,35.0
2021-10-09,17658,39.0
2021-10-10,17695,37.0
2021-10-11,17726,31.0
2021-10-12,17765,39.0
2021-10-13,17806,41.0
2021-10-14,17846,40.0
2021-10-15,17884,38.0
2021-10-16,17926,42.0
2021-10-17,17970,44.0
2021-10-18,18015,45.0
2021-10-19,18058,43.0
2021-10-20,18105,47.0
2021-10-21,18151,46.0
2021-10-22,18195,44.0
2021-10-23,18242,47.0
2021-10-24,18285,43.0
2021-10-25,18333,48.0
2021-10-26,18375,42.0
2021-10-27,18428,53.0
2021-10-28,18483,55.0
2021-10-29,18535,52.0
2021-10-30,18592,57.0
2021-10-31,18651,59.0
2021-11-01,18711,60.0
2021-11-02,18769,58.0
2021-11-03,18832,63.0
2021-11-04,18889,57.0
2021-11-05,18949,60.0
2021-11-06,19011,62.0
2021-11-07,19076,65.0
2021-11-08,19130,54.0
2021-11-09,19186,56.0
2021-11-10,19249,63.0
2021-11-11,19309,60.0
2021-11-12,19366,57.0
2021-11-13,19435,69.0
2021-11-14,19435,0.0
2021-11-15,19567,132.0
2021-11-16,19636,69.0
2021-11-17,19707,71.0
2021-11-18,19780,73.0
2021-11-19,19811,31.0
2021-11-20,19872,61.0
2021-11-21,19933,61.0
2021-11-22,19991,58.0
2021-11-23,20052,61.0
2021-11-24,20109,57.0
2021-11-25,20172,63.0
2021-11-26,20237,65.0
2021-11-27,20305,68.0
2021-11-28,20347,42.0
2021-11-29,20412,65.0
2021-11-30,20474,62.0
2021-12-01,20537,63.0
2021-12-02,20594,57.0
2021-12-03,20643,49.0
2021-12-04,20682,39.0
2021-12-05,20727,45.0
2021-12-06,20770,43.0
2021-12-07,20821,51.0
2021-12-08,20877,56.0
2021-12-09,20919,42.0
2021-12-10,20966,47.0
2021-12-11,21015,49.0
2021-12-12,21060,45.0
2021-12-13,21060,0.0
2021-12-14,21155,95.0
2021-12-15,21203,48.0
2021-12-16,21234,31.0
2021-12-17,21277,43.0
2021-12-18,21315,38.0
2021-12-19,21361,46.0
2021-12-20,21410,49.0
2021-12-21,21457,47.0
2021-12-22,21500,43.0
2021-12-23,21510,10.0
2021-12-24,21546,36.0
2021-12-25,21571,25.0
2021-12-26,21608,37.0
2021-12-27,21639,31.0
2021-12-28,21667,28.0
2021-12-29,21695,28.0
2021-12-30,21727,32.0
2021-12-31,21752,25.0
2022-01-01,21768,16.0
2022-01-02,21797,29.0
2022-01-03,21817,20.0
2022-01-04,21836,19.0
2022-01-05,21863,27.0
2022-01-06,21882,19.0
2022-01-07,21909,27.0
2022-01-08,21938,29.0
2022-01-09,21964,26.0
2022-01-10,21995,31.0
2022-01-11,22014,19.0
2022-01-12,22042,28.0
2022-01-13,22063,21.0
2022-01-14,22097,34.0
2022-01-15,22123,26.0
2022-01-16,22148,25.0
2022-01-17,22179,31.0
2022-01-18,22205,26.0
2022-01-19,22238,33.0
2022-01-20,22260,22.0
2022-01-21,22289,29.0
2022-01-22,22330,41.0
2022-01-23,22368,38.0
2022-01-24,22396,28.0
2022-01-25,22431,35.0
2022-01-26,22460,29.0
2022-01-27,22496,36.0
2022-01-28,22522,26.0
2022-01-29,22566,44.0
2022-01-30,22604,38.0
2022-01-31,22635,31.0
2022-02-01,22683,48.0
2022-02-02,22735,52.0
2022-02-03,22780,45.0
2022-02-04,22819,39.0
2022-02-05,22877,58.0
2022-02-06,22936,59.0
2022-02-07,22993,57.0
2022-02-08,23053,60.0
2022-02-09,23110,57.0
2022-02-10,23172,62.0
2022-02-11,23233,61.0
2022-02-12,23292,59.0
2022-02-13,23292,0.0
2022-02-14,23409,117.0
2022-02-15,23465,56.0
2022-02-16,23519,54.0
2022-02-17,23580,61.0
2022-02-18,23632,52.0
2022-02-19,23694,62.0
2022-02-20,23752,58.0
2022-02-21,23806,54.0
2022-02-22,23857,51.0
2022-02-23,23889,32.0
