Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2020-12-19,0.0,0.0,10361.6,0.0,0.0,0.0
2020-12-20,0.08,10361.6,10361.6,0.0,0.0,0.0
2020-12-21,0.35,45331.99999999999,34970.399999999994,0.0,0.0,0.0
2020-12-22,0.83,107501.6,62169.60000000001,0.0,0.0,0.0
2020-12-23,1.51,195575.2,88073.6,0.0,0.0,0.0
2020-12-24,2.3,297896.0,102320.79999999999,0.0,0.0,0.0
2020-12-25,2.71,350999.2,53103.20000000001,0.0,0.0,0.0
2020-12-26,3.06,396331.2,45332.0,0.0,0.0,0.0
2020-12-27,4.19,542688.8,146357.60000000003,0.0,0.0,0.0
2020-12-28,5.64,730492.7999999999,187803.99999999988,0.0,0.0,0.0
2020-12-29,7.32,948086.4,217593.6000000001,0.0,0.0,0.0
2020-12-30,8.97,1161794.4000000001,213708.00000000012,0.0,0.0,0.0
2020-12-31,10.67,1381978.4000000001,220184.0,0.0,0.0,0.0
2021-01-01,11.44,1481708.8,99730.3999999999,0.0,0.0,0.0
2021-01-02,12.21,1581439.2000000002,99730.40000000014,0.0,0.0,0.0
2021-01-03,13.83,1791261.6,209822.3999999999,0.0,0.0,0.0
2021-01-04,15.46,2002379.2000000002,211117.6000000001,0.0,0.0,0.0
2021-01-05,16.81,2177231.2,174852.0,0.0,0.0,0.0
2021-01-06,17.92,2320998.4000000004,143767.2000000002,0.0,0.0,0.0
2021-01-07,19.17,2482898.4,161899.99999999953,0.0,0.0,0.0
2021-01-08,19.88,2574857.5999999996,91959.19999999972,0.0,0.0,0.0
2021-01-09,20.36,2637027.2,62169.60000000056,0.0,0.0,0.0
2021-01-10,20.77,2690130.4,53103.19999999972,0.07,9066.400000000001,9066.400000000001
2021-01-11,20.99,2718624.8,28494.399999999907,0.27,34970.4,25904.0
2021-01-12,21.25,2752300.0,33675.200000000186,0.66,85483.2,50512.799999999996
2021-01-13,21.81,2824831.1999999997,72531.19999999972,1.27,164490.4,79007.2
2021-01-14,22.42,2903838.4,79007.20000000019,2.01,260335.19999999995,95844.79999999996
2021-01-15,22.75,2946580.0,42741.60000000009,2.4,310848.0,50512.80000000005
2021-01-16,23.07,2988026.4000000004,41446.40000000037,2.68,347113.60000000003,36265.600000000035
2021-01-17,23.8,3082576.0,94549.59999999963,3.59,464976.80000000005,117863.20000000001
2021-01-18,24.55,3179716.0,97140.0,4.88,632057.6,167080.79999999993
2021-01-19,25.34,3282036.8000000003,102320.80000000028,6.36,823747.2000000001,191689.6000000001
2021-01-20,26.17,3389538.4000000004,107501.6000000001,7.91,1024503.2000000001,200756.0
2021-01-21,26.92,3486678.4,97139.99999999953,9.68,1253753.5999999999,229250.3999999998
2021-01-22,27.33,3539781.5999999996,53103.19999999972,10.45,1353484.0,99730.40000000014
2021-01-23,27.76,3595475.2,55693.60000000056,11.02,1427310.4,73826.3999999999
2021-01-24,28.5,3691319.9999999995,95844.79999999935,12.54,1624180.7999999998,196870.3999999999
2021-01-25,29.37,3804002.4000000004,112682.40000000084,14.04,1818460.8,194280.00000000023
2021-01-26,30.22,3914094.3999999994,110091.99999999907,15.4,1994608.0,176147.19999999995
2021-01-27,31.05,4021596.0,107501.60000000056,16.74,2168164.8,173556.7999999998
2021-01-28,31.91,4132983.1999999997,111387.19999999972,18.15,2350788.0,182623.2000000002
2021-01-29,32.3,4183495.9999999995,50512.799999999814,18.84,2440156.8000000003,89368.80000000028
2021-01-30,32.67,4231418.399999999,47922.39999999991,19.3,2499736.0,59579.19999999972
2021-01-31,33.46,4333739.2,102320.80000000075,19.95,2583924.0,84188.0
2021-02-01,34.35,4449012.0,115272.79999999981,20.33,2633141.5999999996,49217.59999999963
2021-02-02,35.1,4546152.0,97140.0,20.66,2675883.2,42741.60000000056
2021-02-03,35.75,4630340.0,84188.0,21.21,2747119.2,71236.0
2021-02-04,36.53,4731365.600000001,101025.60000000056,21.84,2828716.8000000003,81597.6000000001
2021-02-05,36.9,4779288.0,47922.39999999944,22.15,2868867.9999999995,40151.199999999255
2021-02-06,37.13,4809077.600000001,29789.60000000056,22.39,2899952.8000000003,31084.800000000745
2021-02-07,37.71,4884199.2,75121.59999999963,23.13,2995797.5999999996,95844.79999999935
2021-02-08,38.34,4965796.8,81597.59999999963,23.83,3086461.5999999996,90664.0
2021-02-09,39.06,5059051.2,93254.40000000037,24.56,3181011.1999999997,94549.6000000001
2021-02-10,39.82,5157486.4,98435.20000000019,25.33,3280741.5999999996,99730.3999999999
2021-02-11,40.69,5270168.8,112682.39999999944,26.11,3381767.2,101025.60000000056
2021-02-12,41.11,5324567.2,54398.40000000037,26.51,3433575.2,51808.0
2021-02-13,41.41,5363423.199999999,38855.99999999907,26.84,3476316.8,42741.59999999963
2021-02-14,42.21,5467039.2,103616.00000000093,27.58,3572161.6,95844.80000000028
2021-02-15,43.09,5581016.800000001,113977.60000000056,28.4,3678367.9999999995,106206.39999999944
2021-02-16,43.99,5697584.8,116567.99999999907,29.24,3787164.8,108796.80000000028
2021-02-17,44.65,5783068.0,85483.20000000019,30.05,3892076.0,104911.20000000019
2021-02-18,45.4,5880207.999999999,97139.99999999907,30.91,4003463.1999999997,111387.19999999972
2021-02-19,45.82,5934606.4,54398.400000001304,31.32,4056566.4,53103.200000000186
2021-02-20,46.16,5978643.199999999,44036.79999999888,31.63,4096717.5999999996,40151.19999999972
2021-02-21,47.02,6090030.4,111387.20000000112,32.47,4205514.399999999,108796.79999999981
2021-02-22,47.93,6207893.6,117863.19999999925,33.34,4318196.800000001,112682.4000000013
2021-02-23,48.76,6315395.199999999,107501.59999999963,34.1,4416632.0,98435.19999999925
2021-02-24,49.42,6400878.4,85483.20000000112,34.78,4504705.6,88073.59999999963
2021-02-25,49.98,6473409.6,72531.19999999925,35.48,4595369.6,90664.0
2021-02-26,50.26,6509675.199999999,36265.59999999963,35.82,4639406.4,44036.800000000745
2021-02-27,50.45,6534284.000000001,24608.800000001676,36.05,4669196.0,29789.599999999627
2021-02-28,50.89,6591272.8,56988.79999999888,36.65,4746908.0,77712.0
2021-03-01,51.38,6654737.600000001,63464.800000000745,37.31,4832391.2,85483.20000000019
2021-03-02,51.82,6711726.4,56988.799999999814,38.01,4923055.2,90664.0
2021-03-03,52.27,6770010.4,58284.0,38.73,5016309.6,93254.39999999944
2021-03-04,52.7,6825704.0,55693.59999999963,39.58,5126401.6,110092.0
2021-03-05,52.89,6850312.800000001,24608.800000000745,40.01,5182095.199999999,55693.59999999963
2021-03-06,53.0,6864560.0,14247.199999999255,40.28,5217065.6,34970.40000000037
2021-03-07,53.34,6908596.8,44036.799999999814,41.07,5319386.4,102320.80000000075
2021-03-08,53.63,6946157.6,37560.799999999814,41.86,5421707.199999999,102320.79999999888
2021-03-09,53.92,6983718.4,37560.800000000745,42.68,5527913.600000001,106206.4000000013
2021-03-10,54.17,7016098.400000001,32380.00000000093,43.31,5609511.2,81597.59999999963
2021-03-11,54.42,7048478.4,32379.99999999907,44.05,5705355.999999999,95844.79999999888
2021-03-12,54.54,7064020.8,15542.399999999441,44.5,5763640.0,58284.00000000093
2021-03-13,54.63,7075677.600000001,11656.800000000745,44.77,5798610.4,34970.40000000037
2021-03-14,54.85,7104172.0,28494.39999999944,45.57,5902226.4,103616.0
2021-03-15,55.07,7132666.399999999,28494.39999999944,46.41,6011023.199999999,108796.79999999888
2021-03-16,55.27,7158570.400000001,25904.000000001863,47.18,6110753.6,99730.40000000037
2021-03-17,55.46,7183179.2,24608.799999998882,47.81,6192351.2,81597.60000000056
2021-03-18,55.63,7205197.600000001,22018.400000000373,48.44,6273948.8,81597.59999999963
2021-03-19,55.7,7214264.000000001,9066.400000000373,48.74,6312804.8,38856.0
2021-03-20,55.76,7222035.2,7771.199999999255,48.9,6333528.0,20723.200000000186
2021-03-21,55.9,7240167.999999999,18132.799999998882,49.34,6390516.800000001,56988.800000000745
2021-03-22,56.05,7259596.0,19428.00000000093,49.77,6446210.4,55693.59999999963
2021-03-23,56.08,7263481.6,3885.5999999996275,49.85,6456572.0,10361.599999999627
2021-03-24,56.2,7279024.000000001,15542.400000001304,50.35,6521332.000000001,64760.00000000093
2021-03-25,56.31,7293271.2,14247.199999999255,50.73,6570549.6,49217.599999998696
2021-03-26,56.35,7298452.0,5180.799999999814,50.88,6589977.600000001,19428.00000000093
