Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,3428189.0,225134.79999999935,0.57,583303.7999999999,30700.20000000007
2021-01-11,3.57,3653323.7999999993,225134.79999999935,0.6,614004.0,30700.20000000007
2021-01-12,3.87,3960325.8,307002.00000000047,0.63,644704.2,30700.199999999953
2021-01-13,4.28,4379895.2,419569.4000000004,0.64,654937.6,10233.400000000023
2021-01-14,4.74,4850631.600000001,470736.4000000004,0.65,665171.0000000001,10233.40000000014
2021-01-15,5.24,5362301.600000001,511670.0,0.66,675404.4,10233.399999999907
2021-01-16,5.68,5812571.199999999,450269.5999999987,0.66,675404.4,0.0
2021-01-17,5.96,6099106.4,286535.2000000011,0.66,675404.4,0.0
2021-01-18,6.26,6406108.4,307002.0,0.67,685637.8,10233.400000000023
2021-01-19,6.76,6917778.399999999,511669.99999999907,0.68,695871.2000000001,10233.400000000023
2021-01-20,7.29,7460148.600000001,542370.2000000011,0.68,695871.2000000001,0.0
2021-01-21,7.89,8074152.6,614003.9999999991,0.68,695871.2000000001,0.0
2021-01-22,8.59,8790490.6,716338.0,0.69,706104.6,10233.399999999907
2021-01-23,9.31,9527295.4,736804.8000000007,0.69,706104.6,0.0
2021-01-24,9.64,9864997.6,337702.19999999925,0.69,706104.6,0.0
2021-01-25,10.05,10284567.0,419569.4000000004,0.69,706104.6,0.0
2021-01-26,10.5,10745070.0,460503.0,0.7,716337.9999999999,10233.399999999907
2021-01-27,10.96,11215806.4,470736.4000000004,0.7,716337.9999999999,0.0
2021-01-28,11.57,11840043.799999999,624237.3999999985,0.7,716337.9999999999,0.0
2021-01-29,12.28,12566615.2,726571.4000000004,0.7,716337.9999999999,0.0
2021-01-30,13.16,13467154.4,900539.2000000011,0.72,736804.7999999999,20466.800000000047
2021-01-31,13.63,13948124.200000001,480969.80000000075,0.72,736804.7999999999,0.0
2021-02-01,14.14,14470027.6,521903.3999999985,0.73,747038.2,10233.400000000023
2021-02-02,14.69,15032864.6,562837.0,0.73,747038.2,0.0
2021-02-03,15.38,15738969.200000003,706104.6000000034,0.74,757271.6,10233.400000000023
