Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.01,4574.1,4574.1,0.0,0.0,0.0
2021-03-16,0.01,4574.1,0.0,0.0,0.0,0.0
2021-03-17,0.02,9148.2,4574.1,0.0,0.0,0.0
2021-03-18,0.03,13722.3,4574.0999999999985,0.0,0.0,0.0
2021-03-19,0.04,18296.4,4574.100000000002,0.0,0.0,0.0
2021-03-20,0.04,18296.4,0.0,0.0,0.0,0.0
2021-03-21,0.05,22870.5,4574.0999999999985,0.0,0.0,0.0
2021-03-22,0.05,22870.5,0.0,0.0,0.0,0.0
2021-03-23,0.07,32018.700000000004,9148.200000000004,0.0,0.0,0.0
2021-03-24,0.1,45741.0,13722.299999999996,0.0,0.0,0.0
2021-03-25,0.1,45741.0,0.0,0.0,0.0,0.0
2021-03-26,0.1,45741.0,0.0,0.0,0.0,0.0
2021-03-27,0.13,59463.299999999996,13722.299999999996,0.0,0.0,0.0
2021-03-28,0.15,68611.5,9148.200000000004,0.0,0.0,0.0
2021-03-29,0.17,77759.70000000001,9148.200000000012,0.0,0.0,0.0
2021-03-30,0.19,86907.9,9148.199999999983,0.0,0.0,0.0
2021-03-31,0.20800000000000002,95141.28000000001,8233.38000000002,0.0,0.0,0.0
2021-04-01,0.226,103374.65999999999,8233.379999999976,0.0,0.0,0.0
2021-04-02,0.24400000000000002,111608.04000000001,8233.38000000002,0.0,0.0,0.0
2021-04-03,0.262,119841.42,8233.37999999999,0.0,0.0,0.0
2021-04-04,0.28,128074.80000000002,8233.38000000002,0.0,0.0,0.0
2021-04-05,0.29,132648.9,4574.099999999977,0.0,0.0,0.0
2021-04-06,0.31,141797.1,9148.200000000012,0.0,0.0,0.0
2021-04-07,0.35,160093.49999999997,18296.399999999965,0.0,0.0,0.0
2021-04-08,0.37,169241.7,9148.20000000004,0.0,0.0,0.0
2021-04-09,0.375,171528.75,2287.0499999999884,0.0,0.0,0.0
2021-04-10,0.38,173815.8,2287.0499999999884,0.0,0.0,0.0
