Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2020-12-27,0.01,2637.8,0.0,0.0,0.0,0.0
2020-12-28,0.01,2637.8,0.0,0.0,0.0,0.0
2020-12-29,0.02,5275.6,2637.8,0.0,0.0,0.0
2020-12-30,0.02,5275.6,0.0,0.0,0.0,0.0
2020-12-31,0.07,18464.600000000002,13189.000000000002,0.0,0.0,0.0
2021-01-01,0.09,23740.2,5275.5999999999985,0.0,0.0,0.0
2021-01-02,0.15,39567.0,15826.8,0.0,0.0,0.0
2021-01-03,0.21,55393.799999999996,15826.799999999996,0.0,0.0,0.0
2021-01-04,0.33,87047.4,31653.6,0.0,0.0,0.0
2021-01-05,0.46,121338.8,34291.40000000001,0.0,0.0,0.0
2021-01-06,0.57,150354.59999999998,29015.799999999974,0.0,0.0,0.0
2021-01-07,0.72,189921.6,39567.00000000003,0.0,0.0,0.0
2021-01-08,0.88,232126.40000000002,42204.80000000002,0.0,0.0,0.0
2021-01-09,1.03,271693.4,39567.0,0.0,0.0,0.0
2021-01-10,1.13,298071.39999999997,26377.99999999994,0.0,0.0,0.0
2021-01-11,1.26,332362.8,34291.40000000002,0.0,0.0,0.0
2021-01-12,1.4,369291.99999999994,36929.19999999995,0.0,0.0,0.0
2021-01-13,1.56,411496.80000000005,42204.800000000105,0.0,0.0,0.0
2021-01-14,1.72,453701.6,42204.79999999993,0.0,0.0,0.0
2021-01-15,1.87,493268.60000000003,39567.00000000006,0.0,0.0,0.0
2021-01-16,1.98,522284.39999999997,29015.79999999993,0.0,0.0,0.0
2021-01-17,2.04,538111.2000000001,15826.800000000105,0.0,0.0,0.0
2021-01-18,2.1,553938.0,15826.79999999993,0.01,2637.8,2637.8
2021-01-19,2.15,567127.0,13189.0,0.02,5275.6,2637.8
2021-01-20,2.2,580316.0,13189.0,0.02,5275.6,0.0
2021-01-21,2.23,588229.4,7913.400000000023,0.06,15826.8,10551.199999999999
2021-01-22,2.25,593505.0,5275.599999999977,0.08,21102.4,5275.600000000002
2021-01-23,2.26,596142.7999999999,2637.79999999993,0.14,36929.200000000004,15826.800000000003
2021-01-24,2.26,596142.7999999999,0.0,0.19,50118.2,13188.999999999993
2021-01-25,2.27,598780.6000000001,2637.800000000163,0.29,76496.2,26378.0
