Day,one_dose_daily,two_dose_daily
2020-12-14,4282.8,0.0
2020-12-15,4282.8,0.0
2020-12-16,34262.399999999994,0.0
2020-12-17,21414.00000000001,0.0
2020-12-18,34262.399999999994,0.0
2020-12-19,23555.40000000001,0.0
2020-12-20,21413.999999999985,0.0
2020-12-21,6424.200000000012,0.0
2020-12-22,10707.0,0.0
2020-12-23,2141.399999999994,0.0
2020-12-24,2141.399999999994,0.0
2020-12-25,6424.200000000012,0.0
2020-12-26,6424.200000000012,0.0
2020-12-27,2141.399999999965,0.0
2020-12-28,2141.4000000000237,0.0
2020-12-29,0.0,0.0
2020-12-30,8565.599999999977,0.0
2020-12-31,2141.4000000000237,0.0
2021-01-01,4282.8000000000175,0.0
2021-01-02,2141.399999999994,0.0
2021-01-03,14989.79999999996,0.0
2021-01-04,23555.400000000023,0.0
2021-01-05,29979.60000000001,0.0
2021-01-06,38545.19999999995,0.0
2021-01-07,36403.80000000005,0.0
2021-01-08,14989.799999999988,0.0
2021-01-09,12848.400000000023,0.0
2021-01-10,25696.79999999999,0.0
2021-01-11,6424.199999999953,0.0
2021-01-12,6424.200000000012,0.0
2021-01-13,36403.80000000005,0.0
2021-01-14,23555.399999999965,0.0
2021-01-15,42828.00000000006,0.0
2021-01-16,44969.39999999991,0.0
2021-01-17,44969.40000000002,0.0
2021-01-18,51393.59999999998,0.0
2021-01-19,47110.80000000005,0.0
2021-01-20,25696.800000000047,0.0
2021-01-21,4282.79999999993,0.0
2021-01-22,8565.600000000093,0.0
2021-01-23,6424.199999999953,0.0
2021-01-24,8565.600000000093,0.0
2021-01-25,6424.199999999837,0.0
2021-01-26,2141.4000000000237,0.0
2021-01-27,8565.599999999977,0.0
2021-01-28,4282.800000000163,0.0
2021-01-29,10706.999999999884,0.0
2021-01-30,12848.400000000023,0.0
2021-01-31,8565.599999999977,0.0
2021-02-01,8565.600000000093,0.0
2021-02-02,10706.999999999884,0.0
2021-02-03,4282.79999999993,0.0
2021-02-04,0.0,0.0
2021-02-05,8565.600000000093,0.0
2021-02-06,8993.880000000121,0.0
2021-02-07,8993.879999999888,0.0
2021-02-08,8993.879999999888,0.0
2021-02-09,8993.880000000237,0.0
2021-02-10,8993.880000000005,0.0
2021-02-11,10706.999999999767,0.0
2021-02-12,0.0,0.0
2021-02-13,8565.600000000093,0.0
2021-02-14,10707.000000000116,0.0
2021-02-15,6424.199999999953,0.0
2021-02-16,4282.799999999814,0.0
2021-02-17,0.0,0.0
2021-02-18,0.0,0.0
2021-02-19,0.0,0.0
2021-02-20,0.0,0.0
2021-02-21,0.0,0.0
2021-02-22,0.0,0.0
2021-02-23,0.0,0.0
2021-02-24,0.0,0.0
2021-02-25,0.0,0.0
2021-02-26,237.93333333346527,0.0
2021-02-27,237.93333333334888,0.0
2021-02-28,237.933333333116,0.0
2021-03-01,237.93333333346527,0.0
2021-03-02,237.93333333334888,0.0
2021-03-03,237.93333333346527,0.0
2021-03-04,237.93333333323244,0.0
2021-03-05,237.93333333334888,0.0
2021-03-06,237.93333333346527,0.0
2021-03-07,237.933333333116,0.0
2021-03-08,237.93333333334888,0.0
2021-03-09,237.93333333346527,0.0
2021-03-10,237.93333333334888,0.0
2021-03-11,237.93333333334888,0.0
2021-03-12,237.93333333323244,0.0
2021-03-13,237.93333333334888,0.0
2021-03-14,237.93333333334888,0.0
2021-03-15,237.93333333334888,19272.6
2021-03-16,0.0,19272.6
2021-03-17,0.0,36403.8
2021-03-18,0.0,25696.8
2021-03-19,0.0,8565.60000000002
2021-03-20,0.0,23555.40000000001
2021-03-21,0.0,21413.99999999997
2021-03-22,0.0,17131.20000000001
2021-03-23,0.0,17131.199999999983
2021-03-24,0.0,10707.0
2021-03-25,0.0,10707.0
2021-03-26,2141.399999999907,2141.4000000000237
2021-03-27,17131.20000000007,14989.799999999988
2021-03-28,49252.19999999995,8565.599999999977
2021-03-29,77090.40000000002,10707.00000000003
2021-03-30,64242.0,8565.599999999977
2021-03-31,67454.1000000001,12848.399999999994
2021-04-01,67454.09999999986,12848.400000000023
2021-04-02,25696.800000000047,0.0
2021-04-03,49252.200000000186,25696.79999999999
2021-04-04,32120.999999999767,6424.199999999953
2021-04-05,17131.199999999953,6424.20000000007
2021-04-06,10707.0,8565.599999999977
2021-04-07,17131.200000000186,6424.200000000012
2021-04-08,10707.0,6424.200000000012
2021-04-09,2141.399999999907,4282.799999999988
2021-04-10,2141.399999999907,8565.600000000035
2021-04-11,0.0,2141.399999999965
2021-04-12,4282.800000000047,0.0
2021-04-13,40686.60000000009,0.0
2021-04-14,17131.200000000186,2141.399999999965
2021-04-15,21413.99999999953,0.0
2021-04-16,81373.20000000042,2141.400000000081
2021-04-17,83514.59999999986,2141.399999999907
2021-04-18,74949.00000000023,0.0
2021-04-19,51393.59999999986,0.0
2021-04-20,51393.59999999963,0.0
2021-04-21,51393.60000000009,0.0
2021-04-22,21414.0,2141.4000000000237
2021-04-23,4282.800000000047,0.0
2021-04-24,32121.000000000466,2141.4000000000237
2021-04-25,42827.99999999977,0.0
2021-04-26,66383.40000000014,6424.199999999953
2021-04-27,66383.3999999999,25696.800000000105
2021-04-28,42828.0,47110.79999999993
2021-04-29,59959.19999999972,74949.00000000006
2021-04-30,25696.80000000028,34262.39999999991
2021-05-01,32120.99999999953,68524.80000000005
2021-05-02,32121.0,64242.0
2021-05-03,29979.60000000056,25696.800000000047
2021-05-04,12848.399999999909,44969.39999999991
2021-05-05,38545.19999999972,38545.20000000007
2021-05-06,23555.399999999907,19272.599999999977
2021-05-07,17131.200000000186,23555.399999999907
2021-05-08,10707.0,12848.400000000023
2021-05-09,8565.600000000093,11777.70000000007
2021-05-10,8565.600000000093,11777.70000000007
2021-05-11,26232.150000000373,8565.599999999977
2021-05-12,26232.14999999944,8565.600000000093
2021-05-13,26232.14999999944,8565.59999999986
2021-05-14,26232.150000000373,8565.600000000093
2021-05-15,29979.600000000093,38545.19999999995
2021-05-16,62100.60000000009,55676.40000000002
2021-05-17,92080.2000000002,81373.19999999984
2021-05-18,98504.39999999944,70666.19999999995
2021-05-19,27838.20000000065,57817.80000000028
2021-05-20,34262.39999999991,29979.59999999986
2021-05-21,19272.599999999627,14989.800000000048
2021-05-22,135978.90000000037,17131.199999999953
2021-05-23,135978.8999999999,17131.200000000186
2021-05-24,152039.3999999999,34262.399999999674
2021-05-25,186301.80000000028,34262.40000000014
2021-05-26,169170.59999999963,23555.40000000014
2021-05-27,141332.3999999999,44969.39999999968
2021-05-28,96363.00000000048,23555.40000000014
2021-05-29,199150.1999999997,57817.80000000028
2021-05-30,304078.80000000075,32121.0
2021-05-31,349048.19999999925,47110.79999999981
2021-06-01,327634.19999999925,44969.40000000014
2021-06-02,226988.4000000013,17131.199999999953
2021-06-03,173453.39999999944,21414.0
2021-06-04,96363.0,19272.59999999986
2021-06-05,199150.2000000002,10707.0
2021-06-06,263392.19999999925,14989.799999999814
2021-06-07,177736.2000000002,8565.600000000326
2021-06-08,222705.60000000056,14989.799999999814
2021-06-09,149897.99999999907,8565.59999999986
2021-06-10,419714.4000000013,47110.80000000028
2021-06-11,319068.5999999996,12848.399999999909
2021-06-12,404724.5999999987,77090.3999999999
2021-06-13,389734.8000000017,4282.799999999814
2021-06-14,486097.7999999998,107070.00000000023
2021-06-15,458259.6000000015,68524.80000000005
2021-06-16,453976.799999997,70666.20000000019
2021-06-17,308361.5999999996,19272.599999999627
2021-06-18,132766.8000000026,100645.80000000028
2021-06-19,231271.19999999923,192726.0
2021-06-20,171312.0,134908.19999999972
2021-06-21,134908.19999999923,62100.60000000009
2021-06-22,158463.6000000015,32121.0
2021-06-23,94221.59999999964,21414.000000000466
2021-06-24,115635.59999999964,79231.79999999981
2021-06-25,136514.25,247867.04999999932
2021-06-26,136514.24999999814,247867.05000000077
2021-06-27,136514.25,247867.0499999998
2021-06-28,136514.25,247867.04999999932
2021-06-29,32924.02500000037,186034.12500000093
2021-06-30,32924.025000002235,186034.125
2021-07-01,32924.02499999851,186034.12499999907
2021-07-02,32924.02499999851,186034.12500000093
2021-07-03,32924.025000002235,186034.125
2021-07-04,32924.02500000037,186034.125
2021-07-05,32924.02499999851,186034.125
2021-07-06,32924.025000002235,186034.125
2021-07-07,271957.7999999989,244119.59999999963
2021-07-08,14989.800000000743,104928.60000000056
2021-07-09,8565.599999997765,44969.39999999944
2021-07-10,32121.000000001863,141332.40000000037
2021-07-11,21414.0,143473.7999999998
2021-07-12,70666.19999999925,171312.0
2021-07-13,34262.39999999851,340482.60000000056
2021-07-14,34262.40000000037,406865.9999999991
2021-07-15,19272.60000000149,169170.60000000056
2021-07-16,14989.800000000743,130625.39999999944
2021-07-17,98504.39999999852,526784.4000000004
2021-07-18,44969.40000000037,464683.7999999998
2021-07-19,96363.0,411148.8000000008
2021-07-20,38545.20000000112,218422.79999999888
2021-07-21,55676.39999999851,205574.4000000004
2021-07-22,42828.0,130625.40000000036
2021-07-23,25696.79999999888,40686.60000000149
2021-07-24,94221.60000000148,235553.99999999627
2021-07-25,128484.0,297654.6000000015
2021-07-26,175594.80000000077,278382.00000000186
2021-07-27,134908.19999999923,216281.3999999985
2021-07-28,107070.0,194867.4000000004
2021-07-29,87797.40000000037,137049.59999999963
2021-07-30,38545.199999999255,34262.40000000037
2021-07-31,55676.39999999851,94221.59999999964
2021-08-01,47110.80000000261,72807.59999999963
2021-08-02,47110.79999999888,66383.40000000037
2021-08-03,40686.60000000149,53534.99999999814
2021-08-04,32120.999999998137,100645.80000000076
2021-08-05,27838.20000000112,85656.0
2021-08-06,23555.39999999851,38545.20000000112
2021-08-07,29979.599999999627,32121.0
2021-08-08,102787.20000000298,79231.80000000075
2021-08-09,126342.59999999964,102787.19999999924
2021-08-10,149898.0,98504.40000000224
2021-08-11,117776.99999999814,104928.59999999776
2021-08-12,66383.40000000037,81373.19999999925
2021-08-13,23555.400000000373,17131.200000001118
2021-08-14,40686.59999999963,51393.59999999963
2021-08-15,38545.199999999255,38545.199999999255
2021-08-16,29979.60000000149,29979.599999999627
2021-08-17,21414.0,42828.00000000186
2021-08-18,32120.999999998137,47110.800000000745
2021-08-19,14989.800000000743,32120.999999998137
2021-08-20,8565.599999999627,6424.199999999255
2021-08-21,19272.599999999627,64242.0
2021-08-22,17131.200000001118,42828.0
2021-08-23,23555.39999999851,74949.00000000186
2021-08-24,27838.20000000298,81373.19999999739
2021-08-25,17131.199999999255,130625.40000000036
2021-08-26,12848.400000002235,104928.59999999964
2021-08-27,6424.199999999255,36403.800000000745
2021-08-28,12848.39999999851,83514.60000000149
2021-08-29,14989.800000000743,72807.59999999963
2021-08-30,12848.400000000373,59959.199999999255
2021-08-31,8565.599999995902,42828.0
2021-09-01,14989.80000000447,62100.60000000149
2021-09-02,8565.599999995902,49252.199999999255
