year_week,red
2020-07,1.0155625
2020-08,0.9900015873015874
2020-09,0.8689333333333333
2020-10,1.0926269841269842
2020-11,1.009695238095238
2020-12,0.8671460317460317
2020-13,0.37995079365079365
2020-14,0.18380634920634917
2020-15,0.1822460317460317
2020-16,0.19279841269841272
2020-17,0.2062126984126984
2020-18,0.3137825396825397
2020-19,0.3728285714285714
2020-20,0.38902857142857145
2020-21,0.4001317460317461
2020-22,0.5281587301587302
2020-23,0.5950730158730159
2020-24,0.5866777777777777
2020-25,0.5685333333333332
2020-26,0.5993555555555555
2020-27,0.6782222222222222
2020-28,0.6016476190476191
2020-29,0.5354428571428572
2020-30,0.5338079365079366
2020-31,0.6358936507936509
2020-32,0.6336539682539684
2020-33,0.6297031746031747
2020-34,0.6975249999999998
2020-35,0.7361535714285713
2020-36,0.8078857142857144
2020-37,0.8020722222222221
2020-38,0.5857523809523809
2020-39,0.6694714285714286
2020-40,0.700811111111111
2020-41,0.7038222222222222
2020-42,0.713868253968254
2020-43,0.7041222222222222
2020-44,0.7440222222222221
2020-45,0.6717555555555556
2020-46,0.6318349206349206
2020-47,0.7275650793650794
2020-48,0.7988253968253968
2020-49,0.9157015873015872
2020-50,0.9016047619047619
2020-51,0.9777031746031746
2020-52,0.711320634920635
2020-53,0.6062904761904762
2021-01,0.8707920634920635
2021-02,0.7527746031746032
2021-03,0.709574603174603
2021-04,0.7841253968253968
2021-05,0.5728190476190476
2021-06,0.7738587301587302
2021-07,0.6345873015873016
2021-08,0.8426444444444445
2021-09,0.916647619047619
2021-10,0.8376126984126984
2021-11,0.8822396825396827
2021-12,0.652004761904762
2021-13,0.8044301587301587
2021-14,0.9752269841269842
2021-15,1.0111111111111113
2021-16,0.8153111111111111
2021-17,0.9160587301587302
2021-18,0.9031809523809524
2021-19,0.9872507936507937
2021-20,1.0899079365079365
2021-21,1.1941825396825398
2021-22,1.354825396825397
2021-23,1.14954126984127
2021-24,1.0049571428571429
2021-25,1.146036507936508
2021-26,1.3943380952380953
2021-27,1.4863174603174605
2021-28,1.1849968253968257
2021-29,1.0653984126984128
2021-30,1.161368253968254
2021-31,1.153257142857143
2021-32,1.3010904761904762
2021-33,1.4358777777777778
2021-34,1.549788888888889
2021-35,1.6547079365079367
2021-36,1.6066920634920634
2021-37,1.2925619047619048
2021-38,1.5474174603174604
2021-39,1.740919047619047
2021-40,1.7484714285714287
2021-41,1.5016349206349207
2021-42,1.5740095238095237
2021-43,1.9227952380952382
2021-44,1.648315873015873
2021-45,1.478047619047619
2021-46,1.8958761904761905
2021-47,2.062030158730159
2021-48,2.1522285714285716
2021-49,2.104287301587301
2021-50,2.096442857142857
2021-51,1.623952380952381
2021-52,1.3064533333333332
