year_week,red
2020-07,1.040425
2020-08,1.041404761904762
2020-09,1.0486666666666669
2020-10,1.0405936507936508
2020-11,0.8959968253968255
2020-12,0.4206269841269841
2020-13,0.08173650793650793
2020-14,0.107315873015873
2020-15,0.05871587301587302
2020-16,0.09679999999999997
2020-17,0.10198730158730158
2020-18,0.1068904761904762
2020-19,0.09722857142857141
2020-20,0.07566190476190479
2020-21,0.08980476190476192
2020-22,0.09907301587301585
2020-23,0.10356031746031742
2020-24,0.13701428571428573
2020-25,0.18352698412698412
2020-26,0.2049238095238095
2020-27,0.21284126984126986
2020-28,0.2014412698412699
2020-29,0.224184126984127
2020-30,0.23103650793650796
2020-31,0.250731746031746
2020-32,0.19481904761904764
2020-33,0.26318253968253974
2020-34,0.2706126984126984
2020-35,0.3505349206349207
2020-36,0.39467460317460323
2020-37,0.4121714285714286
2020-38,0.43361587301587307
2020-39,0.4664825396825397
2020-40,0.5090666666666667
2020-41,0.515115873015873
2020-42,0.5432174603174603
2020-43,0.5470936507936507
2020-44,0.5996650793650794
2020-45,0.48421904761904766
2020-46,0.6052507936507937
2020-47,0.6110412698412697
2020-48,0.7220873015873016
2020-49,0.7614349206349206
2020-50,0.7997142857142857
2020-51,0.9251936507936508
2020-52,0.6965476190476191
2020-53,0.5611523809523808
2021-01,0.7064904761904761
2021-02,0.6625888888888889
2021-03,0.6461968253968254
2021-04,0.6871936507936508
2021-05,0.667873015873016
2021-06,0.6980238095238096
2021-07,0.7185460317460318
2021-08,0.7569968253968254
2021-09,0.7613492063492062
2021-10,0.7564190476190475
2021-11,0.8110555555555555
2021-12,0.8537904761904762
2021-13,0.5638253968253968
2021-14,0.823952380952381
2021-15,0.8881142857142857
2021-16,0.9065476190476189
2021-17,0.932642857142857
2021-18,0.9828777777777777
2021-19,0.9745285714285714
2021-20,1.028968253968254
2021-21,1.0786825396825395
2021-22,1.127838095238095
2021-23,1.0560571428571428
2021-24,1.0113507936507937
2021-25,1.0390158730158732
2021-26,1.1138142857142859
2021-27,1.0916507936507938
2021-28,1.1345460317460319
2021-29,1.1388904761904761
2021-30,1.1807190476190477
2021-31,0.7872222222222222
2021-32,1.169906349206349
2021-33,1.1450460317460318
2021-34,1.1574809523809524
2021-35,1.2153857142857143
2021-36,1.126769841269841
2021-37,1.1204111111111112
2021-38,1.180920634920635
2021-39,1.2362317460317462
2021-40,1.1779063492063493
2021-41,1.230957142857143
2021-42,1.2314920634920636
2021-43,1.3305
2021-44,1.2477190476190476
2021-45,1.292138095238095
2021-46,1.4254650793650794
2021-47,1.4705460317460317
2021-48,1.5367000000000002
2021-49,1.6087333333333333
2021-50,1.8612253968253967
2021-51,1.608531746031746
2021-52,1.4780777777777776
