year_week,red
2020-07,1.0136249999999998
2020-08,1.0908301587301588
2020-09,1.0838920634920635
2020-10,1.1048238095238097
2020-11,1.019768253968254
2020-12,0.8741206349206347
2020-13,0.6946460317460318
2020-14,0.42126507936507934
2020-15,0.3493968253968255
2020-16,0.34764285714285714
2020-17,0.3690079365079365
2020-18,0.36326825396825396
2020-19,0.413104761904762
2020-20,0.5093
2020-21,0.4760999999999999
2020-27,0.8063333333333332
2020-28,0.8200380952380951
2020-29,0.8702190476190477
2020-30,0.8780809523809524
2020-31,0.6927936507936507
2020-32,0.7631365079365079
2020-33,0.9899031746031746
2020-34,0.9100178571428571
2020-35,0.9061107142857143
2020-36,0.967717857142857
2020-37,0.9597992063492063
2020-38,1.244533333333333
2020-39,1.2137904761904763
2020-40,1.1520444444444444
2020-41,1.1678952380952379
2020-42,1.22334126984127
2020-43,1.218563492063492
2020-44,1.141657142857143
2020-45,1.152126984126984
2020-46,1.1233698412698412
2020-47,1.1251523809523811
2020-48,1.203304761904762
2020-49,1.2363015873015872
2020-50,1.2289761904761907
2020-51,1.2202603174603175
2020-52,1.219242857142857
2020-53,1.1762111111111113
2021-01,1.165368253968254
2021-02,1.1245079365079365
2021-03,1.0585301587301585
2021-04,1.0819714285714284
2021-05,1.0303015873015873
2021-06,0.9634492063492063
2021-07,0.9867555555555556
2021-08,1.0508015873015872
2021-09,1.1014269841269841
2021-10,1.1758222222222225
2021-11,1.2105285714285714
2021-12,1.1819920634920635
2021-13,1.2885285714285715
2021-14,1.3419047619047622
2021-15,1.0584190476190476
2021-16,1.141557142857143
2021-17,1.1075666666666666
2021-18,1.3108269841269837
2021-19,1.0508222222222223
2021-20,1.4352492063492064
2021-21,1.597368253968254
2021-22,1.4466507936507935
2021-23,1.3005825396825397
2021-24,1.1303476190476192
2021-25,0.9572349206349207
2021-26,1.0836619047619047
2021-27,1.2117555555555557
2021-28,1.3970396825396827
2021-29,0.7800746031746032
2021-30,1.2867746031746032
2021-31,1.3535142857142854
2021-32,1.2515301587301588
2021-33,0.7515888888888889
2021-34,1.058374603174603
2021-35,0.8650269841269841
2021-36,0.8187761904761903
2021-37,0.8810222222222223
2021-38,0.9236619047619047
2021-39,0.9291253968253967
2021-40,0.9476619047619047
2021-41,0.9600285714285715
2021-42,0.901104761904762
2021-43,0.9460571428571429
2021-44,0.9725698412698413
2021-45,1.0115555555555555
2021-46,0.99954126984127
2021-47,0.9875222222222222
2021-48,1.003179365079365
2021-49,1.035763492063492
2021-50,0.9764396825396825
2021-51,1.0628492063492063
2021-52,1.0876733333333333
