year_week,red
2020-07,1.0353124999999999
2020-08,1.018290476190476
2020-09,1.0003492063492065
2020-10,1.0492777777777778
2020-11,0.9330222222222221
2020-12,0.10757619047619042
2020-13,0.0713
2020-14,0.06924920634920635
2020-15,0.05636984126984126
2020-16,0.09572539682539681
2020-17,0.09643809523809523
2020-18,0.09729047619047618
2020-19,0.10566190476190473
2020-20,0.13154920634920633
2020-21,0.14304761904761903
2020-22,0.1540238095238095
2020-23,0.17116507936507935
2020-24,0.19710952380952387
2020-25,0.20675555555555558
2020-26,0.17679047619047616
2020-27,0.165584126984127
2020-28,0.16888253968253972
2020-29,0.17322222222222222
2020-30,0.18016984126984129
2020-31,0.19571269841269842
2020-32,0.20739523809523813
2020-33,0.22533174603174608
2020-34,0.2599603174603175
2020-35,0.2770285714285714
2020-36,0.2918111111111111
2020-37,0.31196666666666667
2020-38,0.3075920634920635
2020-39,0.3342460317460318
2020-40,0.3530650793650794
2020-41,0.36514285714285716
2020-42,0.38315396825396825
2020-43,0.37782857142857146
2020-44,0.4129952380952381
2020-45,0.25756349206349205
2020-46,0.4124888888888889
2020-47,0.3091968253968254
2020-48,0.4474507936507936
2020-49,0.5138079365079365
2020-50,0.5658460317460318
2020-51,0.6479746031746032
2020-52,0.4968142857142857
2020-53,0.43771587301587306
2021-01,0.4991539682539683
2021-02,0.4531873015873015
2021-03,0.4504714285714285
2021-04,0.46422857142857143
2021-05,0.4520936507936507
2021-06,0.47033015873015865
2021-07,0.46817142857142857
2021-08,0.5003761904761904
2021-09,0.5242126984126985
2021-10,0.5162730158730159
2021-11,0.5702460317460317
2021-12,0.6043777777777778
2021-13,0.3871492063492063
2021-14,0.5700301587301587
2021-15,0.5889190476190477
2021-16,0.5744301587301587
2021-17,0.6175444444444445
2021-18,0.6968126984126986
2021-19,0.6564301587301589
2021-20,0.6845571428571429
2021-21,0.7256253968253967
2021-22,0.7746761904761905
2021-23,0.7686777777777778
2021-24,0.7553634920634921
2021-25,0.7283428571428571
2021-26,0.7404507936507937
2021-27,0.7376873015873017
2021-28,0.7877793650793651
2021-29,0.7866984126984127
2021-30,0.824168253968254
2021-31,0.8144142857142859
2021-32,0.8164238095238096
2021-33,0.8172730158730158
2021-34,0.8179444444444445
2021-35,0.8458587301587303
2021-36,0.8494555555555555
2021-37,0.789236507936508
2021-38,0.8449333333333334
2021-39,0.9041523809523808
2021-40,0.6172126984126984
2021-41,0.9183333333333333
2021-42,0.8963777777777777
2021-43,0.9283730158730158
2021-44,0.9439238095238095
2021-45,0.9718412698412698
2021-46,1.047604761904762
2021-47,1.0332873015873016
2021-48,0.9687412698412697
2021-49,1.1633650793650792
2021-50,1.3236301587301589
2021-51,1.073073015873016
2021-52,0.9981199999999999
