Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2020-12-19,0.0,0.0,43017.6,0.0,0.0,0.0
2020-12-20,0.08,43017.6,43017.6,0.0,0.0,0.0
2020-12-21,0.35,188201.99999999997,145184.39999999997,0.0,0.0,0.0
2020-12-22,0.83,446307.6,258105.6,0.0,0.0,0.0
2020-12-23,1.51,811957.2000000001,365649.6000000001,0.0,0.0,0.0
2020-12-24,2.3,1236756.0,424798.79999999993,0.0,0.0,0.0
2020-12-25,2.71,1457221.2,220465.19999999995,0.0,0.0,0.0
2020-12-26,3.06,1645423.2000000002,188202.00000000023,0.0,0.0,0.0
2020-12-27,4.19,2253046.8000000003,607623.6000000001,0.0,0.0,0.0
2020-12-28,5.64,3032740.8,779693.9999999995,0.0,0.0,0.0
2020-12-29,7.32,3936110.4,903369.6000000001,0.0,0.0,0.0
2020-12-30,8.97,4823348.4,887238.0000000005,0.0,0.0,0.0
2020-12-31,10.67,5737472.4,914124.0,0.0,0.0,0.0
2021-01-01,11.44,6151516.8,414044.39999999944,0.0,0.0,0.0
2021-01-02,12.21,6565561.200000001,414044.4000000013,0.0,0.0,0.0
2021-01-03,13.83,7436667.600000001,871106.3999999994,0.0,0.0,0.0
2021-01-04,15.46,8313151.200000001,876483.6000000006,0.0,0.0,0.0
2021-01-05,16.81,9039073.2,725921.9999999981,0.0,0.0,0.0
2021-01-06,17.92,9635942.400000002,596869.200000003,0.0,0.0,0.0
2021-01-07,19.17,10308092.4,672149.9999999981,0.0,0.0,0.0
2021-01-08,19.88,10689873.6,381781.19999999925,0.0,0.0,0.0
2021-01-09,20.36,10947979.2,258105.59999999963,0.0,0.0,0.0
2021-01-10,20.77,11168444.4,220465.20000000112,0.07,37640.40000000001,37640.40000000001
2021-01-11,20.99,11286742.799999999,118298.39999999851,0.27,145184.4,107543.99999999999
2021-01-12,21.25,11426550.0,139807.20000000112,0.66,354895.2,209710.80000000002
2021-01-13,21.81,11727673.2,301123.19999999925,1.27,682904.4,328009.2
2021-01-14,22.42,12055682.4,328009.2000000011,2.01,1080817.1999999997,397912.7999999997
2021-01-15,22.75,12233130.0,177447.59999999963,2.4,1290528.0,209710.80000000028
2021-01-16,23.07,12405200.4,172070.40000000037,2.68,1441089.6,150561.6000000001
2021-01-17,23.8,12797736.0,392535.5999999996,3.59,1930414.8,489325.19999999995
2021-01-18,24.55,13201026.0,403290.0,4.88,2624073.5999999996,693658.7999999996
2021-01-19,25.34,13625824.8,424798.80000000075,6.36,3419899.2,795825.6000000006
2021-01-20,26.17,14072132.400000002,446307.6000000015,7.91,4253365.2,833466.0
2021-01-21,26.92,14475422.4,403289.99999999814,9.68,5205129.6,951764.3999999994
2021-01-22,27.33,14695887.6,220465.19999999925,10.45,5619174.0,414044.4000000004
2021-01-23,27.76,14927107.200000001,231219.6000000015,11.02,5925674.399999999,306500.39999999944
2021-01-24,28.5,15325019.999999998,397912.799999997,12.54,6743008.799999999,817334.3999999994
2021-01-25,29.37,15792836.4,467816.40000000224,14.04,7549588.8,806580.0000000009
2021-01-26,30.22,16249898.399999999,457061.99999999814,15.4,8280888.0,731299.2000000002
2021-01-27,31.05,16696206.0,446307.6000000015,16.74,9001432.799999999,720544.7999999989
2021-01-28,31.91,17158645.2,462439.19999999925,18.15,9759618.0,758185.2000000011
2021-01-29,32.3,17368355.999999996,209710.79999999702,18.84,10130644.8,371026.80000000075
2021-01-30,32.67,17567312.4,198956.40000000224,19.3,10377996.0,247351.19999999925
2021-01-31,33.46,17992111.2,424798.80000000075,19.95,10727514.0,349518.0
