year_week,red
2020-07,1.0921249999999998
2020-08,1.05995873015873
2020-09,1.0968619047619046
2020-10,1.0768111111111112
2020-11,1.1116444444444444
2020-12,0.8462571428571429
2020-13,0.2985904761904762
2020-14,0.15430158730158733
2020-15,0.11441587301587301
2020-16,0.11785238095238096
2020-17,0.12894444444444444
2020-18,0.1507666666666667
2020-19,0.21093492063492064
2020-20,0.2962301587301588
2020-21,0.3165269841269841
2020-22,0.251736507936508
2020-23,0.41824603174603175
2020-24,0.4294301587301587
2020-25,0.4148523809523809
2020-26,0.44272380952380946
2020-27,0.4911888888888889
2020-28,0.5324428571428571
2020-29,0.5937714285714285
2020-30,0.6473825396825398
2020-31,0.6782714285714285
2020-32,0.5696396825396824
2020-33,0.7127746031746032
2020-34,0.7078126984126983
2020-35,0.7375349206349207
2020-36,0.7619079365079365
2020-37,0.8051000000000001
2020-38,0.8266365079365079
2020-39,0.7978619047619048
2020-40,0.8512682539682539
2020-41,0.9112571428571428
2020-42,0.9601063492063491
2020-43,0.8912873015873016
2020-44,0.9430333333333333
2020-45,1.0262555555555555
2020-46,1.0536904761904762
2020-47,1.0329269841269841
2020-48,1.046590476190476
2020-49,1.0921904761904764
2020-50,1.150084126984127
2020-51,1.1242396825396825
2020-52,1.1422825396825398
2020-53,1.1558015873015874
2021-01,1.2015952380952382
2021-02,1.0804984126984125
2021-03,1.0635666666666668
2021-04,1.145215873015873
2021-05,1.175884126984127
2021-06,1.2789333333333333
2021-07,1.336611111111111
2021-08,1.3547460317460318
2021-09,1.3996984126984129
2021-10,1.4176285714285715
2021-11,1.4088301587301584
2021-12,1.380947619047619
2021-13,1.3100936507936507
2021-14,0.9178523809523809
2021-15,0.6858047619047618
2021-16,0.6117809523809523
2021-17,0.9370285714285714
2021-18,1.2419603174603175
2021-19,1.1430666666666667
2021-20,1.2072507936507937
2021-21,1.438138095238095
2021-22,1.5568365079365079
2021-23,1.6645603174603176
2021-24,1.4880587301587302
2021-25,1.459547619047619
2021-26,0.7254777777777779
2021-27,0.7415571428571429
2021-28,1.5472968253968256
2021-29,0.9365793650793652
2021-30,0.696784126984127
2021-31,0.9480206349206349
2021-32,1.4875809523809524
2021-33,1.6878571428571427
2021-34,1.70348253968254
2021-35,1.741111111111111
2021-36,1.897412698412698
2021-37,1.855120634920635
2021-38,1.9103047619047617
2021-39,1.9978555555555555
2021-40,2.1245365079365075
2021-41,1.9099365079365076
2021-42,1.9521349206349206
2021-43,2.1583603174603176
2021-44,2.1878031746031747
2021-45,2.2568349206349203
2021-46,2.2834619047619045
2021-47,2.264831746031746
2021-48,2.2932047619047617
2021-49,2.450628571428571
2021-50,2.538026984126984
2021-51,2.5761650793650794
2021-52,2.565993333333333
