year_week,red
2020-07,1.0712249999999999
2020-08,1.0593825396825396
2020-09,1.0488
2020-10,1.0404714285714285
2020-11,1.0542428571428573
2020-12,0.7328682539682541
2020-13,0.13853015873015873
2020-14,0.14448253968253968
2020-15,0.17820634920634917
2020-16,0.21669047619047618
2020-17,0.25424444444444455
2020-18,0.2158412698412699
2020-19,0.290720634920635
2020-20,0.35657936507936505
2020-21,0.47677460317460313
2020-22,0.39516349206349205
2020-23,0.515788888888889
2020-24,0.5158238095238096
2020-25,0.4930190476190475
2020-26,0.5041206349206349
2020-27,0.5326142857142858
2020-28,0.5844015873015873
2020-29,0.6155095238095238
2020-30,0.6513841269841271
2020-31,0.5737396825396825
2020-32,0.5740619047619048
2020-33,0.6917238095238094
2020-34,0.7538253968253968
2020-35,0.575515873015873
2020-36,0.7779460317460317
2020-37,0.8634047619047619
2020-38,0.8770412698412698
2020-39,0.8928666666666667
2020-40,0.9128190476190474
2020-41,0.9274428571428571
2020-42,0.979463492063492
2020-43,1.0173746031746032
2020-44,0.8832888888888889
2020-45,1.039038095238095
2020-46,0.9956349206349205
2020-47,1.0067031746031747
2020-48,0.9756984126984127
2020-49,1.0000761904761906
2020-50,1.0291269841269841
2020-51,1.0848460317460318
2020-52,0.9683650793650793
2020-53,1.0810174603174603
2021-01,1.0999476190476192
2021-02,1.0016999999999998
2021-03,1.03864126984127
2021-04,1.112874603174603
2021-05,1.000614285714286
2021-06,1.1646888888888889
2021-07,1.2122158730158732
2021-08,1.2525047619047618
2021-09,1.3270714285714287
2021-10,1.3417428571428573
2021-11,1.2739698412698413
2021-12,1.205020634920635
2021-13,1.1997761904761906
2021-14,1.2470206349206348
2021-15,0.9689825396825398
2021-16,0.9155412698412698
2021-17,0.8879190476190477
2021-18,1.0380031746031746
2021-19,0.5554492063492064
2021-20,1.2384698412698412
2021-21,1.320547619047619
2021-22,1.470347619047619
2021-23,1.5306698412698412
2021-24,1.4800095238095239
2021-25,1.425636507936508
2021-26,1.5063349206349206
2021-27,1.6433634920634919
2021-28,1.6508380952380952
2021-29,1.0450269841269841
2021-30,1.473011111111111
2021-31,1.4367523809523808
2021-32,1.591463492063492
2021-33,1.1676603174603173
2021-34,1.5477888888888887
2021-35,1.5831460317460315
2021-36,1.5338714285714286
2021-37,1.6298158730158732
2021-38,1.6894460317460318
2021-39,1.6405015873015873
2021-40,1.8605174603174603
2021-41,1.912765079365079
2021-42,1.6992984126984125
2021-43,1.7968507936507938
2021-44,1.981479365079365
2021-45,2.031957142857143
2021-46,2.049457142857143
2021-47,2.0331746031746034
2021-48,2.1080936507936507
2021-49,2.1893190476190476
2021-50,2.1253380952380954
2021-51,2.1261634920634918
2021-52,2.070217777777777
