date,cumulative,daily
2020-06-09,21308,305.0
2020-06-10,22228,920.0
2020-06-11,22976,748.0
2020-06-12,23632,656.0
2020-06-13,24188,556.0
2020-06-14,24852,664.0
2020-06-15,25613,761.0
2020-06-16,25719,106.0
2020-06-17,26960,1241.0
2020-06-18,27423,463.0
2020-06-19,27964,541.0
2020-06-20,28383,419.0
2020-06-21,28919,536.0
2020-06-22,29229,310.0
2020-06-23,29567,338.0
2020-06-24,29726,159.0
2020-06-25,30261,535.0
2020-06-26,30346,85.0
2020-06-27,30702,356.0
2020-06-28,31053,351.0
2020-06-29,31324,271.0
2020-06-30,31445,121.0
2020-07-01,31848,403.0
2020-07-02,32108,260.0
2020-07-03,32410,302.0
2020-07-04,32758,348.0
2020-07-05,33037,279.0
2020-07-06,33150,113.0
2020-07-07,33470,320.0
2020-07-08,33680,210.0
2020-07-09,33739,59.0
2020-07-10,34280,541.0
2020-07-11,34437,157.0
2020-07-12,34537,100.0
2020-07-13,34541,4.0
2020-07-14,34826,285.0
2020-07-15,35026,200.0
2020-07-16,35156,130.0
2020-07-17,35315,159.0
2020-07-18,35375,60.0
2020-07-19,35561,186.0
2020-07-20,35595,34.0
2020-07-21,35701,106.0
2020-07-22,35813,112.0
2020-07-23,36001,188.0
2020-07-24,36067,66.0
2020-07-25,36122,55.0
2020-07-26,36243,121.0
2020-07-27,36349,106.0
2020-07-28,36454,105.0
2020-07-29,36557,103.0
2020-07-30,36628,71.0
2020-07-31,36628,0.0
2020-08-01,36796,168.0
2020-08-02,36796,0.0
2020-08-03,36796,0.0
2020-08-04,36833,37.0
2020-08-05,36915,82.0
2020-08-06,36982,67.0
2020-08-07,37023,41.0
2020-08-08,37101,78.0
2020-08-09,37140,39.0
2020-08-10,37140,0.0
2020-08-11,37355,215.0
2020-08-12,37431,76.0
2020-08-13,37510,79.0
2020-08-14,37517,7.0
2020-08-15,37637,120.0
2020-08-16,37682,45.0
2020-08-17,37682,0.0
2020-08-18,37685,3.0
2020-08-19,37685,0.0
2020-08-20,37845,160.0
2020-08-21,37942,97.0
2020-08-22,37980,38.0
2020-08-23,38039,59.0
2020-08-24,38085,46.0
2020-08-25,38156,71.0
2020-08-26,38199,43.0
2020-08-27,38215,16.0
2020-08-28,38226,11.0
2020-08-29,38229,3.0
2020-08-30,38229,0.0
2020-08-31,38248,19.0
2020-09-01,38282,34.0
2020-09-02,38329,47.0
2020-09-03,38374,45.0
2020-09-04,38374,0.0
2020-09-05,38390,16.0
2020-09-06,38484,94.0
2020-09-07,38580,96.0
2020-09-08,38606,26.0
2020-09-09,38630,24.0
2020-09-10,38658,28.0
2020-09-11,38692,34.0
2020-09-12,38727,35.0
2020-09-13,38802,75.0
2020-09-14,38858,56.0
2020-09-15,38901,43.0
2020-09-16,38941,40.0
2020-09-17,38958,17.0
2020-09-18,38969,11.0
2020-09-19,39005,36.0
2020-09-20,39130,125.0
2020-09-21,39160,30.0
2020-09-22,39182,22.0
2020-09-23,39231,49.0
2020-09-24,39256,25.0
2020-09-25,39272,16.0
2020-09-26,39278,6.0
2020-09-27,39313,35.0
2020-09-28,39325,12.0
2020-09-29,39340,15.0
2020-09-30,39354,14.0
2020-10-01,39371,17.0
2020-10-02,39376,5.0
2020-10-03,39383,7.0
2020-10-04,39427,44.0
2020-10-05,39508,81.0
2020-10-06,39572,64.0
2020-10-07,39634,62.0
2020-10-08,39702,68.0
2020-10-09,39779,77.0
2020-10-10,39789,10.0
2020-10-11,39885,96.0
2020-10-12,39956,71.0
2020-10-13,40014,58.0
2020-10-14,40080,66.0
2020-10-15,40112,32.0
2020-10-16,40159,47.0
2020-10-17,40227,68.0
2020-10-18,40286,59.0
2020-10-19,40373,87.0
2020-10-20,40461,88.0
2020-10-21,40461,0.0
2020-10-22,40510,49.0
2020-10-23,40626,116.0
2020-10-24,40687,61.0
2020-10-25,40768,81.0
2020-10-26,40833,65.0
2020-10-27,40937,104.0
2020-10-28,41032,95.0
2020-10-29,41145,113.0
2020-10-30,41268,123.0
2020-10-31,41334,66.0
2020-11-01,41425,91.0
2020-11-02,41501,76.0
2020-11-03,41633,132.0
2020-11-04,41728,95.0
2020-11-05,41814,86.0
2020-11-06,41935,121.0
2020-11-07,41975,40.0
2020-11-08,42033,58.0
2020-11-09,42159,126.0
2020-11-10,42297,138.0
2020-11-11,42463,166.0
2020-11-12,42609,146.0
2020-11-13,42795,186.0
2020-11-14,42969,174.0
2020-11-15,43035,66.0
2020-11-16,43240,205.0
2020-11-17,43403,163.0
2020-11-18,43628,225.0
2020-11-19,43851,223.0
2020-11-20,44228,377.0
2020-11-21,44443,215.0
2020-11-22,44503,60.0
2020-11-23,44706,203.0
2020-11-24,44988,282.0
2020-11-25,45278,290.0
2020-11-26,45490,212.0
2020-11-27,45716,226.0
2020-11-28,45839,123.0
2020-11-29,45966,127.0
2020-11-30,46215,249.0
2020-12-01,46498,283.0
2020-12-02,46717,219.0
2020-12-03,46980,263.0
2020-12-04,47258,278.0
2020-12-05,47388,130.0
2020-12-06,47641,253.0
2020-12-07,47901,260.0
2020-12-08,48136,235.0
2020-12-09,48366,230.0
2020-12-10,48540,174.0
2020-12-11,48753,213.0
2020-12-12,48826,73.0
2020-12-13,48952,126.0
2020-12-14,49273,321.0
2020-12-15,49484,211.0
2020-12-16,49703,219.0
2020-12-17,49927,224.0
2020-12-18,50202,275.0
2020-12-19,50456,254.0
2020-12-20,50536,80.0
2020-12-21,50678,142.0
2020-12-22,50888,210.0
2020-12-23,51070,182.0
2020-12-24,51357,287.0
2020-12-25,51595,238.0
2020-12-26,51764,169.0
2020-12-27,51848,84.0
2020-12-28,52007,159.0
2020-12-29,52147,140.0
2020-12-30,52330,183.0
2020-12-31,52330,0.0
2021-01-01,52513,183.0
2021-01-02,52586,73.0
2021-01-03,52709,123.0
2021-01-04,52909,200.0
2021-01-05,53011,102.0
2021-01-06,53105,94.0
2021-01-07,53207,102.0
2021-01-08,53332,125.0
2021-01-09,53400,68.0
2021-01-10,53489,89.0
2021-01-11,53538,49.0
2021-01-12,53584,46.0
2021-01-13,53690,106.0
2021-01-14,53775,85.0
2021-01-15,53831,56.0
2021-01-16,53938,107.0
2021-01-17,53984,46.0
2021-01-18,54062,78.0
2021-01-19,54141,79.0
2021-01-20,54278,137.0
2021-01-21,54403,125.0
2021-01-22,54483,80.0
2021-01-23,54559,76.0
2021-01-24,54595,36.0
2021-01-25,54672,77.0
2021-01-26,54750,78.0
2021-01-27,54854,104.0
2021-01-28,54891,37.0
2021-01-29,54939,48.0
2021-01-30,55008,69.0
2021-01-31,55023,15.0
2021-02-01,55059,36.0
2021-02-02,55121,62.0
2021-02-03,55174,53.0
2021-02-04,55231,57.0
2021-02-05,55265,34.0
2021-02-06,55330,65.0
2021-02-07,55335,5.0
2021-02-08,55359,24.0
2021-02-09,55384,25.0
2021-02-10,55402,18.0
2021-02-11,55420,18.0
2021-02-12,55445,25.0
2021-02-13,55473,28.0
2021-02-14,55492,19.0
2021-02-15,55514,22.0
2021-02-16,55518,4.0
2021-02-17,55540,22.0
2021-02-18,55557,17.0
2021-02-19,55575,18.0
2021-02-20,55580,5.0
2021-02-21,55604,24.0
2021-02-22,55617,13.0
2021-02-23,55646,29.0
2021-02-24,55664,18.0
2021-02-25,55680,16.0
2021-02-26,55696,16.0
2021-02-27,55707,11.0
2021-02-28,55714,7.0
2021-03-01,55733,19.0
2021-03-02,55759,26.0
2021-03-03,55770,11.0
2021-03-04,55775,5.0
2021-03-05,55827,52.0
2021-03-06,55840,13.0
2021-03-07,55847,7.0
2021-03-08,55876,29.0
2021-03-09,55876,0.0
2021-03-10,55894,18.0
2021-03-11,55917,23.0
2021-03-12,55959,42.0
2021-03-13,55959,0.0
2021-03-14,55985,26.0
2021-03-15,55985,0.0
2021-03-16,55995,10.0
2021-03-17,56016,21.0
2021-03-18,56044,28.0
2021-03-19,56069,25.0
2021-03-20,56093,24.0
2021-03-21,56103,10.0
2021-03-22,56153,50.0
2021-03-23,56177,24.0
2021-03-24,56192,15.0
2021-03-25,56226,34.0
2021-03-26,56254,28.0
2021-03-27,56290,36.0
2021-03-28,56294,4.0
2021-03-29,56322,28.0
2021-03-30,56384,62.0
2021-03-31,56454,70.0
2021-04-01,56517,63.0
2021-04-02,56572,55.0
2021-04-03,56595,23.0
2021-04-04,56676,81.0
2021-04-05,56717,41.0
2021-04-06,56779,62.0
2021-04-07,56873,94.0
2021-04-08,56943,70.0
2021-04-09,57019,76.0
2021-04-10,57144,125.0
2021-04-11,57160,16.0
2021-04-12,57242,82.0
2021-04-13,57364,122.0
2021-04-14,57492,128.0
2021-04-15,57534,42.0
2021-04-16,57612,78.0
2021-04-17,57721,109.0
2021-04-18,57793,72.0
2021-04-19,57898,105.0
2021-04-20,58037,139.0
2021-04-21,58214,177.0
2021-04-22,58312,98.0
2021-04-23,58542,230.0
2021-04-24,58730,188.0
2021-04-25,58843,113.0
2021-04-26,59015,172.0
2021-04-27,59225,210.0
2021-04-28,59370,145.0
2021-04-29,59576,206.0
2021-04-30,59745,169.0
2021-05-01,59939,194.0
2021-05-02,60122,183.0
2021-05-03,60300,178.0
2021-05-04,60563,263.0
2021-05-05,60797,234.0
2021-05-06,61162,365.0
2021-05-07,61455,293.0
2021-05-08,61755,300.0
2021-05-09,61842,87.0
2021-05-10,62063,221.0
2021-05-11,62403,340.0
2021-05-12,62718,315.0
2021-05-13,63045,327.0
2021-05-14,63355,310.0
2021-05-15,63412,57.0
2021-05-16,63484,72.0
2021-05-17,63598,114.0
2021-05-18,63819,221.0
2021-05-19,64122,303.0
2021-05-20,64575,453.0
2021-05-21,65080,505.0
2021-05-22,65486,406.0
2021-05-23,65728,242.0
2021-05-24,66275,547.0
2021-05-25,66903,628.0
2021-05-26,67743,840.0
2021-05-27,68366,623.0
2021-05-28,69130,764.0
2021-05-29,70111,981.0
2021-05-30,70761,650.0
2021-05-31,71838,1077.0
2021-06-01,72977,1139.0
2021-06-02,74026,1049.0
2021-06-03,75119,1093.0
2021-06-04,76628,1509.0
2021-06-05,77963,1335.0
2021-06-06,79224,1261.0
2021-06-07,80841,1617.0
2021-06-08,82326,1485.0
2021-06-09,84050,1724.0
2021-06-10,85892,1842.0
2021-06-11,87716,1824.0
2021-06-12,88740,1024.0
2021-06-13,89861,1121.0
2021-06-14,91458,1597.0
2021-06-15,93272,1814.0
2021-06-16,93288,16.0
2021-06-17,96531,3243.0
2021-06-18,98734,2203.0
2021-06-19,100521,1787.0
2021-06-20,101906,1385.0
2021-06-21,103902,1996.0
2021-06-22,105749,1847.0
2021-06-23,107957,2208.0
2021-06-24,109532,1575.0
2021-06-25,111592,2060.0
2021-06-26,113124,1532.0
2021-06-27,114220,1096.0
2021-06-28,115751,1531.0
2021-06-29,117158,1407.0
2021-06-30,118659,1501.0
2021-07-01,120216,1557.0
2021-07-02,122156,1940.0
2021-07-03,123485,1329.0
2021-07-04,124748,1263.0
2021-07-05,125937,1189.0
2021-07-06,127464,1527.0
2021-07-07,129021,1557.0
2021-07-08,130113,1092.0
2021-07-09,131586,1473.0
2021-07-10,132777,1191.0
2021-07-11,133578,801.0
2021-07-12,134653,1075.0
2021-07-13,135889,1236.0
2021-07-14,136643,754.0
2021-07-15,137853,1210.0
2021-07-16,139051,1198.0
2021-07-17,140224,1173.0
2021-07-18,140602,378.0
2021-07-19,141499,897.0
2021-07-20,142414,915.0
2021-07-21,142762,348.0
2021-07-22,143183,421.0
2021-07-23,143439,256.0
2021-07-24,143666,227.0
2021-07-25,143871,205.0
2021-07-26,144285,414.0
2021-07-27,145008,723.0
2021-07-28,145552,544.0
2021-07-29,145996,444.0
2021-07-30,146523,527.0
2021-07-31,147154,631.0
2021-08-01,147501,347.0
2021-08-02,147985,484.0
2021-08-03,148572,587.0
2021-08-04,148933,361.0
2021-08-05,149361,428.0
2021-08-06,149810,449.0
2021-08-07,150240,430.0
2021-08-08,150458,218.0
2021-08-09,150778,320.0
2021-08-10,151013,235.0
2021-08-11,151291,278.0
2021-08-12,151563,272.0
2021-08-13,151770,207.0
2021-08-14,151941,171.0
2021-08-15,152033,92.0
2021-08-16,152142,109.0
2021-08-17,152243,101.0
2021-08-18,152363,120.0
2021-08-19,152411,48.0
2021-08-20,152448,37.0
2021-08-21,152497,49.0
2021-08-22,152511,14.0
2021-08-23,152583,72.0
2021-08-24,152660,77.0
2021-08-25,152722,62.0
2021-08-26,152822,100.0
2021-08-27,152960,138.0
2021-08-28,153007,47.0
2021-08-29,153033,26.0
2021-08-30,153148,115.0
2021-08-31,153220,72.0
2021-09-01,153260,40.0
2021-09-02,153306,46.0
2021-09-03,153375,69.0
2021-09-04,153395,20.0
2021-09-05,153423,28.0
2021-09-06,153534,111.0
2021-09-07,153626,92.0
2021-09-08,153736,110.0
2021-09-09,153840,104.0
2021-09-10,153962,122.0
2021-09-11,153982,20.0
2021-09-12,153990,8.0
2021-09-13,154094,104.0
2021-09-14,154180,86.0
2021-09-15,154283,103.0
2021-09-16,154361,78.0
2021-09-17,154487,126.0
2021-09-18,154487,0.0
2021-09-19,154487,0.0
2021-09-20,154585,98.0
2021-09-21,154712,127.0
2021-09-22,154757,45.0
2021-09-23,154800,43.0
2021-09-24,154960,160.0
2021-09-25,154960,0.0
2021-09-26,154960,0.0
2021-09-27,155072,112.0
2021-09-28,155093,21.0
2021-09-29,155128,35.0
2021-09-30,155174,46.0
2021-10-01,155191,17.0
2021-10-02,155191,0.0
2021-10-03,155191,0.0
2021-10-04,155287,96.0
2021-10-05,155309,22.0
2021-10-06,155380,71.0
2021-10-07,155429,49.0
2021-10-08,155448,19.0
2021-10-09,155466,18.0
2021-10-10,155508,42.0
2021-10-11,155540,32.0
2021-10-12,155599,59.0
2021-10-13,155627,28.0
2021-10-14,155682,55.0
2021-10-15,155688,6.0
2021-10-16,155739,51.0
2021-10-17,155764,25.0
2021-10-18,155776,12.0
2021-10-19,155801,25.0
2021-10-20,155859,58.0
2021-10-21,155891,32.0
2021-10-22,155931,40.0
2021-10-23,155940,9.0
2021-10-24,155944,4.0
2021-10-25,156040,96.0
2021-10-26,156071,31.0
2021-10-27,156124,53.0
2021-10-28,156166,42.0
2021-10-29,156196,30.0
2021-10-30,156210,14.0
2021-10-31,156250,40.0
2021-11-01,156284,34.0
2021-11-02,156307,23.0
2021-11-03,156323,16.0
2021-11-04,156363,40.0
2021-11-05,156392,29.0
2021-11-06,156397,5.0
2021-11-07,156397,0.0
2021-11-08,156397,0.0
2021-11-09,156397,0.0
2021-11-10,156414,17.0
2021-11-11,156456,42.0
2021-11-12,156487,31.0
2021-11-13,156510,23.0
2021-11-14,156552,42.0
2021-11-15,156610,58.0
2021-11-16,156649,39.0
2021-11-17,156739,90.0
2021-11-18,156739,0.0
2021-11-19,156812,73.0
2021-11-20,156864,52.0
2021-11-21,156896,32.0
2021-11-22,156911,15.0
2021-11-23,157015,104.0
2021-11-24,157032,17.0
2021-11-25,157144,112.0
2021-11-26,157171,27.0
2021-11-27,157190,19.0
2021-11-28,157218,28.0
2021-11-29,157260,42.0
2021-11-30,157289,29.0
2021-12-01,157359,70.0
2021-12-02,157387,28.0
2021-12-03,157412,25.0
2021-12-04,157431,19.0
2021-12-05,157454,23.0
2021-12-06,157499,45.0
2021-12-07,157508,9.0
2021-12-08,157542,34.0
2021-12-09,157585,43.0
2021-12-10,157603,18.0
2021-12-11,157611,8.0
2021-12-12,157633,22.0
2021-12-13,157648,15.0
2021-12-14,157660,12.0
2021-12-15,157665,5.0
2021-12-16,157725,60.0
2021-12-17,157734,9.0
2021-12-18,157745,11.0
2021-12-19,157787,42.0
2021-12-20,157797,10.0
2021-12-21,157816,19.0
2021-12-22,157841,25.0
2021-12-23,157878,37.0
2021-12-24,157887,9.0
2021-12-25,157895,8.0
2021-12-26,157951,56.0
2021-12-27,157967,16.0
2021-12-28,157998,31.0
2021-12-29,158037,39.0
2021-12-30,158056,19.0
2021-12-31,158084,28.0
2022-01-01,158107,23.0
2022-01-02,158189,82.0
2022-01-03,158183,-6.0
2022-01-04,158205,22.0
2022-01-05,158245,40.0
2022-01-06,158275,30.0
2022-01-07,158300,25.0
2022-01-08,158309,9.0
2022-01-09,158381,72.0
2022-01-10,158394,13.0
2022-01-11,158471,77.0
2022-01-12,158511,40.0
2022-01-13,158602,91.0
2022-01-14,158639,37.0
2022-01-15,158678,39.0
2022-01-16,158717,39.0
2022-01-17,158826,109.0
2022-01-18,158974,148.0
2022-01-19,159070,96.0
2022-01-20,159303,233.0
2022-01-21,159516,213.0
2022-01-22,159548,32.0
2022-01-23,159649,101.0
2022-01-24,159896,247.0
2022-01-25,160252,356.0
2022-01-26,160692,440.0
2022-01-27,161004,312.0
2022-01-28,161057,53.0
2022-01-29,161290,233.0
2022-01-30,162111,821.0
2022-01-31,162926,815.0
2022-02-01,163555,629.0
2022-02-02,164190,635.0
2022-02-03,164727,537.0
2022-02-04,165358,631.0
2022-02-05,165711,353.0
2022-02-06,166191,480.0
2022-02-07,166924,733.0
2022-02-08,167739,815.0
2022-02-09,168550,811.0
2022-02-10,169448,898.0
2022-02-11,169940,492.0
2022-02-12,170152,212.0
2022-02-13,170604,452.0
2022-02-14,171246,642.0
2022-02-15,171422,176.0
2022-02-16,171519,97.0
2022-02-17,171673,154.0
2022-02-18,171857,184.0
2022-02-19,171931,74.0
2022-02-20,172205,274.0
2022-02-21,172441,236.0
2022-02-22,172716,275.0
2022-02-23,172901,185.0
