date,location_name,daily_deaths,daily_deaths_unscaled,daily_infections
2020-05-01,Angola,0.0,0.0,3.0
2020-05-02,Angola,0.0,0.0,5.0
2020-05-03,Angola,0.0,0.0,0.0
2020-05-04,Angola,0.0,0.0,0.0
2020-05-05,Angola,0.0,0.0,1.0
2020-05-06,Angola,0.0,0.0,0.0
2020-05-07,Angola,0.0,0.0,0.0
2020-05-08,Angola,0.0,0.0,7.0
2020-05-09,Angola,0.0,0.0,0.0
2020-05-10,Angola,0.0,0.0,2.0
2020-05-11,Angola,0.0,0.0,0.0
2020-05-12,Angola,0.0,0.0,0.0
2020-05-13,Angola,0.0,0.0,0.0
2020-05-14,Angola,0.0,0.0,3.0
2020-05-15,Angola,0.0,0.0,0.0
2020-05-16,Angola,0.0,0.0,0.0
2020-05-17,Angola,0.0,0.0,0.0
2020-05-18,Angola,14.76,1.0,2.0
2020-05-19,Angola,0.0,0.0,2.0
2020-05-20,Angola,0.0,0.0,0.0
2020-05-21,Angola,0.0,0.0,6.0
2020-05-22,Angola,0.0,0.0,2.0
2020-05-23,Angola,14.76,1.0,1.0
2020-05-24,Angola,0.0,0.0,8.0
2020-05-25,Angola,0.0,0.0,1.0
2020-05-26,Angola,0.0,0.0,0.0
2020-05-27,Angola,0.0,0.0,1.0
2020-05-28,Angola,0.0,0.0,3.0
2020-05-29,Angola,0.0,0.0,7.0
2020-05-30,Angola,0.0,0.0,3.0
2020-05-31,Angola,0.0,0.0,2.0
2020-06-01,Angola,0.0,0.0,0.0
2020-06-02,Angola,0.0,0.0,0.0
2020-06-03,Angola,0.0,0.0,0.0
2020-06-04,Angola,0.0,0.0,0.0
2020-06-05,Angola,0.0,0.0,0.0
2020-06-06,Angola,0.0,0.0,2.0
2020-06-07,Angola,0.0,0.0,3.0
2020-06-08,Angola,0.0,0.0,1.0
2020-06-09,Angola,0.0,0.0,4.0
2020-06-10,Angola,0.0,0.0,17.0
2020-06-11,Angola,14.76,1.0,5.0
2020-06-12,Angola,0.0,0.0,12.0
2020-06-13,Angola,14.76,1.0,8.0
2020-06-14,Angola,0.0,0.0,2.0
2020-06-15,Angola,0.0,0.0,2.0
2020-06-16,Angola,0.0,0.0,6.0
2020-06-17,Angola,14.76,1.0,7.0
2020-06-18,Angola,14.76,1.0,11.0
2020-06-19,Angola,0.0,0.0,6.0
2020-06-20,Angola,14.76,1.0,4.0
2020-06-21,Angola,0.0,0.0,7.0
2020-06-22,Angola,14.76,1.0,3.0
2020-06-23,Angola,0.0,0.0,3.0
2020-06-24,Angola,0.0,0.0,8.0
2020-06-25,Angola,0.0,0.0,15.0
2020-06-26,Angola,0.0,0.0,0.0
2020-06-27,Angola,0.0,0.0,47.0
2020-06-28,Angola,14.76,1.0,8.0
2020-06-29,Angola,14.76,1.0,9.0
2020-06-30,Angola,14.76,1.0,8.0
2020-07-01,Angola,29.52,2.0,7.0
2020-07-02,Angola,29.52,2.0,24.0
2020-07-03,Angola,14.76,1.0,13.0
2020-07-04,Angola,14.76,1.0,18.0
2020-07-05,Angola,9.84,0.67,13.33
2020-07-06,Angola,9.84,0.67,13.33
2020-07-07,Angola,9.84,0.67,13.33
2020-07-08,Angola,7.38,0.5,5.0
2020-07-09,Angola,7.38,0.5,5.0
2020-07-10,Angola,14.76,1.0,62.0
2020-07-11,Angola,22.14,1.5,4.0
2020-07-12,Angola,22.14,1.5,44.0
2020-07-13,Angola,4.92,0.33,19.0
2020-07-14,Angola,4.92,0.33,16.0
2020-07-15,Angola,4.92,0.33,35.0
2020-07-16,Angola,14.76,1.0,31.0
2020-07-17,Angola,14.76,1.0,31.0
2020-07-18,Angola,3.69,0.25,49.0
2020-07-19,Angola,3.69,0.25,18.0
2020-07-20,Angola,3.69,0.25,44.0
2020-07-21,Angola,3.69,0.25,30.0
2020-07-22,Angola,44.29,3.0,33.0
2020-07-23,Angola,14.76,1.0,39.0
2020-07-24,Angola,14.76,1.0,29.0
2020-07-25,Angola,59.05,4.0,36.0
2020-07-26,Angola,14.76,1.0,16.0
2020-07-27,Angola,14.76,1.0,18.0
2020-07-28,Angola,103.33,7.0,50.0
2020-07-29,Angola,14.76,1.0,78.0
2020-07-30,Angola,44.29,3.0,31.0
2020-07-31,Angola,14.76,1.0,39.0
2020-08-01,Angola,29.52,2.0,16.0
2020-08-02,Angola,14.76,1.0,35.0
2020-08-03,Angola,44.29,3.0,81.0
2020-08-04,Angola,14.76,1.0,64.0
2020-08-05,Angola,44.29,3.0,51.0
2020-08-06,Angola,29.52,2.0,88.0
2020-08-07,Angola,44.29,3.0,55.0
2020-08-08,Angola,44.29,3.0,34.0
2020-08-09,Angola,73.81,5.0,100.0
2020-08-10,Angola,44.29,3.0,7.0
2020-08-11,Angola,29.52,2.0,56.0
2020-08-12,Angola,34.44,2.33,27.0
2020-08-13,Angola,34.44,2.33,53.0
2020-08-14,Angola,34.44,2.33,37.0
2020-08-15,Angola,14.76,1.0,27.0
2020-08-16,Angola,14.76,1.0,27.0
2020-08-17,Angola,14.76,1.0,29.0
2020-08-18,Angola,14.76,1.0,31.0
2020-08-19,Angola,29.52,2.0,49.0
2020-08-20,Angola,14.76,1.0,29.0
2020-08-21,Angola,14.76,1.0,24.0
2020-08-22,Angola,14.76,1.0,66.0
2020-08-23,Angola,14.76,1.0,37.0
2020-08-24,Angola,59.05,4.0,51.0
2020-08-25,Angola,29.52,2.0,61.0
2020-08-26,Angola,14.76,1.0,49.0
2020-08-27,Angola,29.52,2.0,83.0
2020-08-28,Angola,14.76,1.0,56.0
2020-08-29,Angola,14.76,1.0,80.0
2020-08-30,Angola,7.38,0.5,73.0
2020-08-31,Angola,7.38,0.5,30.0
2020-09-01,Angola,14.76,1.0,75.0
2020-09-02,Angola,44.29,3.0,48.0
2020-09-03,Angola,14.76,1.0,28.0
2020-09-04,Angola,29.52,2.0,71.0
2020-09-05,Angola,29.52,2.0,59.0
2020-09-06,Angola,22.14,1.5,30.0
2020-09-07,Angola,22.14,1.5,16.0
2020-09-08,Angola,59.05,4.0,52.0
2020-09-09,Angola,29.52,2.0,59.0
2020-09-10,Angola,59.05,4.0,125.0
2020-09-11,Angola,14.76,1.0,62.0
2020-09-12,Angola,14.76,1.0,56.0
2020-09-13,Angola,29.52,2.0,53.0
2020-09-14,Angola,29.52,2.0,51.0
2020-09-15,Angola,44.29,3.0,130.0
2020-09-16,Angola,59.05,4.0,106.0
2020-09-17,Angola,14.76,1.0,114.0
2020-09-18,Angola,44.29,3.0,59.0
2020-09-19,Angola,36.91,2.5,53.0
2020-09-20,Angola,36.91,2.5,90.0
2020-09-21,Angola,29.52,2.0,126.0
2020-09-22,Angola,14.76,1.0,119.0
2020-09-23,Angola,59.05,4.0,127.0
2020-09-24,Angola,44.29,3.0,112.0
2020-09-25,Angola,73.81,5.0,115.0
2020-09-26,Angola,59.05,4.0,82.0
2020-09-27,Angola,44.29,3.0,46.0
2020-09-28,Angola,29.52,2.0,79.0
2020-09-29,Angola,44.29,3.0,108.0
2020-09-30,Angola,59.05,4.0,67.0
2020-10-01,Angola,29.52,2.0,142.0
2020-10-02,Angola,59.05,4.0,97.0
2020-10-03,Angola,59.05,4.0,159.0
2020-10-04,Angola,29.52,2.0,32.0
2020-10-05,Angola,59.05,4.0,128.0
2020-10-06,Angola,29.52,2.0,195.0
2020-10-07,Angola,73.81,5.0,138.0
2020-10-08,Angola,29.52,2.0,95.0
2020-10-09,Angola,59.05,4.0,73.0
2020-10-10,Angola,103.33,7.0,215.0
2020-10-11,Angola,7.38,0.5,120.0
2020-10-12,Angola,7.38,0.5,122.0
2020-10-13,Angola,44.29,3.0,192.0
2020-10-14,Angola,73.81,5.0,166.0
2020-10-15,Angola,14.76,1.0,250.0
2020-10-16,Angola,103.33,7.0,126.0
2020-10-17,Angola,118.1,8.0,240.0
2020-10-18,Angola,103.33,7.0,160.0
2020-10-19,Angola,14.76,1.0,207.0
2020-10-20,Angola,44.29,3.0,220.0
2020-10-21,Angola,59.05,4.0,289.0
2020-10-22,Angola,73.81,5.0,244.0
2020-10-23,Angola,73.81,5.0,247.0
2020-10-24,Angola,29.52,2.0,197.0
2020-10-25,Angola,14.76,1.0,355.0
2020-10-26,Angola,29.52,2.0,263.0
2020-10-27,Angola,14.76,1.0,227.0
2020-10-28,Angola,59.05,4.0,203.0
2020-10-29,Angola,29.52,2.0,195.0
2020-10-30,Angola,29.52,2.0,289.0
2020-10-31,Angola,73.81,5.0,247.0
2020-11-01,Angola,29.52,2.0,230.0
2020-11-02,Angola,44.29,3.0,193.0
2020-11-03,Angola,29.52,2.0,349.0
2020-11-04,Angola,73.81,5.0,236.0
2020-11-05,Angola,44.29,3.0,289.0
2020-11-06,Angola,14.76,1.0,121.0
2020-11-07,Angola,44.29,3.0,112.0
2020-11-08,Angola,59.05,4.0,98.0
2020-11-09,Angola,14.76,1.0,247.0
2020-11-10,Angola,29.52,2.0,136.0
2020-11-11,Angola,29.52,2.0,137.0
2020-11-12,Angola,44.29,3.0,100.0
2020-11-13,Angola,29.52,2.0,175.0
2020-11-14,Angola,73.81,5.0,146.0
2020-11-15,Angola,14.76,1.0,77.0
2020-11-16,Angola,14.76,1.0,164.0
2020-11-17,Angola,59.05,4.0,203.0
2020-11-18,Angola,59.05,4.0,104.0
2020-11-19,Angola,14.76,1.0,212.0
2020-11-20,Angola,14.76,1.0,133.0
2020-11-21,Angola,29.52,2.0,146.0
2020-11-22,Angola,14.76,1.0,80.0
2020-11-23,Angola,7.38,0.5,141.0
2020-11-24,Angola,7.38,0.5,108.0
2020-11-25,Angola,29.52,2.0,79.0
2020-11-26,Angola,14.76,1.0,99.0
2020-11-27,Angola,14.76,1.0,88.0
2020-11-28,Angola,44.29,3.0,79.0
2020-11-29,Angola,14.76,1.0,16.0
2020-11-30,Angola,29.52,2.0,36.0
2020-12-01,Angola,29.52,2.0,112.0
2020-12-02,Angola,14.76,1.0,68.0
2020-12-03,Angola,14.76,1.0,42.0
2020-12-04,Angola,14.76,1.0,132.0
2020-12-05,Angola,14.76,1.0,43.0
2020-12-06,Angola,4.92,0.33,55.0
2020-12-07,Angola,4.92,0.33,57.0
2020-12-08,Angola,4.92,0.33,81.0
2020-12-09,Angola,44.29,3.0,75.0
2020-12-10,Angola,59.05,4.0,121.0
2020-12-11,Angola,44.29,3.0,136.0
2020-12-12,Angola,14.76,1.0,100.0
2020-12-13,Angola,73.81,5.0,27.0
2020-12-14,Angola,14.76,1.0,89.0
2020-12-15,Angola,59.05,4.0,85.0
2020-12-16,Angola,59.05,4.0,45.0
2020-12-17,Angola,44.29,3.0,77.0
2020-12-18,Angola,29.52,2.0,78.0
2020-12-19,Angola,29.52,2.0,64.0
2020-12-20,Angola,14.76,1.0,18.0
2020-12-21,Angola,44.29,3.0,42.0
2020-12-22,Angola,44.29,3.0,116.0
2020-12-23,Angola,14.76,1.0,129.0
2020-12-24,Angola,14.76,1.0,98.0
2020-12-25,Angola,14.76,1.0,70.0
2020-12-26,Angola,44.29,3.0,50.0
2020-12-27,Angola,29.52,2.0,91.0
2020-12-28,Angola,29.52,2.0,56.0
2020-12-29,Angola,14.76,1.0,75.0
2020-12-30,Angola,14.76,1.0,62.0
2020-12-31,Angola,9.84,0.67,120.0
2021-01-01,Angola,9.84,0.67,15.0
2021-01-02,Angola,9.84,0.67,40.0
2021-01-03,Angola,14.76,1.0,34.0
2021-01-04,Angola,14.76,1.0,42.0
2021-01-05,Angola,14.76,1.0,72.0
2021-01-06,Angola,44.29,3.0,108.0
2021-01-07,Angola,14.76,1.0,110.0
2021-01-08,Angola,14.76,1.0,92.0
2021-01-09,Angola,14.76,1.0,90.0
2021-01-10,Angola,29.52,2.0,37.0
2021-01-11,Angola,29.52,2.0,61.0
2021-01-12,Angola,29.52,2.0,89.0
2021-01-13,Angola,29.52,2.0,82.0
2021-01-14,Angola,14.76,1.0,188.0
2021-01-15,Angola,44.29,3.0,66.0
2021-01-16,Angola,44.29,3.0,86.0
2021-01-17,Angola,73.81,5.0,110.0
2021-01-18,Angola,44.29,3.0,51.0
2021-01-19,Angola,44.29,3.0,85.0
2021-01-20,Angola,29.52,2.0,82.0
2021-01-21,Angola,59.05,4.0,84.0
2021-01-22,Angola,59.05,4.0,92.0
2021-01-23,Angola,73.81,5.0,98.0
2021-01-24,Angola,29.52,2.0,32.0
2021-01-25,Angola,29.52,2.0,77.0
2021-01-26,Angola,14.76,1.0,77.0
2021-01-27,Angola,14.76,1.0,27.0
2021-01-28,Angola,14.76,1.0,92.0
2021-01-29,Angola,9.84,0.67,51.0
2021-01-30,Angola,9.84,0.67,59.0
2021-01-31,Angola,9.84,0.67,14.0
2021-02-01,Angola,14.76,1.0,33.0
2021-02-02,Angola,14.76,1.0,71.0
2021-02-03,Angola,29.52,2.0,37.0
2021-02-04,Angola,44.29,3.0,59.0
2021-02-05,Angola,14.76,1.0,34.0
2021-02-06,Angola,14.76,1.0,32.0
2021-02-07,Angola,0.0,0.0,24.0
2021-02-08,Angola,0.0,0.0,26.0
2021-02-09,Angola,44.29,3.0,51.0
2021-02-10,Angola,147.62,10.0,47.0
2021-02-11,Angola,0.0,0.0,51.0
2021-02-12,Angola,44.29,3.0,33.0
2021-02-13,Angola,14.76,1.0,35.0
2021-02-14,Angola,14.76,1.0,37.0
2021-02-15,Angola,14.76,1.0,15.0
2021-02-16,Angola,14.76,1.0,8.0
2021-02-17,Angola,29.52,2.0,11.0
2021-02-18,Angola,29.52,2.0,52.0
2021-02-19,Angola,0.0,0.0,26.0
2021-02-20,Angola,0.0,0.0,21.0
2021-02-21,Angola,14.76,1.0,20.0
2021-02-22,Angola,0.0,0.0,29.0
2021-02-23,Angola,14.76,1.0,36.0
2021-02-24,Angola,14.76,1.0,56.0
2021-02-25,Angola,14.76,1.0,55.0
2021-02-26,Angola,29.52,2.0,64.0
2021-02-27,Angola,29.52,2.0,23.0
2021-02-28,Angola,29.52,2.0,25.0
2021-03-01,Angola,0.0,0.0,47.0
2021-03-02,Angola,29.52,2.0,28.0
2021-03-03,Angola,0.0,0.0,41.0
2021-03-04,Angola,14.76,1.0,58.0
2021-03-05,Angola,0.0,0.0,45.0
2021-03-06,Angola,14.76,1.0,29.0
2021-03-07,Angola,29.52,2.0,31.0
2021-03-08,Angola,14.76,1.0,22.0
2021-03-09,Angola,14.76,1.0,6.0
2021-03-10,Angola,0.0,0.0,47.0
2021-03-11,Angola,14.76,1.0,44.0
2021-03-12,Angola,29.52,2.0,60.0
2021-03-13,Angola,14.76,1.0,58.0
2021-03-14,Angola,14.76,1.0,57.0
2021-03-15,Angola,0.0,0.0,27.0
2021-03-16,Angola,14.76,1.0,39.0
2021-03-17,Angola,0.0,0.0,43.0
2021-03-18,Angola,0.0,0.0,69.0
2021-03-19,Angola,29.52,2.0,84.0
2021-03-20,Angola,29.52,2.0,54.0
2021-03-21,Angola,14.76,1.0,37.0
2021-03-22,Angola,44.29,3.0,24.0
2021-03-23,Angola,0.0,0.0,17.0
2021-03-24,Angola,29.52,2.0,62.0
2021-03-25,Angola,0.0,0.0,78.0
2021-03-26,Angola,0.0,0.0,47.0
2021-03-27,Angola,14.76,1.0,70.0
2021-03-28,Angola,0.0,0.0,32.0
2021-03-29,Angola,14.76,1.0,69.0
2021-03-30,Angola,29.52,2.0,50.0
2021-03-31,Angola,14.76,1.0,129.0
2021-04-01,Angola,14.76,1.0,88.0
2021-04-02,Angola,0.0,0.0,68.0
2021-04-03,Angola,29.52,2.0,112.0
2021-04-04,Angola,29.52,2.0,52.0
2021-04-05,Angola,14.76,1.0,86.0
2021-04-06,Angola,59.05,4.0,168.0
2021-04-07,Angola,0.0,0.0,125.0
2021-04-08,Angola,29.52,2.0,98.0
2021-04-09,Angola,0.0,0.0,134.0
2021-04-10,Angola,14.76,1.0,89.0
2021-04-11,Angola,44.29,3.0,126.0
2021-04-12,Angola,14.76,1.0,92.0
2021-04-13,Angola,0.0,0.0,148.0
2021-04-14,Angola,44.29,3.0,144.0
2021-04-15,Angola,0.0,0.0,110.0
2021-04-16,Angola,44.29,3.0,171.0
2021-04-17,Angola,14.76,1.0,178.0
2021-04-18,Angola,0.0,0.0,89.0
2021-04-19,Angola,29.52,2.0,129.0
2021-04-20,Angola,29.52,2.0,143.0
2021-04-21,Angola,73.81,5.0,222.0
2021-04-22,Angola,29.52,2.0,168.0
2021-04-23,Angola,29.52,2.0,228.0
2021-04-24,Angola,44.29,3.0,213.0
2021-04-25,Angola,29.52,2.0,117.0
2021-04-26,Angola,59.05,4.0,101.0
2021-04-27,Angola,59.05,4.0,232.0
2021-04-28,Angola,59.05,4.0,226.0
2021-04-29,Angola,44.29,3.0,263.0
2021-04-30,Angola,29.52,2.0,221.0
2021-05-01,Angola,59.05,4.0,163.0
2021-05-02,Angola,29.52,2.0,178.0
2021-05-03,Angola,14.76,1.0,140.0
2021-05-04,Angola,103.33,7.0,151.0
2021-05-05,Angola,147.62,10.0,245.0
2021-05-06,Angola,59.05,4.0,392.0
2021-05-07,Angola,103.33,7.0,280.0
2021-05-08,Angola,29.52,2.0,276.0
2021-05-09,Angola,44.29,3.0,263.0
2021-05-10,Angola,44.29,3.0,135.0
2021-05-11,Angola,44.29,3.0,271.0
2021-05-12,Angola,103.33,7.0,259.0
2021-05-13,Angola,59.05,4.0,290.0
2021-05-14,Angola,29.52,2.0,335.0
2021-05-15,Angola,59.05,4.0,324.0
2021-05-16,Angola,59.05,4.0,283.0
2021-05-17,Angola,88.57,6.0,150.0
2021-05-18,Angola,118.1,8.0,258.0
2021-05-19,Angola,162.38,11.0,393.0
2021-05-20,Angola,118.1,8.0,223.0
2021-05-21,Angola,73.81,5.0,248.0
2021-05-22,Angola,88.57,6.0,240.0
2021-05-23,Angola,147.62,10.0,292.0
2021-05-24,Angola,88.57,6.0,182.0
2021-05-25,Angola,59.05,4.0,310.0
2021-05-26,Angola,103.33,7.0,405.0
2021-05-27,Angola,44.29,3.0,269.0
2021-05-28,Angola,59.05,4.0,337.0
2021-05-29,Angola,118.1,8.0,236.0
2021-05-30,Angola,103.33,7.0,186.0
2021-05-31,Angola,29.52,2.0,185.0
2021-06-01,Angola,88.57,6.0,201.0
2021-06-02,Angola,118.1,8.0,208.0
2021-06-03,Angola,59.05,4.0,180.0
2021-06-04,Angola,59.05,4.0,167.0
2021-06-05,Angola,88.57,6.0,287.0
2021-06-06,Angola,44.29,3.0,178.0
2021-06-07,Angola,44.29,3.0,82.0
2021-06-08,Angola,44.29,3.0,150.0
2021-06-09,Angola,118.1,8.0,111.0
2021-06-10,Angola,59.05,4.0,210.0
2021-06-11,Angola,59.05,4.0,130.0
2021-06-12,Angola,88.57,6.0,145.0
2021-06-13,Angola,88.57,6.0,105.0
2021-06-14,Angola,73.81,5.0,85.0
2021-06-15,Angola,88.57,6.0,131.0
2021-06-16,Angola,73.81,5.0,173.0
2021-06-17,Angola,59.05,4.0,195.0
2021-06-18,Angola,29.52,2.0,178.0
2021-06-19,Angola,44.29,3.0,137.0
2021-06-20,Angola,44.29,3.0,74.0
2021-06-21,Angola,132.86,9.0,70.0
2021-06-22,Angola,103.33,7.0,126.0
2021-06-23,Angola,44.29,3.0,128.0
2021-06-24,Angola,44.29,3.0,89.0
2021-06-25,Angola,29.52,2.0,280.0
2021-06-26,Angola,59.05,4.0,157.0
2021-06-27,Angola,29.52,2.0,28.0
2021-06-28,Angola,29.52,2.0,57.0
2021-06-29,Angola,44.29,3.0,69.0
2021-06-30,Angola,88.57,6.0,167.0
2021-07-01,Angola,44.29,3.0,116.0
2021-07-02,Angola,44.29,3.0,124.0
2021-07-03,Angola,59.05,4.0,83.0
2021-07-04,Angola,44.29,3.0,58.0
2021-07-05,Angola,29.52,2.0,70.0
2021-07-06,Angola,73.81,5.0,75.0
2021-07-07,Angola,73.81,5.0,116.0
2021-07-08,Angola,22.14,1.5,102.0
2021-07-09,Angola,22.14,1.5,198.0
2021-07-10,Angola,14.76,1.0,90.0
2021-07-11,Angola,88.57,6.0,77.0
2021-07-12,Angola,59.05,4.0,97.0
2021-07-13,Angola,29.52,2.0,83.0
2021-07-14,Angola,73.81,5.0,189.0
2021-07-15,Angola,73.81,5.0,203.0
2021-07-16,Angola,14.76,1.0,101.0
2021-07-17,Angola,29.52,2.0,76.0
2021-07-18,Angola,44.29,3.0,98.0
2021-07-19,Angola,177.15,12.0,101.0
2021-07-20,Angola,14.76,1.0,155.0
2021-07-21,Angola,44.29,3.0,166.0
2021-07-22,Angola,59.05,4.0,178.0
2021-07-23,Angola,59.05,4.0,224.0
2021-07-24,Angola,14.76,1.0,107.0
2021-07-25,Angola,29.52,2.0,44.0
2021-07-26,Angola,103.33,7.0,99.0
2021-07-27,Angola,44.29,3.0,231.0
2021-07-28,Angola,88.57,6.0,178.0
2021-07-29,Angola,44.29,3.0,198.0
2021-07-30,Angola,73.81,5.0,160.0
2021-07-31,Angola,44.29,3.0,131.0
2021-08-01,Angola,73.81,5.0,38.0
2021-08-02,Angola,29.52,2.0,155.0
2021-08-03,Angola,59.05,4.0,100.0
2021-08-04,Angola,59.05,4.0,88.0
2021-08-05,Angola,88.57,6.0,111.0
2021-08-06,Angola,147.62,10.0,218.0
2021-08-07,Angola,29.52,2.0,105.0
2021-08-08,Angola,73.81,5.0,70.0
2021-08-09,Angola,59.05,4.0,85.0
2021-08-10,Angola,59.05,4.0,143.0
2021-08-11,Angola,88.57,6.0,108.0
2021-08-12,Angola,103.33,7.0,176.0
2021-08-13,Angola,177.15,12.0,154.0
2021-08-14,Angola,59.05,4.0,206.0
2021-08-15,Angola,206.67,14.0,83.0
2021-08-16,Angola,44.29,3.0,122.0
2021-08-17,Angola,221.43,15.0,233.0
2021-08-18,Angola,103.33,7.0,203.0
2021-08-19,Angola,118.1,8.0,150.0
2021-08-20,Angola,73.81,5.0,258.0
2021-08-21,Angola,29.52,2.0,234.0
2021-08-22,Angola,191.91,13.0,128.0
2021-08-23,Angola,147.62,10.0,131.0
2021-08-24,Angola,44.29,3.0,264.0
2021-08-25,Angola,147.62,10.0,199.0
2021-08-26,Angola,88.57,6.0,187.0
2021-08-27,Angola,59.05,4.0,203.0
2021-08-28,Angola,88.57,6.0,150.0
2021-08-29,Angola,132.86,9.0,89.0
2021-08-30,Angola,132.86,9.0,163.0
2021-08-31,Angola,103.33,7.0,213.0
2021-09-01,Angola,147.62,10.0,237.0
2021-09-02,Angola,118.1,8.0,223.0
2021-09-03,Angola,191.91,13.0,257.0
2021-09-04,Angola,147.62,10.0,214.0
2021-09-05,Angola,177.15,12.0,181.0
2021-09-06,Angola,177.15,12.0,134.0
2021-09-07,Angola,250.96,17.0,324.0
2021-09-08,Angola,147.62,10.0,235.0
2021-09-09,Angola,59.05,4.0,279.0
2021-09-10,Angola,132.86,9.0,315.0
2021-09-11,Angola,73.81,5.0,405.0
2021-09-12,Angola,177.15,12.0,98.0
2021-09-13,Angola,88.57,6.0,292.0
2021-09-14,Angola,191.91,13.0,309.0
2021-09-15,Angola,29.52,2.0,360.0
2021-09-16,Angola,162.38,11.0,420.0
2021-09-17,Angola,103.33,7.0,381.0
2021-09-18,Angola,147.62,10.0,99.0
2021-09-19,Angola,155.0,10.5,168.5
2021-09-20,Angola,155.0,10.5,168.5
2021-09-21,Angola,73.81,5.0,324.0
2021-09-22,Angola,295.24,20.0,419.0
2021-09-23,Angola,383.81,26.0,453.0
2021-09-24,Angola,162.38,11.0,440.0
2021-09-25,Angola,236.19,16.0,515.0
2021-09-26,Angola,206.67,14.0,326.0
2021-09-27,Angola,177.15,12.0,462.0
2021-09-28,Angola,191.91,13.0,457.0
2021-09-29,Angola,162.38,11.0,543.0
2021-09-30,Angola,221.43,15.0,746.5
2021-10-01,Angola,221.43,15.0,746.5
2021-10-02,Angola,103.33,7.0,527.0
2021-10-03,Angola,44.29,3.0,340.0
2021-10-04,Angola,73.81,5.0,476.0
2021-10-05,Angola,73.81,5.0,476.0
2021-10-06,Angola,162.38,11.0,553.0
2021-10-07,Angola,73.81,5.0,355.0
2021-10-08,Angola,147.62,10.0,220.0
2021-10-09,Angola,73.81,5.0,222.0
2021-10-10,Angola,59.05,4.0,133.0
2021-10-11,Angola,103.33,7.0,202.0
2021-10-12,Angola,191.91,13.0,214.0
2021-10-13,Angola,118.1,8.0,349.0
2021-10-14,Angola,44.29,3.0,242.0
2021-10-15,Angola,103.33,7.0,221.0
2021-10-16,Angola,29.52,2.0,183.0
2021-10-17,Angola,29.52,2.0,53.0
2021-10-18,Angola,88.57,6.0,170.0
2021-10-19,Angola,118.1,8.0,185.0
2021-10-20,Angola,59.05,4.0,143.0
2021-10-21,Angola,44.29,3.0,227.0
2021-10-22,Angola,118.1,8.0,124.0
2021-10-23,Angola,29.52,2.0,84.0
2021-10-24,Angola,29.52,2.0,86.0
2021-10-25,Angola,59.05,4.0,69.0
2021-10-26,Angola,14.76,1.0,103.0
2021-10-27,Angola,14.76,1.0,93.0
2021-10-28,Angola,29.52,2.0,100.0
2021-10-29,Angola,29.52,2.0,75.0
2021-10-30,Angola,14.76,1.0,73.0
