Day,one_dose_daily,two_dose_daily
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,0.0
2020-12-17,5479.05,0.0
2020-12-18,5479.05,0.0
2020-12-19,5479.049999999997,0.0
2020-12-20,5479.050000000003,0.0
2020-12-21,10958.099999999997,0.0
2020-12-22,10958.100000000006,0.0
2020-12-23,43832.4,0.0
2020-12-24,21916.2,0.0
2020-12-25,25568.900000000023,0.0
2020-12-26,25568.899999999965,0.0
2020-12-27,25568.900000000023,0.0
2020-12-28,10958.099999999977,0.0
2020-12-29,10958.100000000006,0.0
2020-12-30,10958.100000000006,0.0
2020-12-31,43832.399999999965,0.0
2021-01-01,21916.20000000001,0.0
2021-01-02,21916.199999999957,0.0
2021-01-03,21916.20000000007,0.0
2021-01-04,58443.20000000001,0.0
2021-01-05,58443.19999999995,0.0
2021-01-06,58443.20000000001,0.0
2021-01-07,35613.82499999995,0.0
2021-01-08,35613.82500000007,0.0
2021-01-09,35613.82499999995,0.0
2021-01-10,35613.82500000007,0.0
2021-01-11,25568.899999999907,0.0
2021-01-12,25568.90000000014,0.0
2021-01-13,25568.899999999907,5479.05
2021-01-14,16437.15000000014,5479.05
2021-01-15,16437.149999999907,5479.05
2021-01-16,16437.149999999907,5479.049999999997
2021-01-17,16437.150000000023,5479.050000000003
2021-01-18,10958.100000000091,5479.049999999999
2021-01-19,10958.099999999977,5479.049999999996
2021-01-20,54790.50000000012,21916.200000000004
2021-01-21,26299.44000000006,15341.340000000013
2021-01-22,26299.439999999828,15341.339999999982
2021-01-23,26299.44000000006,15341.340000000013
2021-01-24,26299.439999999944,15341.339999999997
2021-01-25,26299.44000000006,15341.339999999982
2021-01-26,43832.39999999991,10958.100000000006
2021-01-27,32874.30000000005,21916.20000000001
2021-01-28,43832.40000000014,5479.049999999988
2021-01-29,43832.39999999991,5479.0500000000175
2021-01-30,43832.39999999991,5479.049999999988
2021-01-31,43832.39999999991,5479.0500000000175
2021-02-01,10958.100000000091,10958.099999999977
2021-02-02,38353.35000000009,5479.0500000000175
2021-02-03,38353.34999999986,5479.049999999988
2021-02-04,43832.40000000014,0.0
