Day,one_dose_daily,two_dose_daily
2020-12-27,0.0,0.0
2020-12-28,0.0,0.0
2020-12-29,0.0,0.0
2020-12-30,5479.05,0.0
2020-12-31,5479.05,0.0
2021-01-01,5479.049999999997,0.0
2021-01-02,5479.050000000003,0.0
2021-01-03,10958.099999999997,0.0
2021-01-04,10958.100000000006,0.0
2021-01-05,43832.4,0.0
2021-01-06,21916.2,0.0
2021-01-07,25568.900000000023,0.0
2021-01-08,25568.899999999965,0.0
2021-01-09,25568.900000000023,0.0
2021-01-10,10958.099999999977,0.0
2021-01-11,10958.100000000006,0.0
2021-01-12,10958.100000000006,0.0
2021-01-13,43832.399999999965,0.0
2021-01-14,21916.20000000001,0.0
2021-01-15,21916.199999999957,0.0
2021-01-16,21916.20000000007,0.0
2021-01-17,58443.20000000001,0.0
2021-01-18,58443.19999999995,0.0
2021-01-19,58443.20000000001,0.0
2021-01-20,35613.82499999995,0.0
2021-01-21,35613.82500000007,0.0
2021-01-22,35613.82499999995,0.0
2021-01-23,35613.82500000007,0.0
2021-01-24,25568.899999999907,0.0
2021-01-25,25568.90000000014,0.0
2021-01-26,25568.899999999907,5479.05
2021-01-27,16437.15000000014,5479.05
2021-01-28,16437.149999999907,5479.05
2021-01-29,16437.149999999907,5479.049999999997
2021-01-30,16437.150000000023,5479.050000000003
2021-01-31,10958.100000000091,5479.049999999999
2021-02-01,10958.099999999977,5479.049999999996
2021-02-02,54790.50000000012,21916.200000000004
2021-02-03,26299.44000000006,15341.340000000013
2021-02-04,26299.439999999828,15341.339999999982
2021-02-05,26299.44000000006,15341.340000000013
2021-02-06,26299.439999999944,15341.339999999997
2021-02-07,26299.44000000006,15341.339999999982
2021-02-08,43832.39999999991,10958.100000000006
2021-02-09,32874.30000000005,21916.20000000001
2021-02-10,43832.40000000014,5479.049999999988
2021-02-11,43832.39999999991,5479.0500000000175
2021-02-12,43832.39999999991,5479.049999999988
2021-02-13,43832.39999999991,5479.0500000000175
2021-02-14,10958.100000000091,10958.099999999977
2021-02-15,38353.35000000009,5479.0500000000175
2021-02-16,38353.34999999986,5479.049999999988
2021-02-17,43832.40000000014,0.0
2021-02-18,40179.69999999995,7305.399999999994
2021-02-19,40179.69999999995,7305.399999999994
2021-02-20,40179.69999999995,7305.399999999994
2021-02-21,5479.050000000047,0.0
2021-02-22,5479.050000000047,0.0
2021-02-23,32874.299999999814,10958.100000000037
2021-02-24,21916.200000000183,10958.099999999977
2021-02-25,21916.199999999957,10958.099999999977
2021-02-26,32874.30000000005,10958.100000000037
2021-02-27,10958.09999999986,10958.099999999977
2021-02-28,16437.149999999907,10958.100000000037
2021-03-01,16437.15000000014,10958.100000000037
2021-03-02,54790.50000000023,10958.09999999992
2021-03-03,43832.39999999968,21916.20000000001
2021-03-04,49311.44999999995,38353.35000000004
2021-03-05,49311.45000000042,38353.34999999998
2021-03-06,65748.59999999986,21916.20000000001
2021-03-07,0.0,10958.09999999992
2021-03-08,32874.299999999814,32874.29999999999
2021-03-09,32874.30000000028,32874.30000000005
2021-03-10,43832.40000000014,36527.0
2021-03-11,43832.39999999968,36527.0
2021-03-12,43832.39999999991,36527.0
2021-03-13,87664.79999999981,43832.40000000002
2021-03-14,43832.40000000037,43832.40000000014
2021-03-15,109581.0,32874.299999999814
2021-03-16,109580.99999999952,32874.30000000005
2021-03-17,171676.90000000037,43832.40000000002
2021-03-18,171676.8999999999,43832.39999999991
2021-03-19,171676.90000000037,43832.40000000014
2021-03-20,109581.0,32874.29999999993
2021-03-21,87664.79999999981,16437.15000000014
2021-03-22,87664.80000000028,16437.149999999907
2021-03-23,142455.2999999998,43832.40000000014
2021-03-24,100814.52000000002,35065.91999999981
2021-03-25,100814.52000000002,35065.92000000016
2021-03-26,100814.51999999955,35065.919999999925
2021-03-27,100814.52000000048,35065.919999999925
2021-03-28,100814.51999999955,35065.919999999925
2021-03-29,65748.60000000056,43832.40000000014
