year_week,red
2020-07,0.9653624999999999
2020-08,1.0163603174603175
2020-09,1.0406666666666669
2020-10,1.0589603174603175
2020-11,0.9666174603174603
2020-12,0.2617793650793651
2020-13,0.07266190476190477
2020-14,0.07117777777777778
2020-15,0.0706857142857143
2020-16,0.07475873015873016
2020-17,0.08891587301587305
2020-18,0.07087619047619047
2020-19,0.09705396825396828
2020-20,0.10801269841269841
2020-21,0.12660000000000002
2020-22,0.13276190476190472
2020-23,0.21342857142857144
2020-24,0.2726396825396825
2020-25,0.32659047619047626
2020-26,0.4409428571428572
2020-27,0.5813698412698413
2020-28,0.635511111111111
2020-29,0.6678190476190478
2020-30,0.7184825396825397
2020-31,0.44353809523809523
2020-32,0.5064380952380952
2020-33,0.5240873015873017
2020-34,0.48615079365079367
2020-35,0.5668746031746031
2020-36,0.611415873015873
2020-37,0.5893365079365079
2020-38,0.5893047619047619
2020-39,0.5966222222222222
2020-40,0.6356761904761905
2020-41,0.6662031746031747
2020-42,0.6638523809523811
2020-43,0.6814111111111111
2020-44,0.5778587301587301
2020-45,0.6014761904761905
2020-46,0.648436507936508
2020-47,0.616657142857143
2020-48,0.6477238095238096
2020-49,0.7185396825396826
2020-50,0.7000492063492062
2020-51,0.7487920634920634
2020-52,0.7082460317460317
2020-53,0.6236031746031746
2021-01,0.6855555555555555
2021-02,0.6328095238095237
2021-03,0.6364206349206348
2021-04,0.6301984126984126
2021-05,0.643352380952381
2021-06,0.6561920634920636
2021-07,0.6571809523809523
2021-08,0.7008825396825397
2021-09,0.7387920634920634
2021-10,0.7712412698412697
2021-11,0.7202349206349206
2021-12,0.7577809523809523
2021-13,0.7983619047619047
2021-14,0.8100857142857143
2021-15,0.5528126984126984
2021-16,0.47286349206349204
2021-17,0.5002492063492063
2021-18,0.5618412698412698
2021-19,0.4769349206349206
2021-20,0.863126984126984
2021-21,0.9421619047619048
2021-22,1.0182650793650794
2021-23,1.0077111111111112
2021-24,0.960504761904762
2021-25,0.9707507936507936
2021-26,1.0525555555555555
2021-27,1.123663492063492
2021-28,1.2407888888888892
2021-29,0.7078634920634921
2021-30,0.9040619047619047
2021-31,0.9660555555555556
2021-32,0.9105714285714288
2021-33,0.8997746031746032
2021-34,0.9729
2021-35,1.0318396825396827
2021-36,1.0052492063492064
2021-37,0.9935444444444445
2021-38,0.9963269841269842
2021-39,1.0693666666666668
2021-40,1.1206333333333331
2021-41,1.136826984126984
2021-42,1.0131380952380955
2021-43,1.1501555555555554
2021-44,1.2080825396825396
2021-45,1.2343857142857142
2021-46,1.1186999999999998
2021-47,1.2135730158730158
2021-48,1.226163492063492
2021-49,1.1912507936507937
2021-50,1.14595873015873
2021-51,1.1229952380952382
2021-52,1.0678355555555554
