Day,one_dose_daily,two_dose_daily
2020-12-27,0.0,0.0
2020-12-28,0.0,0.0
2020-12-29,0.0,0.0
2020-12-30,3293.76,0.0
2020-12-31,3293.76,0.0
2021-01-01,3293.76,0.0
2021-01-02,3293.76,0.0
2021-01-03,3293.7599999999984,0.0
2021-01-04,3293.760000000002,0.0
2021-01-05,3293.760000000002,0.0
2021-01-06,3293.7599999999984,0.0
2021-01-07,3293.7599999999984,0.0
2021-01-08,3293.7599999999984,0.0
2021-01-09,74109.6,0.0
2021-01-10,74109.60000000002,0.0
2021-01-11,148219.19999999998,0.0
2021-01-12,131750.40000000008,0.0
2021-01-13,131750.39999999985,0.0
2021-01-14,131750.40000000014,0.0
2021-01-15,164688.0,0.0
2021-01-16,230563.20000000007,0.0
2021-01-17,230563.1999999997,0.0
2021-01-18,214094.4000000001,0.0
2021-01-19,263500.80000000005,0.0
2021-01-20,115281.6000000001,0.0
2021-01-21,115281.59999999986,0.0
2021-01-22,115281.59999999964,0.0
2021-01-23,115281.6000000001,0.0
2021-01-24,181156.80000000028,0.0
2021-01-25,181156.7999999998,0.0
2021-01-26,164688.00000000047,0.0
2021-01-27,65875.20000000019,0.0
2021-01-28,65875.19999999925,0.0
2021-01-29,131750.40000000037,0.0
2021-01-30,115281.6000000001,0.0
2021-01-31,115281.59999999916,0.0
2021-02-01,115281.60000000056,0.0
2021-02-02,115281.59999999964,0.0
2021-02-03,32937.60000000056,0.0
2021-02-04,32937.59999999963,0.0
2021-02-05,32937.60000000009,0.0
2021-02-06,164688.0,0.0
2021-02-07,164688.0,0.0
2021-02-08,107047.2000000002,0.0
2021-02-09,107047.19999999972,0.0
2021-02-10,54896.00000000047,0.0
2021-02-11,54896.0,0.0
2021-02-12,54896.0,0.0
2021-02-13,90578.40000000036,0.0
2021-02-14,90578.39999999944,0.0
2021-02-15,57640.79999999981,0.0
2021-02-16,57640.79999999981,0.0
2021-02-17,32937.59999999963,0.0
2021-02-18,32937.60000000056,0.0
2021-02-19,74109.60000000056,0.0
2021-02-20,74109.59999999963,0.0
2021-02-21,82344.0,0.0
2021-02-22,82344.0,0.0
2021-02-23,65875.19999999925,0.0
2021-02-24,45289.200000000186,0.0
2021-02-25,45289.200000000186,0.0
2021-02-26,45289.20000000112,0.0
2021-02-27,45289.199999999255,0.0
2021-02-28,24703.19999999925,0.0
2021-03-01,24703.20000000112,0.0
2021-03-02,32937.59999999963,0.0
2021-03-03,24703.200000000183,0.0
2021-03-04,24703.19999999925,0.0
2021-03-05,49406.40000000037,0.0
2021-03-06,32937.60000000056,0.0
2021-03-07,16468.799999999814,0.0
2021-03-08,16468.799999999814,0.0
2021-03-09,16468.799999999814,65875.19999999998
2021-03-10,8234.400000000373,65875.19999999998
2021-03-11,8234.400000000373,65875.20000000001
2021-03-12,16468.799999998882,164687.99999999997
2021-03-13,32937.60000000056,131750.40000000002
2021-03-14,10979.200000000186,137240.00000000006
2021-03-15,10979.199999999257,137239.99999999988
2021-03-16,10979.200000001118,137240.00000000023
2021-03-17,10979.199999999257,142729.59999999998
2021-03-18,10979.200000000186,142729.59999999986
2021-03-19,10979.200000000186,142729.59999999986
2021-03-20,8234.400000000373,156453.6000000001
2021-03-21,8234.400000000373,156453.6000000001
2021-03-22,16468.799999998882,139984.7999999998
2021-03-23,16468.800000000745,139984.80000000005
2021-03-24,16468.799999999814,98812.80000000005
2021-03-25,16468.799999999814,98812.80000000005
2021-03-26,16468.800000000745,164687.99999999953
2021-03-27,0.0,131750.40000000037
2021-03-28,0.0,115281.6000000001
2021-03-29,0.0,115281.60000000056
2021-03-30,0.0,115281.59999999916
2021-03-31,0.0,43916.80000000028
2021-04-01,0.0,43916.80000000028
2021-04-02,0.0,43916.79999999981
2021-04-03,0.0,82344.0
2021-04-04,0.0,82344.0
2021-04-05,0.0,98812.79999999936
2021-04-06,0.0,98812.80000000076
2021-04-07,0.0,49406.39999999991
