year_week,red
2020-07,1.0713249999999999
2020-08,1.0659523809523808
2020-09,1.08474126984127
2020-10,1.1208396825396825
2020-11,1.1066301587301588
2020-12,0.8160777777777779
2020-13,0.4565730158730158
2020-14,0.4011777777777778
2020-15,0.3312444444444445
2020-16,0.33247619047619054
2020-17,0.3398158730158731
2020-18,0.34977142857142857
2020-19,0.42378571428571427
2020-20,0.44837142857142853
2020-21,0.4715809523809524
2020-22,0.4708825396825396
2020-23,0.5114412698412699
2020-24,0.5713031746031746
2020-25,0.6055079365079364
2020-26,0.6197031746031748
2020-27,0.661673015873016
2020-28,0.6755968253968253
2020-29,0.6826650793650794
2020-30,0.6669984126984128
2020-31,0.6097412698412699
2020-32,0.7152920634920635
2020-33,0.7152984126984128
2020-34,0.716068253968254
2020-35,0.7412793650793651
2020-36,0.762815873015873
2020-37,0.7990015873015872
2020-38,0.8118380952380952
2020-39,0.843447619047619
2020-40,0.9153920634920635
2020-41,0.9153380952380953
2020-42,0.9429539682539682
2020-43,0.904257142857143
2020-44,0.9909015873015873
2020-45,1.0220777777777779
2020-46,1.011536507936508
2020-47,1.0096253968253968
2020-48,1.01355873015873
2020-49,1.1097936507936506
2020-50,1.0838603174603174
2020-51,1.1045888888888888
2020-52,0.8160746031746032
2020-53,0.6997079365079365
2021-01,1.047436507936508
2021-02,0.9506650793650794
2021-03,0.9099666666666667
2021-04,1.0267539682539684
2021-05,1.0310063492063493
2021-06,1.0386761904761905
2021-07,1.0619460317460319
2021-08,1.1063396825396825
2021-09,1.185142857142857
2021-10,1.1986111111111113
2021-11,1.2060253968253967
2021-12,1.1612603174603175
2021-13,0.8908507936507937
2021-14,0.95564126984127
2021-15,1.0107507936507938
2021-16,1.0194222222222222
2021-17,1.0839015873015874
2021-18,1.270868253968254
2021-19,1.2059761904761905
2021-20,1.4380857142857144
2021-21,1.4984222222222223
2021-22,1.5422746031746029
2021-23,1.6252174603174603
2021-24,1.5530587301587302
2021-25,1.5403047619047618
2021-26,1.6322349206349205
2021-27,1.6863984126984126
2021-28,1.6632444444444443
2021-29,1.5886206349206347
2021-30,1.7489285714285716
2021-31,1.7050126984126983
2021-32,1.6828444444444446
2021-33,1.6702952380952383
2021-34,1.729042857142857
2021-35,1.7729301587301587
2021-36,1.7639539682539684
2021-37,1.7224634920634918
2021-38,1.7502126984126984
2021-39,1.8568238095238094
2021-40,1.8445238095238092
2021-41,1.7730269841269843
2021-42,1.7563222222222226
2021-43,1.9266920634920637
2021-44,2.0154619047619047
2021-45,2.005911111111111
2021-46,1.9952285714285714
2021-47,2.0247968253968254
2021-48,2.0815984126984124
2021-49,2.161230158730159
2021-50,1.9652888888888889
2021-51,1.667779365079365
2021-52,1.26574
