Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2021-01-10,3.35,218587.5,14354.99999999997,0.57,37192.49999999999,1957.5000000000073
2021-01-11,3.57,232942.49999999997,14354.99999999997,0.6,39150.0,1957.5000000000073
2021-01-12,3.87,252517.5,19575.00000000003,0.63,41107.5,1957.5
2021-01-13,4.28,279270.00000000006,26752.50000000006,0.64,41760.0,652.5
2021-01-14,4.74,309285.00000000006,30015.0,0.65,42412.50000000001,652.5000000000073
2021-01-15,5.24,341910.0,32624.99999999994,0.66,43065.0,652.4999999999927
2021-01-16,5.68,370620.0,28710.0,0.66,43065.0,0.0
2021-01-17,5.96,388890.0,18270.0,0.66,43065.0,0.0
2021-01-18,6.26,408465.0,19575.0,0.67,43717.5,652.5
2021-01-19,6.76,441089.99999999994,32624.99999999994,0.68,44370.0,652.5
2021-01-20,7.29,475672.50000000006,34582.50000000012,0.68,44370.0,0.0
2021-01-21,7.89,514822.5,39149.99999999994,0.68,44370.0,0.0
2021-01-22,8.59,560497.5,45675.0,0.69,45022.5,652.5
2021-01-23,9.31,607477.5,46980.0,0.69,45022.5,0.0
2021-01-24,9.64,629010.0,21532.5,0.69,45022.5,0.0
2021-01-25,10.05,655762.5,26752.5,0.69,45022.5,0.0
2021-01-26,10.5,685125.0,29362.5,0.7,45674.99999999999,652.4999999999927
2021-01-27,10.96,715140.0,30015.0,0.7,45674.99999999999,0.0
2021-01-28,11.57,754942.5,39802.5,0.7,45674.99999999999,0.0
2021-01-29,12.28,801270.0,46327.5,0.7,45674.99999999999,0.0
2021-01-30,13.16,858690.0,57420.0,0.72,46980.0,1305.0000000000073
2021-01-31,13.63,889357.5,30667.5,0.72,46980.0,0.0
2021-02-01,14.14,922635.0,33277.5,0.73,47632.5,652.5
2021-02-02,14.69,958522.5,35887.5,0.73,47632.5,0.0
2021-02-03,15.38,1003545.0000000001,45022.50000000012,0.74,48285.0,652.5
2021-02-04,16.08,1049219.9999999998,45674.99999999965,0.74,48285.0,0.0
2021-02-05,16.81,1096852.5,47632.50000000023,0.75,48937.5,652.5
2021-02-06,17.62,1149705.0000000002,52852.50000000023,0.75,48937.5,0.0
2021-02-07,18.02,1175805.0,26099.999999999767,0.75,48937.5,0.0
2021-02-08,18.54,1209734.9999999998,33929.99999999977,0.76,49590.0,652.5
2021-02-09,19.15,1249537.4999999998,39802.5,0.76,49590.0,0.0
2021-02-10,19.81,1292602.5,43065.00000000023,0.77,50242.5,652.5
2021-02-11,20.54,1340235.0,47632.5,0.78,50895.0,652.5
2021-02-12,21.34,1392435.0,52200.0,0.78,50895.0,0.0
2021-02-13,22.08,1440720.0,48285.0,0.79,51547.50000000001,652.5000000000073
2021-02-14,22.43,1463557.5,22837.5,0.79,51547.50000000001,0.0
2021-02-15,22.84,1490310.0,26752.5,0.8,52200.0,652.4999999999927
2021-02-16,23.37,1524892.5000000002,34582.50000000023,0.82,53504.99999999999,1304.9999999999927
2021-02-17,24.08,1571220.0,46327.49999999977,0.84,54810.0,1305.0000000000073
2021-02-18,24.74,1614284.9999999998,43064.99999999977,0.86,56115.0,1305.0
2021-02-19,25.29,1650172.5,35887.50000000023,0.89,58072.5,1957.5
2021-02-20,25.78,1682145.0000000002,31972.500000000233,0.9,58725.00000000001,652.5000000000073
2021-02-21,25.99,1695847.4999999998,13702.499999999534,0.92,60030.0,1304.9999999999927
2021-02-22,26.27,1714117.5,18270.000000000233,0.94,61334.99999999999,1304.9999999999927
2021-02-23,26.75,1745437.5,31320.0,0.98,63945.0,2610.0000000000073
2021-02-24,27.4,1787849.9999999998,42412.49999999977,1.03,67207.5,3262.5
2021-02-25,28.12,1834830.0,46980.00000000023,1.08,70470.0,3262.5
2021-02-26,28.86,1883114.9999999998,48284.99999999977,1.13,73732.5,3262.5
2021-02-27,29.45,1921612.5,38497.50000000023,1.17,76342.49999999999,2609.9999999999854
2021-02-28,29.73,1939882.5,18270.0,1.2,78300.0,1957.5000000000146
2021-03-01,30.02,1958805.0000000002,18922.500000000233,1.24,80910.0,2610.0
2021-03-02,30.35,1980337.5,21532.499999999767,1.31,85477.5,4567.5
2021-03-03,30.76,2007090.0000000002,26752.500000000233,1.41,92002.5,6525.0
2021-03-04,31.31,2042977.5,35887.49999999977,1.52,99180.0,7177.5
2021-03-05,31.96,2085390.0,42412.5,1.6,104400.0,5220.0
2021-03-06,32.57,2125192.5,39802.5,1.65,107662.5,3262.5
2021-03-07,32.81,2140852.5,15660.0,1.68,109620.0,1957.5
2021-03-08,33.12,2161080.0,20227.5,1.73,112882.5,3262.5
